ID	XCOORD	YCOORD	AREA	TAZID	BLOCKID
15325	1694766.06399000000	528104.49772200000	3321091.78590000000	18799289	471870512013080
15326	1696947.20240000000	527655.53580800000	1048756.73949000000	18799289	471870512013095
15327	1694240.06226000000	526779.02692500000	541473.34017400000	18799289	471870512013088
15328	1694900.06116000000	526614.17944600000	359602.72785100000	18799289	471870512013087
15329	1694103.50035000000	524953.88974600000	243852.85130900000	18799289	471870512013104
15330	1696249.79398000000	528098.18033200000	1789932.84013000000	18799289	471870512013081
15331	1694085.01741000000	525492.95707300000	167220.94487700000	18799289	471870512013090
15332	1696558.42754000000	526619.89058800000	526695.37917300000	18799289	471870512013096
15333	1696500.76961000000	527674.12819500000	216194.87739200000	18799289	471870512013094
15334	1694320.76942000000	525884.25934100000	241659.31993100000	18799289	471870512013091
15335	1695113.59419000000	526562.08052100000	298321.50233300000	18799289	471870512013086
15336	1696461.08257000000	529503.44463800000	2827179.68153000000	18799289	471870512013079
15337	1694375.34974000000	527197.74375700000	397224.92285200000	18799289	471870512013083
15338	1693504.46683000000	526167.75983800000	2327677.60535000000	18799289	471870512013089
15339	1695147.15843000000	525654.47857600000	2353699.91629000000	18799289	471870512013084
15340	1697129.35633000000	528513.60212700000	90889.04820190000	18799289	471870512013082
15341	1694473.32197000000	525537.99336000000	166908.24481100000	18799289	471870512013085
15342	1695934.76441000000	525287.99690800000	2398618.77121000000	18799289	471870512013093
15343	1693406.75923000000	520319.51230600000	533257.05232800000	18799290	471870512013107
15344	1694510.11488000000	521953.16405700000	1265046.98347000000	18799290	471870512013100
15345	1694282.11824000000	521016.07775800000	100672.20827600000	18799290	471870512013106
15346	1692460.33297000000	521096.00429100000	7890569.58181000000	18799290	471870512013105
15347	1694693.16413000000	520283.55655600000	124050.48668000000	18799290	471870512013109
15348	1694001.16840000000	522530.54271400000	183404.65935100000	18799290	471870512013111
15349	1695941.27964000000	523974.22425700000	257641.93610400000	18799290	471870512013097
15350	1694933.57451000000	523822.25996300000	1231792.81783000000	18799290	471870512013092
15351	1693532.88583000000	521501.46281100000	137467.82993800000	18799290	471870512013108
15352	1694114.19216000000	522907.54639200000	232759.11173500000	18799290	471870512013102
15353	1695377.31452000000	523283.01066300000	566419.12401700000	18799290	471870512013098
15354	1693062.49449000000	523756.01299500000	6752211.16328000000	18799290	471870512013101
15355	1695253.08054000000	522241.93216500000	1229031.53410000000	18799290	471870512013099
15356	1694864.04315000000	520883.89579200000	398158.36857300000	18799290	471870512013110
15357	1693741.53853000000	522485.61829000000	497826.93699800000	18799290	471870512013103
15358	1693682.82819000000	518124.42708500000	458431.84298800000	11999028	471190102021052
15359	1691939.39557000000	516413.12340000000	140727.03673900000	11999028	471190102021057
15360	1697965.06935000000	517226.60709700000	503559.10788400000	11999028	471190102021040
15361	1694678.40738000000	518532.37059700000	656124.62848200000	11999028	471190102021045
15362	1693579.09453000000	515872.45545200000	3762929.29580000000	11999028	471190102021049
15363	1697181.01002000000	513903.72491400000	37110305.21370000000	11999028	471190102021032
15364	1692085.47474000000	515417.78530200000	312171.49546000000	11999028	471190102021059
15365	1694646.69706000000	516600.48068300000	56359.04554720000	11999028	471190102021042
15366	1700462.36014000000	513234.76677100000	2764910.58982000000	11999028	471190102021033
15367	1692484.92600000000	517012.45960100000	319854.34572500000	11999028	471190102021055
15368	1694821.64346000000	517644.35704700000	138620.53723000000	11999028	471190102021063
15369	1694272.20787000000	515152.80428700000	399080.48109100000	11999028	471190102021048
15370	1692203.38821000000	515908.75457600000	1179786.49113000000	11999028	471190102021058
15371	1701056.07657000000	512216.26489200000	157250.82122700000	11999028	471190102021257
15372	1692793.29780000000	517436.19328200000	149160.49546900000	11999028	471190102021054
15373	1699718.76906000000	512258.25664100000	103808.80268500000	11999028	471190102021037
15374	1693052.67858000000	517749.94861200000	189028.63036400000	11999028	471190102021053
15375	1696013.90474000000	518137.09021000000	1142374.42117000000	11999028	471190102021043
15376	1696413.57950000000	510452.11596700000	413014.81084900000	11999028	471190102021064
15377	1697803.92498000000	516037.13365700000	445759.78327200000	11999028	471190102021038
15378	1694926.12273000000	517109.93415700000	124936.11842300000	11999028	471190102021041
15379	1700576.88605000000	512299.74111400000	305021.81879500000	11999028	471190102021034
15380	1693401.16591000000	517523.49935200000	400838.38978500000	11999028	471190102021051
15381	1694643.33539000000	517227.25893200000	352838.83338800000	11999028	471190102021062
15382	1694015.24806000000	518583.86537300000	703641.41598900000	11999028	471190102021046
15383	1694158.67055000000	510887.12726900000	66250.15101820000	11999028	471190102021036
15384	1694667.34991000000	510784.15301400000	282643.02345800000	11999028	471190102021039
15385	1694068.35225000000	517410.42821700000	852532.09101000000	11999028	471190102021061
15386	1700067.48293000000	516015.08225700000	1572420.67881000000	11999028	471190102021031
15387	1695300.04171000000	518577.07231700000	233615.63339100000	11999028	471190102021044
15388	1692145.76394000000	516633.74356300000	126095.96864500000	11999028	471190102021056
15389	1694309.80717000000	512551.62219000000	1047914.89338000000	11999028	471190102021077
15390	1700232.47869000000	511089.37223900000	288122.79572400000	11999028	471190102021035
15391	1692030.27790000000	517234.06936000000	355887.05673200000	11999023	471190102013032
15392	1689861.16004000000	514878.32341500000	14525.30926390000	11999023	471190102013033
15393	1689838.76107000000	517182.77252200000	241406.35547300000	11999023	471190102013015
15394	1689810.28981000000	515321.83472800000	23560.94431760000	11999023	471190102013023
15395	1690361.66273000000	516540.25198600000	16939.27790080000	11999023	471190102013025
15396	1690041.26015000000	516012.18774100000	1745653.29593000000	11999023	471190102013022
15397	1691393.80227000000	517707.75125200000	719939.22950700000	11999023	471190102013028
15398	1691183.04101000000	517013.81063300000	1203863.50760000000	11999023	471190102013027
15399	1689352.33969000000	517450.90183800000	1720244.76094000000	11999023	471190102013012
15400	1688728.11889000000	517801.02973200000	23021.99018040000	11999023	471190102013018
15401	1690844.67898000000	516732.89968100000	262444.64129300000	11999023	471190102013026
15402	1688786.37531000000	517360.76877600000	14615.91347280000	11999023	471190102013021
15403	1690707.05151000000	516133.35196000000	27451.25687120000	11999023	471190102013024
15404	1692355.45264000000	517770.48473300000	395335.00480800000	11999023	471190102013030
15405	1690263.64082000000	517812.17307300000	248069.51674900000	11999023	471190102013011
15406	1688461.82455000000	516610.66373400000	4531346.39192000000	11999023	471190102013019
15407	1689958.35910000000	516789.79840100000	23266.57945540000	11999023	471190102013016
15408	1689485.99717000000	516827.44527700000	17587.33899970000	11999023	471190102013014
15409	1689069.65835000000	516986.05128600000	23358.75662490000	11999023	471190102013020
15410	1691311.70844000000	517852.70274800000	24947.52027259990	11999023	471190102013029
15411	1690377.55559000000	516821.63326700000	232907.60242300000	11999023	471190102013013
15412	1686500.38310000000	515998.01223000000	9433870.46616000000	11999022	471190102012070
15413	1684749.86879000000	511685.81060900000	10388940.86620000000	11999022	471190102012112
15414	1679812.96307000000	508210.30015600000	17076944.26080000000	11999022	471190102012138
15415	1686846.50156000000	512894.83328700000	310180.78733600000	11999022	471190102012126
15416	1684982.68572000000	515195.02092600000	47262.23393740000	11999022	471190102012085
15417	1684508.26209000000	515002.24862000000	18828.73288320000	11999022	471190102012086
15418	1689043.71072000000	514896.57848600000	57283.75143460000	11999022	471190102012075
15419	1680246.86807000000	509919.57536600000	3089269.81829000000	11999022	471190102012137
15420	1682841.29355000000	510792.92943500000	17286.18826620000	11999022	471190102012103
15421	1687819.75844000000	513304.15168700000	147573.72016900000	11999022	471190102012122
15422	1687330.57335000000	512732.53436700000	21765.07806030000	11999022	471190102012131
15423	1688416.89334000000	513773.77872200000	96916.15935170000	11999022	471190102012117
15424	1680003.16875000000	513107.14426600000	121308.68149400000	11999022	471190102012132
15425	1677098.16136000000	507710.57476500000	147657.45625600000	11999022	471190102012156
15426	1687870.58830000000	513191.89950300000	44173.07604150000	11999022	471190102012121
15427	1686729.39168000000	512356.91169500000	221443.88862900000	11999022	471190102012155
15428	1685230.04195000000	513403.85500900000	107686.57696900000	11999022	471190102012082
15429	1680344.75539000000	511224.08059500000	13379.53686490000	11999022	471190102012084
15430	1682178.74785000000	510227.03892600000	140318.93722600000	11999022	471190102012104
15431	1682927.81459000000	508265.04477000000	43139.81188560000	11999022	471190102012151
15432	1682369.59641000000	507583.47805900000	52205.92227270000	11999022	471190102012150
15433	1687378.90313000000	513440.74464300000	52021.19141810000	11999022	471190102012124
15434	1686573.86707000000	515458.41431900000	118375.33664900000	11999022	471190102012073
15435	1677080.68978000000	509395.08923800000	3425731.81080000000	11999022	471190102012157
15436	1684524.73746000000	510212.02524000000	217757.67564000000	11999022	471190102012152
15437	1679191.70037000000	512105.01946800000	140625.82120500000	11999022	471190102012134
15438	1684085.24001000000	512382.03297800000	20043.87145220000	11999022	471190102012080
15439	1680848.86594000000	505832.91141400000	51074.35242700000	11999022	471190102012148
15440	1683591.46803000000	511972.02794100000	13291.30173860000	11999022	471190102012088
15441	1683569.60633000000	511578.67226200000	17649.30555340000	11999022	471190102012107
15442	1686336.96346000000	515226.96502600000	140988.32743400000	11999022	471190102012110
15443	1676507.52618000000	508158.00865400000	229686.94649800000	11999022	471190102012173
15444	1687112.35802000000	513073.64489500000	180913.72920400000	11999022	471190102012127
15445	1687486.79831000000	513032.57502600000	19064.95102010000	11999022	471190102012123
15446	1680415.77535000000	505758.26634300000	63385.97911170000	11999022	471190102012163
15447	1680931.40563000000	513563.07332800000	65916.94554610000	11999022	471190102012090
15448	1680132.02408000000	512241.56738600000	63829.34310170000	11999022	471190102012136
15449	1686260.32036000000	515520.16484900000	115682.11628400000	11999022	471190102012109
15450	1683158.32675000000	511510.26956700000	13697.37758460000	11999022	471190102012093
15451	1680228.74212000000	508480.09022500000	92827.68512270000	11999022	471190102012144
15452	1684817.28720000000	512608.16795600000	17968.17982960000	11999022	471190102012098
15453	1688790.08271000000	513970.49412500000	90305.05614840000	11999022	471190102012120
15454	1687136.43795000000	514380.05561800000	166289.28275000000	11999022	471190102012114
15455	1680501.27472000000	508920.36522200000	13735.54458350000	11999022	471190102012277
15456	1675735.01414000000	507762.84005200000	3766742.49955000000	11999022	471190102012172
15457	1679929.83688000000	512862.38096800000	75231.71846960000	11999022	471190102012133
15458	1681424.45167000000	509723.55854800000	232279.27219000000	11999022	471190102012143
15459	1681670.35443000000	506731.09628700000	69174.52359360000	11999022	471190102012149
15460	1687578.85520000000	513663.30707400000	337097.51435000000	11999022	471190102012115
15461	1685656.85878000000	514508.43807600000	693836.71475200000	11999022	471190102012105
15462	1687715.39582000000	515398.60154600000	87205.45706340000	11999022	471190102012071
15463	1683420.34026000000	512141.53977600000	14361.47881440000	11999022	471190102012095
15464	1684888.38843000000	514615.83967600000	12683.02096780000	11999022	471190102012100
15465	1680543.33792000000	508759.50637000000	13461.46751960000	11999022	471190102012146
15466	1678125.22955000000	509123.73229700000	1657466.63020000000	11999022	471190102012141
