blockid10	xcoord	ycoord	sqft	IFE002	CNS01	CNS02	CNS03	CNS04	CNS05	CNS06	CNS07	CNS08	CNS09	CNS10	CNS11	CNS12	CNS13	CNS14	CNS15	CNS16	CNS17	CNS18	CNS19	CNS20	C000
471470801042054	1747833.26233	798103.279495	2249955.61991	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042055	1748036.65147	800283.960004	11264620.0836	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042056	1745289.14332	800542.417273	7488776.04376	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042057	1745538.81897	798077.25346	3560294.26996	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042058	1745762.50609	796947.76735	2412816.64817	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042059	1745911.02508	793779.966581	15581111.3386	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042060	1751409.7584	788627.63476	63823591.3902	93	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042061	1758635.34541	790441.93745	5407265.29611	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042062	1758910.37698	786345.203538	2020353.68943	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042063	1757715.31904	785733.763132	65791.9835412	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042064	1756192.22256	785722.99429	1045653.81452	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042065	1743644.50379	790354.60608	152509.201836	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042066	1742532.64856	790363.830974	92561.8258034	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042067	1742404.66187	787489.474056	26685223.6469	63	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
471470801042068	1744097.70382	805192.003271	1192876.29989	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042069	1743209.64139	806147.621978	1829173.95955	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042070	1758054.72785	785328.643909	574756.088417	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042071	1757596.41584	782689.972306	12340890.017	57	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042072	1749576.22404	783322.315128	72898119.8136	145	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
471470801042073	1739578.72612	783188.371509	18341870.8539	82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
471470801042074	1737596.84413	786039.882465	16182059.4706	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042075	1735746.14541	783875.401852	86074.8890944	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042076	1739751.82427	788489.405095	56969.0309817	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042077	1747499.94382	779404.139646	10996917.3434	19	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
471470801042078	1747574.73244	779989.101777	1013522.27435	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042079	1740543.9636	781608.216266	5287076.54569	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801042080	1741620.27335	779978.854064	8732742.3482	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043000	1772240.37226	807038.039713	1737843.33306	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043001	1771683.49098	807317.35453	49319.5152972	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043002	1772066.08971	807464.989455	13603.670138	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043003	1770852.47368	806649.359275	1147433.82518	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043004	1768270.35288	807244.89372	9619140.7391	26	0	0	0	0	0	0	9	0	0	2	0	0	0	0	4	0	0	0	0	0	15
471470801043005	1765452.66443	808655.898931	7713433.40756	4	0	0	0	0	0	0	10	0	0	2	0	0	0	3	11	0	0	0	0	0	26
471470801043006	1763219.46666	809126.602316	8401166.25248	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16
471470801043007	1761860.64384	810960.150483	3134119.38579	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043008	1759183.60071	812784.353342	9223138.26999	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043009	1758835.6414	811641.176261	5254686.18974	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043010	1760672.07461	808677.262891	5409638.89635	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043011	1761133.96647	807207.070742	1027873.97572	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043012	1761635.63517	807458.382198	37357.0290857	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043013	1759654.79005	807432.89241	253484.806356	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043014	1759812.4396	806737.936849	1069048.75971	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043015	1760276.52651	807210.096668	241663.148257	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043016	1759672.77943	806962.318355	103817.191411	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043017	1759550.41362	806661.800634	92705.8892018	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043018	1760345.65741	805748.891795	5331806.30605	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043019	1761747.02325	805034.488345	31829.227546	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043020	1761861.25833	806763.682373	2764.46128347	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043021	1761875.30011	806540.77516	13327.8929478	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043022	1763872.98131	805071.910176	11453577.3976	48	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043023	1762896.37073	806947.886493	148269.361051	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043024	1764060.65501	806706.720074	493446.949656	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
471470801043025	1763223.65666	806787.781399	257522.143976	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043026	1763420.44337	807341.319224	280589.096896	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043027	1763883.60373	807393.799017	189278.122999	5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	14
471470801043028	1761059.50785	804348.939609	658706.737529	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043029	1764673.63426	799405.791895	31690479.7641	18	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
471470801043030	1764973.14792	802515.553144	3617567.47591	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043031	1769302.32965	797781.637549	32147502.1617	119	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043032	1769617.89607	795747.632935	427362.821434	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043033	1769802.60294	794698.566521	654609.110746	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043034	1767477.89545	797214.845768	76997.6271624	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043035	1771621.07533	795406.439169	66280.5484051	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043036	1771600.95213	796613.803213	795209.40398	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043037	1768076.37978	803724.524262	17721380.9079	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3
471470801043038	1768143.65878	805752.952785	7747.95115161	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043039	1769328.20485	804738.405936	2779.97663891	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043040	1769584.50808	804041.722492	1196375.54259	18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043041	1775026.98763	803725.866713	24993320.0785	109	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043042	1774169.10008	803927.164903	749048.384073	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043043	1776624.65053	802125.071865	77659.8687489	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043044	1770837.61437	805919.193482	265049.65963	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043045	1776263.54728	802237.521467	42358.5282413	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043046	1776913.13108	801877.717581	42086.7884147	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043047	1770219.16185	805809.300634	480085.903778	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043048	1773543.77721	806814.868395	86953.7397685	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043049	1772296.30359	794365.41934	561941.416985	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043050	1773604.09704	795830.915666	18892815.0325	24	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
471470801043051	1772110.72022	800256.929092	248330.411178	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043052	1775065.33925	799631.011665	42923763.146	80	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9
471470801043053	1775974.33432	801185.518309	707563.466591	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043054	1770610.04375	789886.426038	21125262.2121	20	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	0	0	0	0	0	14
471470801043055	1767191.48903	794369.832433	9646957.03592	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043056	1766669.47993	792630.987776	1455809.03528	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043057	1765464.58388	793146.870869	16914.3475353	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043058	1763404.07947	793826.859665	12637113.4503	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
471470801043059	1760284.32196	793649.733342	4578937.14955	49	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043060	1759154.54696	793451.999207	452283.482724	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043061	1762241.29293	789357.801877	37456038.012	35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043062	1762367.6647	786014.863564	41461.5296777	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043063	1765951.39112	792624.227685	225556.838298	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043064	1768250.16197	788400.308403	12577290.4402	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
471470801043065	1766265.06237	788481.329136	14404501.9455	34	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
471470801043066	1764073.22102	785797.02611	72665.9947847	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043067	1779216.71614	796115.602259	13977798.0762	13	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
471470801043068	1779910.39453	800327.326872	510916.72412	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043069	1780647.57039	800313.782076	2731389.61986	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	17
471470801043070	1779476.30347	800118.203938	585369.142658	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043071	1779317.1578	799056.109865	192971.101161	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043072	1773447.29864	791411.759318	3719738.52155	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043073	1775860.8368	793525.518723	58061.2885633	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043074	1776025.85098	793566.269809	56667.5892727	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043075	1776308.49633	793403.976665	374298.76327	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043076	1778407.93107	793025.717261	3971848.97284	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043077	1771876.38925	798966.663123	1376823.56743	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043078	1761175.99213	793080.358423	1293768.5936	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043079	1772276.49918	793259.934115	1352681.52648	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
471470801043080	1771690.60186	793816.88507	730654.88356	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043081	1778052.73527	789268.397574	22925078.5077	164	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
471470801043082	1779778.589	791280.299668	66983.5644936	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043083	1777977.43095	787635.029211	876242.116424	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043084	1777159.16116	786115.399779	132820.043975	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	10
471470801043085	1775710.97474	793185.054387	26524.5708668	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043086	1778271.31226	785122.601303	103102.159005	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043087	1779033.31044	785385.923865	59181.627967	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043088	1779703.2385	786835.004248	104828.078822	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470801043089	1780013.82236	789114.616679	144989.363366	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
471470801043090	1762010.68409	807025.32682	17651.6377107	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001000	1685851.96025	807410.333965	26156260.1584	21	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
471470802001001	1682754.21934	806732.285154	1035643.48709	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
471470802001002	1682605.49352	809166.105738	2225870.42525	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001003	1680237.48054	809288.14553	2983018.13958	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001004	1677881.18546	809740.44657	305275.019311	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001005	1677060.03189	809894.434553	2844.45328837	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001006	1676161.96837	808924.816997	2041563.47095	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
471470802001007	1675463.13716	809830.852089	62952.5276285	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001008	1675720.72265	809931.11777	6557.40420587	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001009	1674902.5216	809515.701416	729053.000399	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001010	1674261.74303	809680.781184	378249.010215	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001011	1673801.20721	809984.559949	465275.543709	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001012	1672812.51168	810676.791608	1269128.9227	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001013	1672357.95893	810019.001133	205244.157057	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001014	1671663.76808	811764.767588	104458.083462	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001015	1668129.39262	812958.823146	9845522.09613	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001016	1671428.14906	811978.024552	821.706893207	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001017	1664724.63546	814900.89917	1044423.24847	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001018	1661635.30977	816694.93699	6709168.48993	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001019	1657418.77566	819149.980279	1593336.98168	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001020	1656461.06318	819822.827773	10875.3679238	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001021	1656184.28908	820344.196378	642083.050385	8	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
471470802001022	1655637.30986	820919.188737	441235.055776	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
471470802001023	1654694.59691	823905.221023	21659266.0553	28	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
471470802001024	1653339.26426	821844.998041	612321.470075	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001025	1652634.31848	822482.969318	97906.8698388	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001026	1656451.0672	821329.851169	299224.842725	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001027	1651657.83365	822656.363312	421478.503207	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001028	1654367.58059	822477.035869	33930.7843402	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001029	1655726.75784	820038.788867	179053.374872	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001030	1655423.38634	820398.497033	59921.0539989	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001031	1654704.55528	820733.463403	612690.165145	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
471470802001032	1653144.89596	821612.816291	912143.776658	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001033	1652622.35806	822362.057231	73642.3955264	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001034	1655348.05232	820232.223045	75177.4230044	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001035	1655236.67349	820034.41368	87429.4638933	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001036	1654601.52223	820241.805029	408578.383856	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001037	1651974.50612	821470.530956	2876680.64736	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001038	1650156.50276	822878.807652	1779159.02719	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001039	1649963.36142	822040.697925	1735752.98622	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001040	1650969.10922	822137.412576	106969.712633	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001041	1642966.76868	816701.442604	80934419.2713	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001042	1641621.99282	812770.044612	24563439.7808	18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001043	1653201.24888	819842.363066	1495448.18652	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001044	1654463.44304	819829.510891	352174.020589	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001045	1639290.38128	810288.301833	7780582.72032	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001046	1638836.72542	807831.00573	16121635.0393	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001047	1642305.15041	808901.524352	6918692.33597	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001048	1646130.06793	807129.290686	38497868.9741	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
471470802001049	1647130.4307	803923.820684	92788.3446906	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001050	1642571.06943	806811.245408	22526.1800531	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001051	1647329.71037	813212.127581	28611393.6857	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001052	1647584.38636	816167.306199	50832.9742922	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001053	1652753.35591	812756.640568	58041963.8524	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6
471470802001054	1654628.17026	817179.997232	5342023.4468	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001055	1653390.68158	818703.686771	102721.966015	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001056	1654299.29212	819248.829497	449044.64815	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001057	1654824.15349	819192.30639	644546.418834	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001058	1655591.51482	819813.780318	74698.9961838	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001059	1656679.0342	817773.473065	9023083.53537	18	0	0	0	4	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	12
471470802001060	1657039.21447	819019.041749	166769.81468	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001061	1659663.75603	817311.154082	172044.352616	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001062	1660662.94532	816322.616806	2497568.4291	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001063	1654223.18222	818763.704644	57718.96258	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001064	1655742.27893	808161.2156	92097.1983865	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001065	1657986.01915	810485.287899	20045572.3372	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001066	1656077.95663	807697.193929	13833.4377797	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001067	1660338.49642	809749.623185	957891.707134	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001068	1660268.26467	814079.306113	28940262.6171	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
471470802001069	1656760.63718	815791.744842	124421.954075	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001070	1658803.40974	807299.468567	11309181.6266	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001071	1661908.77222	808203.887798	7477850.87443	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001072	1662559.83249	810434.633953	5713785.82568	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001073	1667043.26919	807973.537986	36764425.65	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001074	1666581.37807	811911.664418	11880009.1956	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001075	1671239.51929	809467.193206	3414940.40928	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001076	1671826.1166	810702.458208	2695120.76801	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001077	1672554.2178	809770.337585	57410.4550852	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001078	1672760.25848	809631.194647	66908.2841207	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001079	1672576.439	809450.501471	654425.162852	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471470802001080	1672263.72972	806343.27731	11330248.2375	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
