microzoneid,xcoord_p,ycoord_p,sqft_p,taz_p,block_p,hh_p,stugrd_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
16011,1771170.16629,499974.087983,701084.782971,14999175,471490408101092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16012,1761563.3592,515018.016723,143698.818331,14999175,471490408101127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16013,1764988.77809,513521.774204,152618.456007,14999175,471490408101082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16014,1777011.32959,506523.74227,1709333.85066,14999175,471490408101058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16015,1779013.5849,500936.59969,33224124.5911,14999175,471490408101109,18,0,0,0,0,0,0,2.58,13,0,0,0,0,15.58,0,0,0,0
16016,1774361.86883,497480.516815,16784378.3535,14999175,471490408101112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,1778106.10812,495513.064762,7377305.96499,14999175,471490408101118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16018,1776784.28469,508250.219655,530723.032886,14999175,471490408101061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16019,1772142.81659,509605.644667,845328.668173,14999175,471490408101064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16020,1761018.59926,506686.590623,1910103.52066,14999175,471490408101086,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16021,1776840.90049,502959.064621,832258.388365,14999175,471490408101093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16022,1772110.72292,498941.564912,4901312.4572,14999175,471490408101115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16023,1769044.83185,508593.228109,568846.197099,14999175,471490408101063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16024,1767968.87051,507120.916893,905252.124588,14999175,471490408101080,0,0,0,0,0,0,0,2.58,0,0,0,0,9.07,11.65,0,0,0,0
16025,1776277.97752,497554.80385,117331.680668,14999175,471490408101114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16026,1767840.94695,505549.795762,213325.073909,14999175,471490408101081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027,1776306.04484,498363.759212,62395.9144269,14999175,471490408101113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16028,1768664.43071,510224.727461,7728651.88647,14999175,471490408101079,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16029,1764281.95551,514531.952828,1240226.52519,14999175,471490408101076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16030,1772403.5307,513259.719193,5850996.309,14999175,471490408101067,47,0,0,0,0,0,0,9.02,0,45.49,0,0,0,54.51,0,0,0,0
16031,1768013.74891,508499.686816,282897.772084,14999175,471490408101078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16032,1775874.45372,510901.840633,3794839.3166,14999175,471490408101087,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16033,1771207.94857,497259.080407,3141734.24485,14999175,471490408101116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16034,1766511.84669,502694.059501,4886732.62751,14999175,471490408101090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16035,1776438.10403,495570.65593,3803097.56933,14999175,471490408101119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16036,1774418.86297,510633.967508,5826620.3909,14999175,471490408101088,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16037,1772877.14329,506856.688151,39954667.2134,14999175,471490408101060,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16038,1661059.59322,468873.706527,245841.998012,11999081,471190105001019,0,0,0,0,0,6.13,0,0,0,50.74,0,8.95,0,65.82,0,0,0,0
16039,1663908.64942,471488.75723,414153.39663,11999065,471190104002026,37,0,0,0,0.39,0.07,0.39,0.17,0.39,2.35,0.07,0.78,0,4.61,0,0,0,0
16040,1663039.31158,471345.715281,110049.819287,11999065,471190104002029,10,0,0,0,0.11,0.02,0.11,0.05,0.11,0.63,0.02,0.21,0,1.25,0,0,0,0
16041,1664856.24089,471551.640848,136625.974907,11999065,471190104002017,10,0,0,0,0.11,0.02,0.11,0.05,0.11,0.63,0.02,0.21,0,1.25,0,0,0,0
16042,1663066.72743,470957.240198,123441.031922,11999065,471190104002034,8,0,0,0,0.08,0.01,0.08,0.04,0.08,0.51,0.01,0.17,0,1,0,0,0,0
16043,1662513.89108,470092.543109,124839.704418,11999065,471190104002043,11,0,0,0,0.12,0.02,0.12,0.05,0.12,0.7,0.02,0.23,0,1.37,0,0,0,0
16044,1663122.59583,469709.469305,118721.531154,11999065,471190104002015,5,0,0,0,0.05,0.01,0.05,0.02,0.05,0.32,0.01,0.11,0,0.62,0,0,0,0
16045,1663065.64246,470751.03179,118714.359336,11999065,471190104002037,11,0,0,0,0.12,0.02,0.12,0.05,0.12,0.7,0.02,0.23,0,1.37,0,0,0,0
16046,1664823.92528,471179.706279,107895.470584,11999065,471190104002014,4,0,0,0,0.04,0.01,0.04,0.02,0.04,0.25,0.01,0.08,0,0.5,0,0,0,0
16047,1663102.10825,470129.170177,116182.527572,11999065,471190104002042,8,0,0,0,0.08,0.01,0.08,0.04,0.08,0.51,0.01,0.17,0,1,0,0,0,0
16048,1663860.46289,469883.872412,396989.237002,11999065,471190104002018,13,0,0,0,0.14,0.02,0.14,0.06,0.14,0.82,0.02,0.27,0,1.62,0,0,0,0
16049,1664597.83949,471148.602095,73928.8922099,11999065,471190104002032,6,0,0,0,0.06,0.01,0.06,0.03,0.06,0.38,0.01,0.13,0,0.75,0,0,0,0
16050,1663091.87633,470336.751032,121140.939873,11999065,471190104002041,11,0,0,0,0.12,0.02,0.12,0.05,0.12,0.7,0.02,0.23,0,1.37,0,0,0,0
16051,1662429.26994,471399.213423,221513.936043,11999065,471190104002028,16,0,0,0,0.17,0.03,0.17,0.07,0.17,1.02,0.03,0.34,0,1.99,0,0,0,0
16052,1663944.56384,471008.373421,238498.099141,11999065,471190104002033,17,0,0,0,0.18,0.03,0.18,0.08,0.18,1.08,0.03,0.36,0,2.12,0,0,0,0
16053,1662472.77194,470714.114182,127032.737531,11999065,471190104002036,13,0,0,0,0.14,0.02,0.14,0.06,0.14,0.82,0.02,0.27,0,1.62,0,0,0,0
16054,1663982.13638,470189.603366,236752.51874,11999065,471190104002016,12,0,0,0,0.13,0.02,0.13,0.06,0.13,0.76,0.02,0.25,0,1.5,0,0,0,0
16055,1663076.04214,470545.280142,117430.213809,11999065,471190104002038,7,0,0,0,0.07,0.01,0.07,0.03,0.07,0.44,0.01,0.15,0,0.87,0,0,0,0
16056,1662488.56692,470507.448294,126044.491252,11999065,471190104002039,9,0,0,0,0.1,0.02,0.1,0.04,0.1,0.57,0.02,0.19,0,1.12,0,0,0,0
16057,1662501.43721,470299.659819,128218.078036,11999065,471190104002040,8,0,0,0,0.08,0.01,0.08,0.04,0.08,0.51,0.01,0.17,0,1,0,0,0,0
16058,1663109.29604,469922.214802,116792.359643,11999065,471190104002045,7,0,0,0,0.07,0.01,0.07,0.03,0.07,0.44,0.01,0.15,0,0.87,0,0,0,0
16059,1664573.2,471530.850529,67710.253935,11999065,471190104002025,5,0,0,0,0.05,0.01,0.05,0.02,0.05,0.32,0.01,0.11,0,0.62,0,0,0,0
16060,1663034.04465,471526.98487,109959.645947,11999065,471190104002027,10,0,0,0,0.11,0.02,0.11,0.05,0.11,0.63,0.02,0.21,0,1.25,0,0,0,0
16061,1663052.56656,471157.287863,119118.896316,11999065,471190104002030,12,0,0,0,0.13,0.02,0.13,0.06,0.13,0.76,0.02,0.25,0,1.5,0,0,0,0
16062,1664011.0264,470395.860411,269599.655271,11999065,471190104002022,11,0,0,0,0.12,0.02,0.12,0.05,0.12,0.7,0.02,0.23,0,1.37,0,0,0,0
16063,1662542.09332,469674.053689,130663.913363,11999065,471190104002023,9,0,0,0,0.1,0.02,0.1,0.04,0.1,0.57,0.02,0.19,0,1.12,0,0,0,0
16064,1662525.9689,469885.486946,128356.404345,11999065,471190104002044,7,0,0,0,0.07,0.01,0.07,0.03,0.07,0.44,0.01,0.15,0,0.87,0,0,0,0
16065,1664091.38423,470811.647625,302977.774094,11999065,471190104002019,13,0,0,0,0.14,0.02,0.14,0.06,0.14,0.82,0.02,0.27,0,1.62,0,0,0,0
16066,1662453.43588,471017.740872,244558.690128,11999065,471190104002035,12,0,0,0,0.13,0.02,0.13,0.06,0.13,0.76,0.02,0.25,0,1.5,0,0,0,0
16067,1664057.521,470605.337702,283262.952886,11999065,471190104002021,12,0,0,0,0.13,0.02,0.13,0.06,0.13,0.76,0.02,0.25,0,1.5,0,0,0,0
16068,1663926.93979,471209.750749,225594.939368,11999065,471190104002031,20,0,0,0,0.21,0.04,0.21,0.09,0.21,1.27,0.04,0.42,0,2.49,0,0,0,0
16069,1632410.95827,507356.869283,21522.6076341,11999006,471190101002067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16070,1632433.95138,507698.576551,72035.0297809,11999006,471190101002066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16071,1633053.64163,508769.432655,2428132.2928,11999006,471190101002072,7,0,0,0,1.21,0,1.21,0.7,1.21,7.29,0,2.43,0,14.06,0,0,0,0
16072,1632391.30943,507143.423935,36328.6786196,11999006,471190101002070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16073,1631562.11886,511162.499711,9233549.98722,11999006,471190101002065,12,0,0,0,2.08,0,2.08,1.2,2.08,12.49,0,4.16,0,24.1,0,0,0,0
16074,1633113.01052,511115.816711,2115077.59467,11999006,471190101002073,23,447,209,0,3.99,0,3.99,2.31,3.99,23.94,0,7.98,0,46.19,0,0,0,0
16075,1636785.80807,516500.666766,20621708.076,11999007,471190101002059,9,0,0,0,0.49,0,0.49,0,0.49,2.91,0,0.97,4.14,9.48,0,0,0,0
16076,1633707.65701,512413.003694,7681.2098584,11999007,471190101002061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16077,1628232.21124,528677.441244,5459858.55073,11999007,471190101002000,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16078,1633867.59302,513918.873833,3464712.66933,11999007,471190101002053,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16079,1631869.25558,523538.598214,6418702.84787,11999007,471190101002032,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16080,1629639.19868,524393.040632,293375.355713,11999007,471190101002029,0,0,0,0,0.24,7.36,0.24,0,0.24,1.46,0,0.49,2.07,12.1,0,0,0,0
16081,1630260.42211,523368.925107,6210421.45438,11999007,471190101002030,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16082,1631615.52936,517745.752145,592130.432096,11999007,471190101002063,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16083,1631646.21515,515158.745165,7887072.83473,11999007,471190101002064,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16084,1630756.37507,518678.997427,66332.2452591,11999007,471190101002031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16085,1634832.37584,510819.366756,9130874.77461,11999007,471190101002058,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16086,1632053.3283,518828.843308,308137.879487,11999007,471190101002056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16087,1634270.21009,518610.298709,31612933.517,11999007,471190101002033,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16088,1632204.80796,517057.919807,165228.69906,11999007,471190101002055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16089,1630573.00661,518147.519891,337014.119244,11999007,471190101002050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16090,1638054.56099,515817.13807,54182.7829098,11999007,471190101002060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16091,1633766.99028,512345.344867,21584.626289,11999007,471190101002057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16092,1632934.70159,514117.210286,2449070.27976,11999007,471190101002054,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16093,1697484.46442,532619.86561,16263321.8526,18799292,471870512013078,12,1966,0,0,11.53,0,0,22.28,34.6,103.8,10.62,149.94,11.36,344.14,0,0,0,0
16094,1698510.17548,534699.959885,211272.745242,18799292,471870512013077,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16095,1623288.592,531570.73252,310077.288138,11999005,471190101002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16096,1619418.53262,528967.528099,2273457.69047,11999005,471190101002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16097,1624200.94293,523589.15178,6333340.82462,11999005,471190101002025,7,0,0,0,0.09,0,0.09,0.26,0.09,0.52,0,0.17,0,1.21,0,0,0,0
16098,1625056.83606,520652.965393,4024753.51939,11999005,471190101002062,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16099,1623112.62086,530039.672173,16708738.9711,11999005,471190101002002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16100,1624939.43315,526359.146553,1478884.67651,11999005,471190101002018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16101,1626598.54942,528280.584969,16141010.7106,11999005,471190101002001,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16102,1616015.63479,514940.689545,73013.9927398,11999005,471190101002045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16103,1620314.47975,526373.435491,28202243.0728,11999005,471190101002015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16104,1622424.40649,518414.905674,34032323.7742,11999005,471190101002034,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16105,1616271.42286,517921.840201,187491.717794,11999005,471190101002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16106,1629727.13802,521392.275165,10236991.8425,11999005,471190101002052,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16107,1627906.08455,517650.701961,34045959.7995,11999005,471190101002049,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16108,1615356.32517,519349.3288,232618.904927,11999005,471190101002036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16109,1615484.69617,518479.698351,188367.291573,11999005,471190101002040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16110,1617787.70066,516912.474696,8670896.12002,11999005,471190101002042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16111,1627373.3685,524534.44964,9061339.88198,11999005,471190101002028,7,0,0,0,0.22,0,0.22,0.65,0.22,1.3,0,0.43,0,3.03,0,0,0,0
16112,1624101.79949,526756.455758,223647.840596,11999005,471190101002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16113,1617623.81458,526069.01518,1810906.52474,11999005,471190101002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16114,1619190.69002,521952.153649,28808996.598,11999005,471190101002035,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16115,1615738.58923,517084.499009,1454728.07904,11999005,471190101002044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16116,1625336.55821,516643.541572,823332.964075,11999005,471190101002051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16117,1623452.73555,514113.15591,95201.1046737,11999005,471190101002047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16118,1616287.22689,518738.627946,1586772.49443,11999005,471190101002038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16119,1623949.8926,514370.256224,339529.317698,11999005,471190101002048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16120,1625286.62756,523007.517484,111288.328997,11999005,471190101002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16121,1625791.78732,523419.527383,4774258.73305,11999005,471190101002026,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16122,1617100.29521,515891.877397,62512.1242365,11999005,471190101002043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123,1619660.6767,514997.742377,14149512.0807,11999005,471190101002046,6,0,0,0,0.22,0,0.22,0.65,0.22,1.3,0,0.43,44.6,47.63,0,0,0,0
16124,1612321.5257,549791.77518,1195336.95135,11999003,471190101001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16125,1618579.28582,538065.022273,19421929.1304,11999003,471190101001045,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16126,1627979.37391,540429.331856,75933.1391004,11999003,471190101001054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16127,1635080.9143,535275.213445,464591.212435,11999003,471190101001061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16128,1623155.40488,536812.032732,65602.8879914,11999003,471190101001052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16129,1627608.05577,542293.131284,25237.1038074,11999003,471190101001056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16130,1635383.13872,535201.222699,146560.081947,11999003,471190101001067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16131,1640356.00332,541505.581786,32280.6431754,11999003,471190101001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16132,1625426.0597,541424.940088,274155.49393,11999003,471190101001053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16133,1628610.97659,542863.000949,1204509.68147,11999003,471190101001055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16134,1630475.37444,543784.710349,428959.062369,11999003,471190101001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16135,1607497.95275,546015.354679,617772.039074,11999003,471190101001034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16136,1608013.93799,544599.562896,4084502.61219,11999003,471190101001035,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16137,1624847.70632,537560.513412,49130057.8754,11999003,471190101001047,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16138,1607494.82634,543008.890601,294745.232234,11999003,471190101001036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16139,1614137.68263,537596.436751,1647981.86642,11999003,471190101001043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16140,1628602.80891,544870.960052,14522986.9032,11999003,471190101001015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16141,1608925.21732,545954.111054,1733235.51252,11999003,471190101001032,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16142,1629994.98416,539302.239798,19301076.5681,11999003,471190101001058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16143,1621920.58487,543814.146793,15730680.6425,11999003,471190101001114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16144,1644337.09521,538536.810471,8239447.22921,11999003,471190101001006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16145,1616695.07193,537352.275297,1194097.2203,11999003,471190101001117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16146,1623113.02471,541686.318439,1561491.90716,11999003,471190101001113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16147,1607812.34598,547031.221965,626792.454359,11999003,471190101001033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16148,1614877.45754,540130.726297,17660713.1282,11999003,471190101001041,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16149,1616238.1619,535427.137614,146161.253364,11999003,471190101001120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16150,1622979.52,531957.694347,126631.879632,11999003,471190101001048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16151,1617280.56225,550659.249868,613320.345445,11999003,471190101001039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16152,1613441.12066,551292.031193,4383902.47076,11999003,471190101001024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16153,1636181.26123,535796.68576,229248.058791,11999003,471190101001071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16154,1620186.35177,540849.007324,1668790.78287,11999003,471190101001046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16155,1614345.22237,536826.474743,313634.940315,11999003,471190101001127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16156,1609699.9369,537942.613229,36010320.4525,11999003,471190101001124,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16157,1620624.70987,534983.694936,20966491.6827,11999003,471190101001109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16158,1629464.77657,542110.975035,7187947.74499,11999003,471190101001057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16159,1609932.33969,552110.236107,12235746.2031,11999003,471190101001026,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16160,1613826.5452,550952.005768,209903.105643,11999003,471190101001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16161,1608691.45359,549043.103791,5638101.22099,11999003,471190101001029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16162,1611071.2708,543996.394094,6603515.84667,11999003,471190101001031,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16163,1611033.52099,541354.957612,16130579.182,11999003,471190101001115,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16164,1616537.28461,535152.696926,237678.058299,11999003,471190101001119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16165,1615905.63441,535570.737653,338780.463326,11999003,471190101001121,0,0,0,0,0.25,0,0.25,0,0.25,1.53,0,0.51,17.12,19.92,0,0,0,0
16166,1631875.59448,536412.649756,33619977.3443,11999003,471190101001059,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16167,1647079.36815,538052.067447,2647296.92982,11999003,471190101001005,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16168,1609398.84677,541065.670318,1393539.32406,11999003,471190101001129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16169,1613155.89023,537699.774762,111036.554084,11999003,471190101001128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16170,1618346.45715,533680.736042,161658.546632,11999003,471190101001118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16171,1635181.87933,535997.072528,18225.8935616,11999003,471190101001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16172,1637131.93214,538426.353119,619564.05846,11999003,471190101001012,0,0,0,0,1.15,0,1.15,0,1.15,6.88,7.36,2.29,0,19.98,0,0,0,0
16173,1615324.65963,535863.771815,168600.38222,11999003,471190101001131,0,0,0,0,0.25,0,0.25,0,0.25,1.53,0,0.51,17.12,19.92,0,0,0,0
16174,1616703.63744,550331.575051,899001.221786,11999003,471190101001040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16175,1618620.08402,545619.638672,26119914.9036,11999003,471190101001022,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16176,1633932.24055,543203.80684,1778213.22258,11999003,471190101001013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16177,1614075.75198,546500.580051,53640129.2164,11999003,471190101001027,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16178,1637705.28246,539673.17497,48587240.4522,11999003,471190101001008,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16179,1625013.58665,541499.839985,37448.3833806,11999003,471190101001136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16180,1634357.41416,537108.545478,545028.536575,11999003,471190101001060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16181,1634740.42333,534993.545773,138300.03361,11999003,471190101001130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16182,1619674.02891,549225.740848,76012.4652666,11999003,471190101001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16183,1621294.04795,532351.313714,959038.713524,11999003,471190101001134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16184,1612671.73328,538086.073095,84875.264087,11999003,471190101001125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16185,1616043.8506,551115.67443,1232063.58885,11999003,471190101001038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16186,1635979.53539,536077.723979,686332.908302,11999003,471190101001062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16187,1615543.60697,534727.982667,359933.653444,11999003,471190101001122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16188,1623843.26514,547462.401804,13571.5526501,11999003,471190101001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16189,1612148.44172,551732.875723,2987712.00712,11999003,471190101001025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16190,1621774.1017,548161.803497,8466751.0996,11999003,471190101001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16191,1621785.92593,545980.692876,84786.5373591,11999003,471190101001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16192,1623320.9186,534117.159188,164599.040402,11999003,471190101001051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16193,1611936.27588,538403.303216,215876.648296,11999003,471190101001126,0,0,0,0,0.25,0,0.25,0,0.25,1.53,0,0.51,0,2.8,0,0,0,0
16194,1624920.17424,544742.036751,19772364.6534,11999003,471190101001017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16195,1615199.4795,551417.228942,76514.2013185,11999003,471190101001037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16196,1645833.59297,537843.711317,74446.2896319,11999003,471190101001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16197,1633135.85455,543953.963765,2646026.76389,11999003,471190101001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16198,1615609.96259,535794.440671,207486.862303,11999003,471190101001133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16199,1608817.56698,550744.968149,954780.130728,11999003,471190101001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16200,1634608.20459,534424.624257,235132.645948,11999003,471190101001070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16201,1615193.70697,536633.825816,70437.783408,11999003,471190101001042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
