onode frec lrec
1672 445425 446363
1673 446364 447385
1674 447386 448327
1675 448328 449324
1676 449325 450300
1677 450301 451304
1678 451305 452267
1679 452268 453287
1680 453288 454313
1681 454314 455262
1682 455263 456246
1683 456247 457266
1684 457267 458245
1685 458246 459264
1686 459265 460236
1687 460237 461184
1688 461185 462209
1689 462210 463255
1690 463256 464153
1691 464154 465248
1692 465249 466433
1693 466434 467605
1694 467606 468752
1695 468753 469865
1696 469866 471151
1697 471152 472344
1698 472345 473350
1699 473351 474332
1700 474333 475593
1701 475594 476860
1702 476861 478148
1703 478149 479479
1704 479480 480710
1705 480711 482084
1706 482085 483290
1707 483291 484356
1708 484357 485295
1709 485296 486549
1710 486550 487856
1711 487857 489258
1712 489259 490615
1713 490616 492019
1714 492020 493457
1715 493458 494905
1716 494906 496213
1717 496214 497004
1718 497005 497814
1719 497815 498713
1720 498714 499641
1721 499642 500580
1722 500581 501543
1723 501544 502634
1724 502635 503798
1725 503799 504768
1726 504769 504769
1727 504770 504770
1728 504771 505901
1729 505902 507116
1730 507117 508074
1731 508075 509019
1732 509020 509951
1733 509952 510915
1734 510916 512108
1735 512109 513230
1736 513231 514341
1737 514342 515527
1738 515528 516597
1739 516598 517756
1740 517757 518637
1741 518638 519341
1742 519342 519979
1743 519980 520640
1744 520641 521314
1745 521315 522300
1746 522301 523453
1747 523454 524604
1748 524605 525718
1749 525719 526807
1750 526808 527890
1751 527891 529137
1752 529138 530183
1753 530184 531322
1754 531323 532679
1755 532680 534061
1756 534062 535457
1757 535458 536724
1758 536725 538016
1759 538017 539505
1760 539506 541013
1761 541014 542437
1762 542438 544032
1763 544033 545566
1764 545567 547073
1765 547074 548557
1766 548558 549743
1767 549744 550870
1768 550871 551976
1769 551977 553129
1770 553130 554274
1771 554275 555331
1772 555332 556623
1773 556624 557626
1774 557627 558915
1775 558916 560218
1776 560219 561413
1777 561414 562695
1778 562696 564056
1779 564057 565432
1780 565433 566770
1781 566771 568117
1782 568118 569493
1783 569494 570930
1784 570931 572303
1785 572304 573522
1786 573523 574862
1787 574863 576159
1788 576160 577396
1789 577397 578573
1790 578574 579704
1791 579705 580936
1792 580937 582253
1793 582254 583684
1794 583685 585050
1795 585051 586415
1796 586416 587864
1797 587865 589332
1798 589333 590695
1799 590696 592113
1800 592114 593628
1801 593629 595027
1802 595028 596539
1803 596540 598101
1804 598102 599766
1805 599767 601403
1806 601404 603039
1807 603040 604716
1808 604717 606402
1809 606403 607966
1810 607967 609509
1811 609510 611014
1812 611015 612500
1813 612501 613958
1814 613959 615423
1815 615424 616930
1816 616931 618422
1817 618423 619922
1818 619923 621479
1819 621480 623075
1820 623076 624606
1821 624607 626031
1822 626032 627512
1823 627513 629004
1824 629005 630514
1825 630515 632082
1826 632083 633720
1827 633721 635441
1828 635442 637092
1829 637093 638783
1830 638784 640485
1831 640486 642217
1832 642218 643952
1833 643953 645662
1834 645663 647301
1835 647302 648963
1836 648964 650676
1837 650677 652415
1838 652416 654129
1839 654130 655896
1840 655897 657648
1841 657649 659408
1842 659409 661131
1843 661132 662848
1844 662849 664603
1845 664604 666364
1846 666365 668102
1847 668103 669794
1848 669795 671504
1849 671505 673198
1850 673199 674893
1851 674894 676607
1852 676608 678253
1853 678254 679888
1854 679889 681549
1855 681550 683211
1856 683212 684929
1857 684930 686582
1858 686583 688273
1859 688274 689983
1860 689984 691676
1861 691677 693357
1862 693358 695042
1863 695043 696741
1864 696742 698487
1865 698488 700233
1866 700234 701986
1867 701987 703709
1868 703710 705424
1869 705425 707120
1870 707121 708846
1871 708847 710570
1872 710571 712240
1873 712241 713904
1874 713905 715583
1875 715584 717257
1876 717258 718936
1877 718937 720602
1878 720603 722316
1879 722317 724023
1880 724024 725724
1881 725725 727407
1882 727408 729130
1883 729131 730867
1884 730868 732616
1885 732617 734356
1886 734357 736122
1887 736123 737782
1888 737783 739432
1889 739433 741139
1890 741140 742869
1891 742870 744625
1892 744626 744877
1893 744878 745094
1894 745095 745320
1895 745321 745569
1896 745570 745772
1897 745773 746043
1898 746044 746311
1899 746312 746572
1900 746573 746831
1901 746832 747091
1902 747092 747362
1903 747363 747606
1904 747607 748208
1905 748209 748833
1906 748834 749407
1907 749408 749948
1908 749949 750530
1909 750531 751140
1910 751141 751780
1911 751781 752379
1912 752380 753003
1913 753004 753582
1914 753583 754200
1915 754201 754768
1916 754769 755378
1917 755379 756119
1918 756120 756836
1919 756837 757503
1920 757504 758196
1921 758197 758941
1922 758942 759605
1923 759606 760281
1924 760282 760970
1925 760971 761693
1926 761694 762255
1927 762256 762978
1928 762979 763703
1929 763704 764457
1930 764458 764927
1931 764928 765460
1932 765461 765957
1933 765958 766540
1934 766541 767095
1935 767096 767832
1936 767833 768567
1937 768568 769304
1938 769305 770035
1939 770036 770639
1940 770640 771353
1941 771354 772181
1942 772182 772920
1943 772921 774023
1944 774024 775394
1945 775395 776757
1946 776758 778516
1947 778517 780214
1948 780215 781863
1949 781864 783501
1950 783502 785079
1951 785080 786411
1952 786412 787620
1953 787621 788982
1954 788983 790176
1955 790177 791054
1956 791055 791919
1957 791920 792772
1958 792773 793722
1959 793723 793963
1960 793964 794196
1961 794197 794408
1962 794409 794588
1963 794589 794851
1964 794852 795084
1965 795085 795357
1966 795358 795654
1967 795655 795920
1968 795921 796227
1969 796228 796540
1970 796541 796742
1971 796743 796942
1972 796943 797143
1973 797144 797374
1974 797375 797568
1975 797569 797776
1976 797777 797954
1977 797955 798219
1978 798220 798492
1979 798493 798764
1980 798765 799036
1981 799037 799289
1982 799290 799564
1983 799565 799843
1984 799844 800159
1985 800160 800522
1986 800523 800828
1987 800829 801111
1988 801112 801404
1989 801405 801709
1990 801710 801999
1991 802000 802300
1992 802301 802597
1993 802598 802857
1994 802858 803152
1995 803153 803433
1996 803434 803707
1997 803708 803971
1998 803972 804248
1999 804249 804528
2000 804529 804824
2001 804825 805143
2002 805144 805457
2003 805458 805744
2004 805745 806077
2005 806078 806394
2006 806395 806721
2007 806722 807138
2008 807139 807540
2009 807541 807939
2010 807940 808399
2011 808400 808873
2012 808874 809364
2013 809365 809880
2014 809881 810326
2015 810327 810763
2016 810764 811199
2017 811200 811650
2018 811651 812155
2019 812156 812613
2020 812614 813138
2021 813139 813628
2022 813629 814094
2023 814095 814635
2024 814636 815040
2025 815041 815445
2026 815446 816019
2027 816020 816709
2028 816710 817433
2029 817434 818509
2030 818510 819820
2031 819821 820615
2032 820616 821246
2033 821247 822095
2034 822096 823036
2035 823037 824377
2036 824378 824555
2037 824556 824760
2038 824761 825045
2039 825046 825433
2040 825434 825868
2041 825869 826044
2042 826045 826220
2043 826221 826335
2044 826336 826474
2045 826475 826621
2046 826622 826784
2047 826785 827132
2048 827133 827509
2049 827510 827886
2050 827887 828270
2051 828271 828673
2052 828674 829065
2053 829066 829258
2054 829259 829530
2055 829531 829865
2056 829866 830154
2057 830155 830424
2058 830425 830905
2059 830906 831379
2060 831380 831777
2061 831778 832181
2062 832182 832591
2063 832592 832991
2064 832992 833373
2065 833374 834071
2066 834072 834738
2067 834739 835435
2068 835436 836130
2069 836131 836767
2070 836768 837422
2071 837423 838066
2072 838067 838741
2073 838742 839368
2074 839369 840051
2075 840052 840715
2076 840716 841363
2077 841364 841995
2078 841996 842802
2079 842803 843707
2080 843708 844585
2081 844586 845477
2082 845478 846347
2083 846348 847258
2084 847259 848184
2085 848185 849065
2086 849066 849933
2087 849934 850805
2088 850806 851722
2089 851723 852627
2090 852628 853522
2091 853523 854565
2092 854566 855762
2093 855763 856992
2094 856993 858311
2095 858312 859525
2096 859526 860934
2097 860935 862198
2098 862199 863379
2099 863380 864709
2100 864710 866120
2101 866121 867607
2102 867608 869139
2103 869140 870714
2104 870715 872311
2105 872312 873925
2106 873926 875367
2107 875368 876701
2108 876702 878044
2109 878045 879420
2110 879421 880621
2111 880622 881928
2112 881929 883159
2113 883160 884273
2114 884274 885420
2115 885421 886573
2116 886574 887756
2117 887757 888688
2118 888689 889556
2119 889557 890566
2120 890567 891452
2121 891453 892500
2122 892501 893560
2123 893561 894752
2124 894753 895949
2125 895950 897132
2126 897133 898304
2127 898305 899463
2128 899464 900635
2129 900636 901964
2130 901965 903226
2131 903227 904606
2132 904607 905373
2133 905374 906222
2134 906223 907124
2135 907125 907985
2136 907986 908933
2137 908934 909963
2138 909964 910980
2139 910981 912075
2140 912076 913102
2141 913103 914123
2142 914124 915120
2143 915121 916114
2144 916115 917132
2145 917133 918141
2146 918142 919136
2147 919137 920140
2148 920141 921006
2149 921007 922103
2150 922104 923399
2151 923400 924633
2152 924634 926064
2153 926065 927526
2154 927527 928962
2155 928963 930333
2156 930334 931506
2157 931507 932748
2158 932749 934054
2159 934055 935360
2160 935361 936649
2161 936650 937945
2162 937946 939238
2163 939239 940500
2164 940501 941778
2165 941779 943033
2166 943034 944312
2167 944313 945449
2168 945450 946948
2169 946949 948478
2170 948479 950044
2171 950045 951665
2172 951666 953211
2173 953212 954799
2174 954800 956448
2175 956449 958179
2176 958180 959844
2177 959845 961603
2178 961604 963264
2179 963265 964929
2180 964930 966587
2181 966588 968162
2182 968163 969752
2183 969753 971356
2184 971357 972962
2185 972963 974608
2186 974609 976240
2187 976241 977804
2188 977805 979469
2189 979470 981129
2190 981130 982680
2191 982681 984224
2192 984225 985733
2193 985734 987276
2194 987277 988738
2195 988739 990119
2196 990120 991570
2197 991571 993019
2198 993020 994493
2199 994494 996006
2200 996007 997470
2201 997471 999041
2202 999042 1000432
2203 1000433 1001730
2204 1001731 1003003
2205 1003004 1004324
2206 1004325 1005994
2207 1005995 1006920
2208 1006921 1008595
2209 1008596 1010341
2210 1010342 1011634
2211 1011635 1012908
2212 1012909 1014197
2213 1014198 1015471
2214 1015472 1016730
2215 1016731 1018289
2216 1018290 1019824
2217 1019825 1021419
2218 1021420 1023020
2219 1023021 1024633
2220 1024634 1026172
2221 1026173 1027724
2222 1027725 1029289
2223 1029290 1030860
2224 1030861 1032446
2225 1032447 1034042
2226 1034043 1035651
2227 1035652 1037409
2228 1037410 1038640
2229 1038641 1039776
2230 1039777 1041337
2231 1041338 1042874
2232 1042875 1044471
2233 1044472 1046073
2234 1046074 1047687
2235 1047688 1049223
2236 1049224 1050778
2237 1050779 1052351
2238 1052352 1053937
2239 1053938 1055534
2240 1055535 1057145
2241 1057146 1058900
2242 1058901 1060032
2243 1060033 1061249
2244 1061250 1062315
2245 1062316 1064057
2246 1064058 1065796
2247 1065797 1067546
2248 1067547 1069294
2249 1069295 1071050
2250 1071051 1072806
2251 1072807 1074576
2252 1074577 1076344
2253 1076345 1078110
2254 1078111 1079873
2255 1079874 1081633
2256 1081634 1083389
2257 1083390 1085113
2258 1085114 1086812
2259 1086813 1088549
2260 1088550 1090285
2261 1090286 1092031
2262 1092032 1093778
2263 1093779 1095534
2264 1095535 1097308
2265 1097309 1099077
2266 1099078 1100846
2267 1100847 1102610
2268 1102611 1104384
2269 1104385 1106158
2270 1106159 1107933
2271 1107934 1109709
2272 1109710 1111478
2273 1111479 1113237
2274 1113238 1115008
2275 1115009 1116541
2276 1116542 1118069
2277 1118070 1119840
2278 1119841 1121614
2279 1121615 1123390
2280 1123391 1125150
2281 1125151 1126917
2282 1126918 1128693
2283 1128694 1130476
2284 1130477 1132257
2285 1132258 1134009
2286 1134010 1135765
2287 1135766 1137523
2288 1137524 1139251
2289 1139252 1141002
2290 1141003 1142763
2291 1142764 1144512
2292 1144513 1146258
2293 1146259 1148022
2294 1148023 1149780
2295 1149781 1151551
2296 1151552 1153336
2297 1153337 1155092
2298 1155093 1156834
2299 1156835 1158612
2300 1158613 1160384
2301 1160385 1162142
2302 1162143 1163919
2303 1163920 1165674
2304 1165675 1167457
2305 1167458 1169247
2306 1169248 1171027
2307 1171028 1172809
2308 1172810 1174588
2309 1174589 1176337
2310 1176338 1178081
2311 1178082 1179828
2312 1179829 1181566
2313 1181567 1183297
2314 1183298 1185019
2315 1185020 1186734
2316 1186735 1188460
2317 1188461 1190185
2318 1190186 1191910
2319 1191911 1193635
2320 1193636 1195392
2321 1195393 1197145
2322 1197146 1198896
2323 1198897 1200579
2324 1200580 1202321
2325 1202322 1204099
2326 1204100 1205832
2327 1205833 1207611
2328 1207612 1209356
2329 1209357 1210976
2330 1210977 1212482
2331 1212483 1213970
2332 1213971 1215571
2333 1215572 1217058
2334 1217059 1218373
2335 1218374 1219475
2336 1219476 1220545
2337 1220546 1221661
2338 1221662 1222688
2339 1222689 1223614
2340 1223615 1225141
2341 1225142 1226675
2342 1226676 1228146
2343 1228147 1229593
2344 1229594 1231182
2345 1231183 1232783
2346 1232784 1233765
2347 1233766 1234787
2348 1234788 1236531
2349 1236532 1238272
2350 1238273 1240000
2351 1240001 1241713
2352 1241714 1243447
2353 1243448 1245143
2354 1245144 1246838
2355 1246839 1248572
2356 1248573 1250306
2357 1250307 1252039
2358 1252040 1253774
2359 1253775 1255505
2360 1255506 1257240
2361 1257241 1258973
2362 1258974 1260689
2363 1260690 1262398
2364 1262399 1264113
2365 1264114 1265831
2366 1265832 1267545
2367 1267546 1269223
2368 1269224 1270925
2369 1270926 1272638
2370 1272639 1274344
2371 1274345 1276043
2372 1276044 1277738
2373 1277739 1279401
2374 1279402 1281087
2375 1281088 1282763
2376 1282764 1284454
2377 1284455 1285190
2378 1285191 1286538
2379 1286539 1287380
2380 1287381 1288214
2381 1288215 1288811
2382 1288812 1289260
2383 1289261 1289821
2384 1289822 1291225
2385 1291226 1292604
2386 1292605 1294057
2387 1294058 1295492
2388 1295493 1296871
2389 1296872 1298345
2390 1298346 1299801
2391 1299802 1301250
2392 1301251 1302057
2393 1302058 1303466
2394 1303467 1304180
2395 1304181 1304926
2396 1304927 1305636
2397 1305637 1306349
2398 1306350 1307006
2399 1307007 1307543
2400 1307544 1308993
2401 1308994 1310296
2402 1310297 1311905
2403 1311906 1313546
2404 1313547 1315213
2405 1315214 1316872
2406 1316873 1318545
2407 1318546 1320212
2408 1320213 1321866
2409 1321867 1323519
2410 1323520 1325153
2411 1325154 1326774
2412 1326775 1327357
2413 1327358 1328679
2414 1328680 1330006
2415 1330007 1330598
2416 1330599 1331294
2417 1331295 1331987
2418 1331988 1332828
2419 1332829 1332839
2420 1332840 1332850
2421 1332851 1332861
2422 1332862 1332872
2423 1332873 1333783
2424 1333784 1335054
2425 1335055 1336246
2426 1336247 1337664
2427 1337665 1339084
2428 1339085 1340552
2429 1340553 1341724
2430 1341725 1342748
2431 1342749 1343731
2432 1343732 1344555
2433 1344556 1345532
2434 1345533 1346703
2435 1346704 1347843
2436 1347844 1348990
2437 1348991 1350257
2438 1350258 1351666
2439 1351667 1353214
2440 1353215 1354797
2441 1354798 1356363
2442 1356364 1357931
2443 1357932 1359494
2444 1359495 1361056
2445 1361057 1362548
2446 1362549 1364062
2447 1364063 1365597
2448 1365598 1366913
2449 1366914 1368167
2450 1368168 1369291
2451 1369292 1370476
2452 1370477 1371686
2453 1371687 1372837
2454 1372838 1374000
2455 1374001 1375223
2456 1375224 1375689
2457 1375690 1376029
2458 1376030 1376355
2459 1376356 1377830
2460 1377831 1379292
2461 1379293 1380760
2462 1380761 1382237
