hhno hhsize hhvehs hhwkrs hhftw hhptw hhret hhoad hhuni hhhsc hh515 hhcu5 hhincome hownrent hrestype hhparcel hhtaz hhxco hhyco hhexpfac
6020416 2 1 0 0 0 0 1 1 0 0 0 22500 2 3 6117 640 -86.805008 36.190376 36.091791
6020425 1 1 1 1 0 0 0 0 0 0 0 55000 2 3 25433 2785 -86.400031 36.170875 645.810806
6020460 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 23685 839 -86.650682 36.07706 154.138983
6020487 2 2 2 2 0 0 0 0 0 0 0 -1 1 1 1055 2250 -86.640686 36.294762 28.098568
6020538 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 23793 434 -86.745779 36.235841 25.036661
6020564 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 9283 155 -86.792782 36.170029 33.485045
6020568 7 2 2 1 1 0 0 0 0 4 1 40000 2 4 4361 1615 -86.546999 36.027213 73.859995
6020588 2 2 1 1 0 0 1 0 0 0 0 87500 1 1 14628 1329 -86.990341 35.642799 48.015299
6020621 3 3 2 2 0 0 1 0 0 0 0 125000 1 1 25663 1687 -86.487026 36.021708 54.333195
6020666 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 31343 1883 -86.417307 35.891325 94.813693
6020688 3 1 2 1 1 0 0 0 0 1 0 67500 1 1 4387 1622 -86.55195 36.041201 56.768877
6020716 2 4 1 0 1 1 0 0 0 0 0 -1 1 1 10254 2414 -86.84841 36.024353 36.351118
6020732 3 1 1 1 0 0 1 0 0 1 0 -1 2 3 19823 2519 -86.84763 35.906806 104.968046
6020739 5 3 2 2 0 0 0 0 0 0 3 87500 1 1 24658 450 -86.724399 36.208855 85.805637
6020750 1 1 0 0 0 1 0 0 0 0 0 15000 2 3 22319 938 -86.777555 36.135637 25.036661
6020770 1 1 1 1 0 0 0 0 0 0 0 40000 1 3 21786 1031 -86.779203 36.126991 33.485045
6020779 4 2 2 1 1 0 0 1 1 0 0 175000 1 1 332 2108 -86.510122 36.362514 436.188038
6020798 1 0 1 0 1 0 0 0 0 0 0 15000 2 3 21804 926 -86.770393 36.131824 33.485045
6020816 2 2 0 0 0 2 0 0 0 0 0 67500 1 1 12174 1440 -87.085371 35.595818 126.242542
6020821 1 1 0 0 0 1 0 0 0 0 0 5000 1 4 3252 2658 -86.532841 36.273899 136.28075
6020831 3 2 1 1 0 0 1 0 0 1 0 87500 1 1 3243 2663 -86.541816 36.246421 162.805223
6020849 2 2 2 2 0 0 0 0 0 0 0 55000 2 3 20306 2518 -86.824661 35.92494 42.679143
6020901 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 8674 2774 -86.468594 36.166665 45.690895
6020936 2 1 1 1 0 0 0 1 0 0 0 -1 1 1 5741 1623 -86.547285 36.037305 43.943943
6020940 2 2 2 1 1 0 0 0 0 0 0 175000 1 1 3437 761 -86.591991 36.153333 154.138983
6020944 2 2 1 1 0 1 0 0 0 0 0 125000 1 1 21546 90 -86.679743 36.052891 40.752751
6020967 2 3 1 1 0 0 1 0 0 0 0 87500 1 1 3520 2776 -86.519543 36.138726 53.702331
6020990 1 0 0 0 0 1 0 0 0 0 0 -1 1 1 33068 2732 -86.311259 36.205843 45.577711
6021049 2 1 0 0 0 1 1 0 0 0 0 55000 1 1 61 2274 -86.581927 36.27808 456.754591
6021110 3 3 3 2 0 0 0 1 0 0 0 40000 1 1 1510 2237 -86.639085 36.311663 58.843052
6021121 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 5110 541 -86.792081 36.212781 28.166385
6021180 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 15795 2601 -86.905471 35.764041 409.16482
6021216 3 3 2 2 0 0 0 0 0 0 1 67500 1 1 5417 446 -86.718858 36.214293 42.773716
6021253 3 3 3 3 0 0 0 0 0 0 0 67500 2 3 28583 1134 -86.845388 36.120587 294.487787
6021294 4 4 2 1 1 0 0 0 0 1 1 87500 1 1 14483 1302 -86.835675 35.67442 165.161636
6021372 2 3 1 1 0 1 0 0 0 0 0 40000 1 1 5913 586 -86.87903 36.158319 44.700354
6021420 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 30877 1906 -86.342302 35.872915 33.491023
6021422 2 1 2 2 0 0 0 0 0 0 0 27500 1 1 11367 1523 -86.884303 36.605486 198.915677
6021440 2 2 0 0 0 1 1 0 0 0 0 40000 1 1 7398 2247 -86.633744 36.328415 23.808105
6021471 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 25893 1850 -86.374494 35.902813 94.813693
6021493 4 2 1 1 0 0 1 0 0 1 1 67500 2 1 3577 2769 -86.506357 36.156154 54.448551
6021538 1 1 0 0 0 0 1 0 0 0 0 5000 2 3 31453 1898 -86.367479 35.862878 37.361886
6021546 2 6 0 0 0 1 1 0 0 0 0 40000 1 1 23553 1637 -86.567762 35.994318 44.788577
6021560 2 2 2 1 1 0 0 0 0 0 0 55000 1 1 31420 1884 -86.400873 35.889546 231.183156
6021620 1 1 0 0 0 0 1 0 0 0 0 15000 2 3 6115 640 -86.803674 36.191205 25.036661
6021734 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 8794 2750 -86.316845 36.157245 136.28075
6021744 2 1 0 0 0 0 2 0 0 0 0 22500 1 4 1073 2230 -86.627383 36.260455 76.580901
6021745 2 2 0 0 0 1 1 0 0 0 0 22500 1 1 4380 1618 -86.550855 36.043914 38.178395
6021799 5 2 2 2 0 0 0 0 0 3 0 125000 1 1 29275 1532 -86.892292 36.513032 68.174635
6021863 2 3 2 2 0 0 0 0 0 0 0 125000 1 1 5397 484 -86.710844 36.210071 293.482969
6022080 1 1 0 0 0 0 0 1 0 0 0 40000 2 3 22774 977 -86.822239 36.139667 25.036661
6022101 2 1 1 1 0 1 0 0 0 0 0 67500 1 1 21885 1020 -86.778209 36.133807 48.270624
6022152 2 5 1 1 0 1 0 0 0 0 0 40000 1 1 4002 1711 -86.30184 35.962275 223.846853
6022156 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 31744 1924 -86.385513 35.851288 41.793933
6022162 4 4 2 2 0 0 0 0 0 1 1 87500 1 1 5706 1620 -86.563954 36.025392 66.206165
6022194 1 2 0 0 0 1 0 0 0 0 0 15000 1 1 10561 1583 -86.834592 36.42763 89.431445
6022206 3 3 2 2 0 0 0 0 0 1 0 175000 1 1 19342 1761 -86.572412 35.891195 153.818257
6022315 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 29653 2004 -86.473218 35.910138 231.183156
6022378 4 2 2 2 0 0 0 0 0 1 1 87500 1 1 14039 1280 -87.147609 35.741967 131.012045
6022454 3 1 1 1 0 0 0 0 0 1 1 22500 1 2 5748 1626 -86.551872 36.026464 72.390905
6022462 1 2 1 1 0 0 0 0 0 0 0 27500 1 2 24309 57 -86.717209 36.095736 28.269941
6022477 1 1 0 0 0 1 0 0 0 0 0 27500 1 3 26901 1199 -86.888501 36.087826 137.011743
6022478 2 2 2 0 1 0 0 1 0 0 0 87500 1 1 17140 2478 -86.890283 35.971276 21.917044
6022495 3 3 2 2 0 0 1 0 0 0 0 125000 1 1 188 2289 -86.578839 36.318394 350.960014
6022576 4 3 2 2 0 0 1 0 0 1 0 40000 1 1 29042 1527 -86.906345 36.496756 47.118237
6022590 2 2 2 2 0 0 0 0 0 0 0 175000 1 3 22584 218 -86.779358 36.162995 28.166385
6022718 1 2 0 0 0 0 1 0 0 0 0 -1 1 1 27192 452 -86.729337 36.210071 21.137344
6022729 5 2 2 1 1 0 0 0 0 3 0 67500 1 1 17438 2464 -86.90995 35.925181 107.037847
6022795 1 2 1 1 0 0 0 0 0 0 0 22500 1 1 25736 1634 -86.553877 36.011158 40.617794
6022870 1 1 1 0 0 0 0 1 0 0 0 5000 1 3 31713 1902 -86.369411 35.857159 41.793933
6022883 4 2 1 0 1 0 1 0 0 2 0 87500 1 1 6493 530 -86.74389 36.173252 70.64002
6022947 3 3 2 2 0 0 0 0 0 1 0 175000 1 1 19918 2506 -86.84599 35.925689 33.345348
6022966 2 2 0 0 0 1 1 0 0 0 0 40000 1 1 17282 2425 -86.871819 35.981787 184.369959
6022977 1 1 0 0 0 0 1 0 0 0 0 67500 1 1 1119 2233 -86.614477 36.264729 37.623064
6023042 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 9050 2744 -86.261076 36.211088 45.690895
6023106 1 1 1 1 0 0 0 0 0 0 0 67500 2 3 22584 218 -86.779358 36.162995 33.485045
6023130 1 1 0 0 0 0 1 0 0 0 0 15000 2 2 31144 1897 -86.360801 35.86963 37.361886
6023131 1 1 0 0 0 0 1 0 0 0 0 -1 1 1 14265 1360 -87.045051 35.632898 51.434422
6023145 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 6697 2246 -86.630832 36.321186 48.314826
6023223 3 2 2 2 0 0 0 0 0 0 1 87500 1 1 3483 2675 -86.537826 36.177032 215.56493
6023239 2 2 2 1 1 0 0 0 0 0 0 55000 1 1 30196 1657 -86.525536 35.979689 231.183156
6023366 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 9855 1138 -86.864291 36.13795 223.017177
6023398 3 1 1 1 0 0 0 0 0 2 0 22500 2 2 7169 2161 -86.44972 36.413392 99.907538
6023486 2 2 1 1 0 1 0 0 0 0 0 67500 1 1 1151 2264 -86.615775 36.276937 30.573918
6023530 2 1 0 0 0 1 1 0 0 0 0 -1 2 3 5519 368 -86.673732 36.254882 36.091791
6023598 4 2 1 1 0 0 1 0 0 2 0 175000 1 1 17311 2451 -86.905268 35.93145 38.578848
6023606 3 1 1 1 0 0 1 0 0 0 1 40000 1 2 23690 774 -86.633939 36.092449 66.830507
6023647 2 1 1 0 1 1 0 0 0 0 0 22500 1 1 15744 1290 -86.906981 35.707381 235.415145
6023671 2 2 1 1 0 1 0 0 0 0 0 67500 1 1 10180 6 -86.759183 36.050282 223.017177
6023679 2 4 1 1 0 0 1 0 0 0 0 175000 1 1 21106 1753 -86.611378 35.964287 141.838572
6023689 4 3 2 2 0 0 0 1 1 0 0 87500 1 1 21105 1753 -86.611329 35.961634 157.341517
6023792 2 1 0 0 0 0 2 0 0 0 0 15000 2 3 12158 1386 -87.10282 35.588029 188.075583
6023808 3 2 2 1 1 0 1 0 0 0 0 125000 1 1 17438 2464 -86.916957 35.924403 36.147607
6023812 3 3 1 1 0 0 1 0 0 1 0 67500 1 1 17444 2464 -86.924042 35.92536 33.345348
6023817 2 2 1 1 0 1 0 0 0 0 0 27500 1 1 2473 2147 -86.437209 36.393143 30.573918
6023838 2 1 1 1 0 0 0 0 0 1 0 67500 1 1 31392 1674 -86.533299 35.957667 124.406099
6023865 3 3 2 1 0 0 1 0 1 0 0 125000 1 1 17933 2407 -86.942432 36.043597 250.93631
6023882 6 0 0 0 0 0 1 5 0 0 0 5000 2 2 31156 1891 -86.378705 35.865879 84.197369
6023896 1 1 1 1 0 0 0 0 0 0 0 125000 1 1 19925 2509 -86.846814 35.921474 42.645539
6024009 2 1 2 2 0 0 0 0 0 0 0 40000 2 1 23848 422 -86.77584 36.23771 33.362385
6024026 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 9141 861 -86.610932 36.043738 318.089004
6024045 2 2 1 0 1 0 1 0 0 0 0 55000 1 1 26411 580 -86.861446 36.20888 40.752751
6024082 4 2 0 0 0 0 2 0 0 0 2 87500 1 1 19693 2510 -86.826731 35.93242 38.578848
6024111 3 4 3 1 1 0 0 1 0 0 0 67500 1 1 23461 770 -86.63614 36.094455 48.389985
6024146 2 2 2 1 1 0 0 0 0 0 0 67500 1 1 8071 2101 -86.670035 36.44345 28.098568
6024152 1 1 1 1 0 0 0 0 0 0 0 -1 2 3 21546 90 -86.684526 36.047503 33.485045
6024154 2 4 0 0 0 1 1 0 0 0 0 -1 1 1 24825 502 -86.752431 36.183134 30.054262
6024205 2 3 1 0 1 1 0 0 0 0 0 87500 1 1 25925 1876 -86.42064 35.895286 119.068424
6024230 2 2 0 0 0 0 1 1 0 0 0 -1 1 1 31369 1981 -86.362621 35.842248 120.905139
6024258 1 2 1 1 0 0 0 0 0 0 0 87500 1 1 31381 1671 -86.537413 35.973134 114.989709
6024314 4 2 0 0 0 0 2 0 0 0 2 15000 2 1 6686 2260 -86.628342 36.303361 79.575287
6024339 2 2 1 1 0 1 0 0 0 0 0 40000 1 1 6021 1139 -86.875523 36.144682 40.752751
6024353 2 2 1 0 1 0 1 0 0 0 0 -1 1 1 6409 1253 -86.818268 36.038181 29.515945
6024365 4 2 1 1 0 0 1 0 0 0 2 87500 1 1 17809 2475 -86.893268 35.920739 75.124736
6024406 3 1 0 0 0 0 0 3 0 0 0 87500 2 3 31133 1903 -86.36388 35.855498 64.714195
6024491 1 1 1 1 0 0 0 0 0 0 0 22500 1 3 21786 1031 -86.779203 36.126991 33.485045
6024517 2 2 0 0 0 0 2 0 0 0 0 15000 2 4 1629 1597 -86.714038 36.427694 93.546905
6024547 2 1 0 0 0 0 2 0 0 0 0 125000 1 1 31132 1903 -86.35704 35.861389 39.283898
6024548 3 2 3 1 2 0 0 0 0 0 0 40000 2 1 13093 1376 -87.049631 35.596916 79.818923
6024570 5 2 2 2 0 0 0 0 0 1 2 87500 1 1 29232 1528 -86.904563 36.511009 68.174635
6024608 1 0 0 0 0 1 0 0 0 0 0 -1 3 1 3294 2660 -86.544119 36.225114 136.28075
6024609 1 1 1 1 0 0 0 0 0 0 0 15000 2 3 4299 766 -86.60428 36.167242 318.089004
6024655 2 4 1 1 0 1 0 0 0 0 0 87500 1 1 29566 1514 -87.109938 36.626563 90.631241
6024675 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 12176 1440 -87.081997 35.596397 170.894055
6024683 1 1 0 0 0 0 0 1 0 0 0 -1 2 3 6117 640 -86.803923 36.190113 25.036661
6024699 4 2 2 1 1 0 0 0 0 2 0 87500 1 2 30239 1747 -86.30747 35.672896 103.410111
6024712 2 2 1 1 0 0 1 0 0 0 0 40000 1 1 5328 491 -86.722873 36.179221 40.752751
6024737 3 1 1 1 0 0 1 0 0 1 0 27500 2 4 5582 334 -86.706227 36.28704 365.726257
6024738 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 7027 2099 -86.668776 36.420035 28.098568
6024757 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 19833 2519 -86.843721 35.911023 21.917044
6024787 2 2 2 1 1 0 0 0 0 0 0 67500 1 1 7074 2096 -86.648901 36.463589 44.975084
6024811 3 1 1 1 0 2 0 0 0 0 0 40000 1 2 31829 1899 -86.377654 35.862608 72.390905
6024814 2 1 0 0 0 0 0 2 0 0 0 67500 2 3 22690 978 -86.819562 36.142056 36.091791
6024819 1 1 1 1 0 0 0 0 0 0 0 40000 2 2 31805 1921 -86.390738 35.8565 41.793933
6024889 5 2 1 1 0 0 1 0 0 3 0 175000 1 1 31770 1920 -86.390422 35.854427 96.595376
6024908 3 2 1 1 0 0 1 0 0 0 1 40000 1 1 24529 1063 -86.735026 36.106557 308.766485
6024923 2 2 1 1 0 1 0 0 0 0 0 87500 1 1 20315 2514 -86.837645 35.926031 29.515945
6024948 2 4 2 1 1 0 0 0 0 0 0 125000 1 1 15538 1266 -87.078271 35.76602 42.86015
6024986 3 3 3 3 0 0 0 0 0 0 0 67500 1 1 9081 1633 -86.556903 36.012709 54.064863
6024988 3 1 1 1 0 0 1 0 0 1 0 22500 2 1 9787 279 -86.826865 36.230396 66.830507
6025039 2 0 0 0 0 1 1 0 0 0 0 5000 2 3 22641 657 -86.800667 36.166153 30.470701
6025044 2 2 0 0 0 0 2 0 0 0 0 40000 1 1 27625 913 -86.766009 36.148459 30.470701
6025082 3 2 1 0 0 0 1 1 0 0 1 40000 1 1 30884 1893 -86.353095 35.8788 70.353725
6025094 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 9306 156 -86.792547 36.171429 28.166385
6025112 3 3 1 1 0 2 0 0 0 0 0 87500 1 1 24895 892 -86.708317 36.133283 61.88748
6025165 2 1 2 2 0 0 0 0 0 0 0 40000 1 1 8295 2745 -86.283351 36.210683 77.297641
6025166 1 1 1 0 1 0 0 0 0 0 0 15000 1 1 11026 1556 -86.863753 36.482764 54.62282
6025241 2 2 0 0 0 1 1 0 0 0 0 15000 2 3 105 2288 -86.580356 36.301851 227.287254
6025249 4 2 1 0 1 0 1 0 0 1 1 40000 1 1 14189 1333 -87.017172 35.647199 82.527657
6025306 1 1 1 1 0 0 0 0 0 0 0 -1 1 2 5762 1630 -86.560202 36.019113 41.793933
6025358 3 2 3 3 0 0 0 0 0 0 0 87500 1 1 27812 44 -86.711087 36.073574 49.060489
6025369 1 1 0 0 0 0 1 0 0 0 0 40000 1 1 23801 433 -86.750279 36.2114 25.036661
6025399 4 2 1 1 0 0 1 0 0 0 2 -1 1 1 23733 793 -86.6593 36.082139 70.64002
6025407 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 7079 2098 -86.644558 36.468757 37.623064
6025447 3 5 2 2 0 0 0 0 0 0 1 55000 1 1 5343 486 -86.706601 36.193244 38.463302
6025471 2 1 2 1 1 0 0 0 0 0 0 15000 1 1 31998 1965 -86.377581 35.839834 34.460798
6025478 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 6542 487 -86.717101 36.183075 33.485045
6025528 2 3 2 2 0 0 0 0 0 0 0 175000 1 1 6363 1255 -86.828492 36.062457 293.482969
6025601 2 3 2 2 0 0 0 0 0 0 0 87500 1 1 32027 1943 -86.408185 35.873925 227.671167
6025604 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 33095 2706 -86.319224 36.216329 37.194337
6025624 1 1 0 0 0 0 1 0 0 0 0 40000 1 1 6181 646 -86.81762 36.179079 25.036661
6025628 1 1 1 1 0 0 0 0 0 0 0 22500 2 3 6653 2266 -86.618108 36.294747 77.333599
6025642 4 3 3 3 0 0 0 0 0 1 0 175000 1 1 1900 2097 -86.627318 36.463003 45.758511
6025645 1 1 1 1 0 0 0 0 0 0 0 -1 1 1 21093 1757 -86.607107 35.992324 288.496806
6025668 2 2 2 1 1 0 0 0 0 0 0 -1 1 1 5405 484 -86.708216 36.213321 267.564734
6025684 1 1 1 1 0 0 0 0 0 0 0 125000 1 1 19241 1215 -86.990057 36.073288 183.24506
6025701 2 3 2 2 0 0 0 0 0 0 0 125000 1 1 27192 452 -86.730345 36.208312 30.894782
6025815 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 21724 1078 -86.763622 36.094148 154.138983
6025828 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 8530 757 -86.595473 36.172359 318.089004
6025883 3 3 2 2 0 0 0 0 1 0 0 125000 1 1 1582 1580 -86.814434 36.388867 124.710173
6025954 2 1 2 2 0 0 0 0 0 0 0 125000 1 1 4828 161 -86.789552 36.178103 33.362385
6025964 2 1 0 0 0 0 2 0 0 0 0 15000 2 2 25667 1688 -86.493674 36.005791 39.283898
6026000 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 30376 1829 -86.442649 35.834606 231.183156
6026025 2 2 2 2 0 0 0 0 0 0 0 40000 2 1 9568 451 -86.720457 36.21348 28.166385
6026028 3 2 2 2 0 0 0 0 0 0 1 87500 1 1 19865 2525 -86.840268 35.913447 70.390371
6026088 1 1 1 1 0 0 0 0 0 0 0 55000 2 2 24127 459 -86.763354 36.195383 33.485045
6026115 2 2 0 0 0 2 0 0 0 0 0 67500 1 1 9791 280 -86.855284 36.217891 30.470701
6026131 2 2 1 1 0 0 1 0 0 0 0 87500 2 3 19041 2503 -86.83671 35.946257 57.476511
6026148 4 2 2 1 1 0 0 0 1 1 0 67500 1 1 31446 1881 -86.405128 35.879718 159.768622
6026188 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 24985 887 -86.722495 36.122197 28.166385
6026215 1 2 1 1 0 0 0 0 0 0 0 87500 1 3 17807 2475 -86.897262 35.911624 74.99601
6026280 1 5 0 0 0 1 0 0 0 0 0 125000 1 1 27335 944 -86.791452 36.147768 27.883579
6026290 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 9767 833 -86.627499 36.143313 154.138983
6026305 2 3 0 0 0 1 0 1 0 0 0 27500 1 1 1893 2095 -86.645254 36.446885 22.10964
6026330 1 0 0 0 0 1 0 0 0 0 0 -1 2 1 24308 58 -86.729045 36.090198 25.036661
6026335 1 1 1 1 0 0 0 0 0 0 0 22500 1 1 19941 2515 -86.840985 35.926074 83.043818
6026391 1 2 0 0 0 1 0 0 0 0 0 27500 1 1 24598 40 -86.707303 36.084736 21.137344
6026396 3 2 0 0 0 1 2 0 0 0 0 -1 1 1 418 2111 -86.483307 36.35018 296.927145
6026426 2 2 1 1 0 1 0 0 0 0 0 55000 1 1 12307 1458 -87.000884 35.520063 70.481008
6026580 4 2 2 2 0 0 1 1 0 0 0 -1 1 1 3614 2777 -86.520965 36.109907 49.83204
6026673 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 6479 527 -86.745121 36.171902 28.166385
6026710 1 1 1 1 0 0 0 0 0 0 0 -1 1 2 22300 939 -86.781626 36.134193 48.270624
6026713 3 3 2 2 0 0 0 0 0 0 1 55000 1 1 1714 2085 -86.576658 36.45007 210.638429
6026721 1 1 0 0 0 0 1 0 0 0 0 15000 2 3 7925 2145 -86.444007 36.387387 60.220167
6026740 1 1 1 1 0 0 0 0 0 0 0 -1 1 2 21360 99 -86.706328 36.031749 318.089004
6026764 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 30877 1906 -86.341938 35.872703 41.793933
6026767 5 2 1 1 0 0 1 0 0 1 2 40000 1 1 8545 2677 -86.572112 36.188337 227.58849
6026838 3 4 2 2 0 0 0 1 0 0 0 125000 1 1 18797 2531 -86.832609 35.898014 44.518511
6026841 4 3 2 2 0 0 0 0 1 1 0 -1 1 1 23308 750 -86.635688 36.150316 293.062607
6026928 2 2 1 0 0 0 0 2 0 0 0 5000 2 3 31746 1924 -86.384821 35.848182 42.7073
6026934 2 2 0 0 0 2 0 0 0 0 0 55000 1 1 26571 711 -86.686265 36.221675 166.749227
6026937 3 3 1 1 0 0 1 1 0 0 0 -1 1 1 5506 373 -86.668302 36.215462 61.88748
6026999 1 1 1 1 0 0 0 0 0 0 0 22500 1 1 24866 476 -86.737336 36.195917 33.485045
6027050 2 3 2 2 0 0 0 0 0 0 0 -1 1 1 19559 2521 -86.863595 35.899169 20.217977
6027067 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 4171 808 -86.594311 36.072886 154.138983
6027127 2 2 1 1 0 0 1 0 0 0 0 67500 1 1 4380 1618 -86.548274 36.046946 42.7073
6027137 4 2 2 2 0 0 0 0 0 0 2 40000 2 1 10426 481 -86.724596 36.196959 48.823059
6027183 3 3 2 1 1 0 0 0 1 0 0 87500 1 1 20757 1764 -86.546365 35.935795 153.058606
6027211 2 2 1 0 0 0 1 0 1 0 0 22500 1 1 1799 2218 -86.552697 36.351245 291.87799
6027215 2 4 1 1 0 0 1 0 0 0 0 -1 1 1 1362 306 -86.733216 36.355701 219.969229
6027353 1 0 0 0 0 0 1 0 0 0 0 5000 2 3 22635 671 -86.800393 36.165439 25.036661
6027369 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 5943 581 -86.88451 36.151788 33.485045
6027374 4 5 4 2 0 0 0 1 1 0 0 87500 1 1 856 2137 -86.408761 36.394243 37.12421
6027417 6 2 2 0 2 0 0 0 0 1 3 40000 1 1 17227 2454 -86.88487 35.931048 93.396595
6027431 4 4 2 2 0 0 0 0 0 1 1 67500 1 1 29033 1600 -86.96765 36.475656 117.311552
6027475 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 27770 84 -86.710863 36.056132 137.011743
6027485 2 3 2 2 0 0 0 0 0 0 0 27500 2 3 6000 583 -86.889375 36.145622 30.894782
6027536 4 3 2 1 1 0 0 0 0 2 0 125000 1 1 20153 2339 -86.721427 36.002076 438.535219
6027539 3 2 2 1 1 0 0 0 0 0 1 125000 2 1 28870 618 -86.849237 36.146669 213.404873
6027575 1 1 0 0 0 1 0 0 0 0 0 175000 1 1 10312 1117 -86.803055 36.092995 137.011743
6027577 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 24128 459 -86.760338 36.192768 33.485045
6027608 1 1 1 1 0 0 0 0 0 0 0 -1 1 1 1931 2088 -86.608625 36.505835 31.271732
6027723 1 0 0 0 0 0 1 0 0 0 0 5000 2 3 23874 422 -86.783073 36.236208 25.036661
6027832 2 6 2 2 0 0 0 0 0 0 0 125000 1 1 19697 2510 -86.83486 35.935791 26.992497
6027866 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 8690 2771 -86.49985 36.167461 45.577711
6027943 2 3 2 2 0 0 0 0 0 0 0 87500 1 1 17886 2419 -86.942726 35.971405 152.147893
6027956 2 3 2 1 1 0 0 0 0 0 0 125000 1 1 17664 2366 -86.823275 36.018797 20.217977
6028006 3 3 2 1 1 0 0 0 0 1 0 87500 1 1 28961 1606 -86.982062 36.448144 208.390699
6028091 3 2 2 2 0 0 0 0 0 0 1 67500 1 3 23690 774 -86.641972 36.092468 38.996259
6028100 4 2 2 2 0 0 0 2 0 0 0 -1 1 1 8684 2772 -86.489985 36.166505 49.83204
6028119 5 3 1 1 0 0 1 0 0 2 1 125000 1 1 1901 2097 -86.636624 36.476903 60.146284
6028179 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 24698 494 -86.741653 36.185978 28.166385
6028339 5 4 4 2 1 0 0 1 0 1 0 125000 1 1 31015 1892 -86.369362 35.882897 88.426431
6028340 1 1 1 0 1 0 0 0 0 0 0 15000 2 3 9515 121 -86.756321 36.176237 318.089004
6028388 2 1 2 2 0 0 0 0 0 0 0 40000 2 3 23240 998 -86.805511 36.132866 316.923803
6028397 2 1 0 0 0 1 1 0 0 0 0 5000 2 3 27235 948 -86.786349 36.139566 36.091791
6028434 3 2 2 1 1 0 0 0 0 0 1 -1 1 3 21638 1034 -86.784074 36.117223 38.996259
6028462 2 1 0 0 0 0 2 0 0 0 0 40000 1 1 11243 1550 -86.874154 36.505043 35.61732
6028482 3 2 2 2 0 0 0 0 0 0 1 87500 1 1 29141 1507 -86.976166 36.532386 180.441185
6028512 2 2 2 2 0 0 0 0 0 0 0 67500 2 1 5246 133 -86.755256 36.170684 28.166385
6028583 2 2 0 0 0 2 0 0 0 0 0 125000 1 1 9864 1143 -86.873102 36.132914 289.454435
6028608 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 23375 832 -86.63234 36.143846 267.564734
6028657 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 22855 607 -86.837508 36.141978 154.138983
6028720 2 3 1 0 1 1 0 0 0 0 0 40000 1 2 32995 2733 -86.306417 36.205995 53.702331
6028759 1 2 0 0 0 0 1 0 0 0 0 15000 2 1 7995 2092 -86.652502 36.471424 149.439945
6028777 5 1 1 1 0 0 1 0 0 3 0 175000 1 1 21342 111 -86.72396 36.035086 733.660236
6028780 2 4 1 1 0 0 1 0 0 0 0 67500 1 1 12241 1459 -86.994926 35.48625 39.630947
6028833 3 2 1 0 1 2 0 0 0 0 0 40000 1 1 4684 710 -86.670677 36.179148 308.766485
6028896 4 2 1 1 0 0 1 0 0 1 1 67500 1 1 3512 2776 -86.486657 36.129358 54.448551
6028902 1 2 0 0 0 1 0 0 0 0 0 -1 1 1 8072 2101 -86.66742 36.441012 23.808105
6028930 1 1 0 0 0 0 0 1 0 0 0 -1 1 1 28270 797 -86.669044 36.071418 318.089004
6028959 2 2 2 1 1 0 0 0 0 0 0 67500 1 1 21642 1034 -86.778573 36.119636 28.166385
6028961 2 1 0 0 0 2 0 0 0 0 0 -1 1 1 25532 1841 -86.419024 35.917953 111.213427
6028996 2 2 1 1 0 1 0 0 0 0 0 125000 1 1 17156 2479 -86.886769 35.963823 29.515945
