hhno pno day tour half tseg tsvid opurp dpurp oadtyp dadtyp opcl otaz dpcl dtaz mode pathtype dorp deptm arrtm endacttm travtime travcost travdist trexpfac
6046468 1 1 1 1 1 1 0 4 1 4 512 2178 1981 2055 3 0 1 1110 1120 1730 15.826197 -1.000000 11.353838 211.072629
6046468 1 1 1 2 1 2 4 0 4 1 1981 2055 512 2178 3 0 1 1730 1740 400 16.607132 -1.000000 11.327384 211.072629
6046468 2 1 1 1 1 1 0 4 1 4 512 2178 1981 2055 3 0 1 725 735 1815 15.826197 -1.000000 11.353838 211.072629
6046468 2 1 1 2 1 2 4 0 4 1 1981 2055 512 2178 3 0 1 1815 1825 400 16.607132 -1.000000 11.327384 211.072629
6046586 1 1 1 1 1 3 0 1 1 4 9786 279 4992 637 3 0 1 1100 1120 1430 12.770741 -1.000000 6.228610 30.470701
6046586 1 1 1 2 1 4 1 0 4 1 4992 637 9786 279 3 0 1 1430 1500 1501 11.648677 -1.000000 6.228610 30.470701
6046586 1 1 2 1 1 1 0 4 1 4 9786 279 6637 274 3 0 1 900 908 913 7.472576 -1.000000 4.158230 30.470701
6046586 1 1 2 2 1 2 4 0 4 1 6637 274 9786 279 3 0 1 913 930 1100 8.162285 -1.000000 4.158229 30.470701
6046586 1 1 3 1 1 5 0 4 1 4 9786 279 6637 274 3 0 1 1501 1510 1520 7.472576 -1.000000 4.158230 30.470701
6046586 1 1 3 2 1 6 4 0 4 1 6637 274 9786 279 3 0 1 1520 1530 400 8.162285 -1.000000 4.158229 30.470701
6046589 1 1 1 1 1 5 0 3 1 4 19275 2491 22648 209 3 0 1 1730 1830 1832 40.106155 -1.000000 19.759007 42.645539
6046589 1 1 1 1 2 6 3 6 4 4 22648 209 29702 1792 4 0 1 1832 1920 2035 42.157997 -1.000000 30.514048 42.645539
6046589 1 1 1 1 3 7 6 3 4 4 29702 1792 17767 2494 3 0 1 2035 2052 2057 39.243664 -1.000000 27.845238 42.645539
6046589 1 1 1 2 1 8 3 0 4 1 17767 2494 19275 2491 3 0 1 2057 2058 400 6.349952 -1.000000 1.490044 42.645539
6046589 1 1 2 1 1 1 0 8 1 4 19275 2491 17757 2507 3 0 1 1200 1205 1338 9.061052 -1.000000 2.543421 42.645539
6046589 1 1 2 2 1 2 8 4 4 4 17757 2507 19946 2515 3 0 1 1338 1350 1400 6.411341 -1.000000 1.837896 42.645539
6046589 1 1 2 2 2 3 4 4 4 4 19946 2515 19876 2526 3 0 1 1400 1404 1415 4.093631 -1.000000 0.558156 42.645539
6046589 1 1 2 2 3 4 4 0 4 1 19876 2526 19275 2491 3 0 1 1415 1425 1730 10.595116 -1.000000 3.638915 42.645539
6046641 1 1 1 1 1 1 0 1 1 2 5233 526 9512 121 3 0 1 645 650 805 6.114163 -1.000000 1.698245 33.485045
6046641 1 1 1 2 1 4 1 1 2 4 9512 121 22471 203 4 0 1 1645 1700 1820 9.068602 -1.000000 2.859781 33.485045
6046641 1 1 1 2 2 5 1 6 4 4 22471 203 6497 530 4 0 1 1820 1830 2020 9.677816 -1.000000 3.292010 33.485045
6046641 1 1 1 2 3 6 6 0 4 1 6497 530 5233 526 3 0 1 2020 2025 400 4.705719 -1.000000 0.931710 33.485045
6046641 1 1 2 1 1 2 1 4 2 4 9512 121 6417 1254 4 0 1 805 830 1005 24.733902 -1.000000 12.018183 33.485045
6046641 1 1 2 2 1 3 4 1 4 2 6417 1254 9512 121 4 0 1 1005 1030 1645 26.027750 -1.000000 12.012716 33.485045
6046657 1 1 1 1 1 1 0 1 1 2 20801 1644 9129 1643 3 0 1 805 825 1145 12.481720 -1.000000 6.946562 186.505201
6046657 1 1 1 2 1 2 1 0 2 1 9129 1643 20801 1644 3 0 1 1145 1205 1250 11.617287 -1.000000 7.272697 186.505201
6046657 1 1 2 1 1 3 0 1 1 2 20801 1644 9129 1643 3 0 1 1250 1310 1700 12.481720 -1.000000 6.946562 186.505201
6046657 1 1 2 2 1 4 1 6 2 4 9129 1643 21597 1663 3 0 1 1700 1715 1730 8.873407 -1.000000 3.612480 186.505201
6046657 1 1 2 2 2 5 6 7 4 4 21597 1663 32062 1653 3 0 1 1730 1800 2145 13.249596 -1.000000 6.927029 186.505201
6046657 1 1 2 2 3 6 7 0 4 1 32062 1653 20801 1644 3 0 1 2145 2200 400 7.048704 -1.000000 2.979125 186.505201
6046657 2 1 1 1 1 4 0 7 1 4 20801 1644 30027 2000 3 0 1 1125 1135 1240 9.092295 -1.000000 4.475235 186.505201
6046657 2 1 1 2 1 5 7 0 4 1 30027 2000 20801 1644 3 0 1 1240 1250 1800 8.968131 -1.000000 4.475235 186.505201
6046657 2 1 2 1 1 6 0 7 1 4 20801 1644 32062 1653 3 0 1 1800 1810 2150 7.016454 -1.000000 2.979125 186.505201
6046657 2 1 2 2 1 7 7 0 4 1 32062 1653 20801 1644 3 0 1 2150 2200 400 7.048704 -1.000000 2.979125 186.505201
6046657 2 1 3 1 1 1 0 9 1 4 20801 1644 29702 1792 3 0 1 840 910 915 12.430906 -1.000000 9.001888 186.505201
6046657 2 1 3 1 2 2 9 8 4 4 29702 1792 29734 1802 3 0 1 915 925 1050 6.635812 -1.000000 2.731883 186.505201
6046657 2 1 3 2 1 3 8 0 4 1 29734 1802 20801 1644 3 0 1 1050 1105 1125 11.941288 -1.000000 6.368385 186.505201
6046657 3 1 1 1 1 1 0 1 1 2 20801 1644 23589 1664 3 0 1 1250 1300 2200 10.402144 -1.000000 4.772151 186.505201
6046657 3 1 1 2 1 2 1 7 2 4 23589 1664 19979 1760 3 0 1 2200 2215 200 14.321416 -1.000000 7.561844 186.505201
6046657 3 1 1 2 2 3 7 0 4 1 19979 1760 20801 1644 3 0 1 200 215 400 6.187471 -1.000000 2.404565 186.505201
6046657 4 1 1 1 1 1 0 1 1 2 20801 1644 31635 1800 3 0 1 830 900 1800 15.967448 -1.000000 8.597409 186.505201
6046657 4 1 1 2 1 2 1 7 2 4 31635 1800 29785 1812 3 0 1 1800 1830 1905 10.893238 -1.000000 4.542621 186.505201
6046657 4 1 1 2 2 3 7 7 4 4 29785 1812 32062 1653 3 0 1 1905 1930 2150 15.250868 -1.000000 8.230879 186.505201
6046657 4 1 1 2 3 4 7 0 4 1 32062 1653 20801 1644 3 0 1 2150 2200 400 7.048704 -1.000000 2.979125 186.505201
6046719 1 1 1 1 1 2 0 3 1 4 8072 2101 7070 2094 3 0 1 1500 1510 1520 7.595132 -1.000000 2.875754 73.241914
6046719 1 1 1 1 2 3 3 8 4 4 7070 2094 1208 2234 5 0 1 1520 1545 1715 20.026686 -1.000000 11.358177 73.241914
6046719 1 1 1 1 3 4 8 3 4 4 1208 2234 7862 2141 4 0 1 1715 1745 2005 20.872431 -1.000000 12.640505 73.241914
6046719 1 1 1 2 1 5 3 0 4 1 7862 2141 8072 2101 4 0 1 2005 2045 400 29.725540 -1.000000 17.501801 73.241914
6046719 2 1 1 1 1 1 0 1 1 2 8072 2101 23836 432 3 0 1 800 825 1555 29.846081 -1.000000 17.758266 73.241914
6046719 2 1 1 2 1 2 1 0 2 1 23836 432 8072 2101 3 0 1 1555 1620 1815 24.451670 -1.000000 17.758266 73.241914
6046719 2 1 2 1 1 3 0 8 1 4 8072 2101 7049 2102 3 0 1 1815 1830 1930 5.574127 -1.000000 1.909740 73.241914
6046719 2 1 2 2 1 4 8 0 4 1 7049 2102 8072 2101 3 0 1 1930 1940 400 5.573733 -1.000000 1.909739 73.241914
6046719 3 1 1 1 1 1 0 2 1 3 8072 2101 7070 2094 4 0 1 750 800 1320 7.595132 -1.000000 2.875754 73.241914
6046719 3 1 1 2 1 2 2 1 3 2 7070 2094 5684 319 3 0 1 1320 1355 1700 26.215546 -1.000000 14.107501 73.241914
6046719 3 1 1 2 2 3 1 0 2 1 5684 319 8072 2101 3 0 1 1700 1720 400 19.492422 -1.000000 11.974844 73.241914
6046719 4 1 1 1 1 1 0 2 1 3 8072 2101 7070 2094 4 0 2 750 800 1520 7.595132 -1.000000 2.875754 73.241914
6046719 4 1 1 2 1 2 2 8 3 4 7070 2094 1208 2234 5 0 2 1520 1545 1715 20.026686 -1.000000 11.358177 73.241914
6046719 4 1 1 2 2 3 8 4 4 4 1208 2234 7862 2141 4 0 2 1715 1745 2005 20.872431 -1.000000 12.640505 73.241914
6046719 4 1 1 2 3 4 4 0 4 1 7862 2141 8072 2101 4 0 2 2005 2045 400 29.725540 -1.000000 17.501801 73.241914
6046731 3 1 1 1 1 3 0 1 1 4 29276 1532 24024 546 3 0 1 1630 1715 2300 36.747082 -1.000000 22.846848 43.770387
6046731 3 1 1 2 1 4 1 0 4 1 24024 546 29276 1532 3 0 1 2300 2345 400 33.894726 -1.000000 22.846851 43.770387
6046731 3 1 2 1 1 1 0 3 1 4 29276 1532 24024 546 4 0 1 1000 1040 1045 36.747082 -1.000000 22.846848 43.770387
6046731 3 1 2 2 1 2 3 0 4 1 24024 546 29276 1532 3 0 1 1045 1130 1630 33.894726 -1.000000 22.846851 43.770387
6046732 1 1 1 1 1 1 0 8 1 4 4224 817 23666 840 3 0 1 800 810 930 8.129341 -1.000000 2.764203 264.158324
6046732 1 1 1 2 1 2 8 5 4 4 23666 840 21489 116 3 0 1 930 945 1030 12.256345 -1.000000 5.332543 264.158324
6046732 1 1 1 2 2 3 5 0 4 1 21489 116 4224 817 3 0 1 1030 1045 400 14.107882 -1.000000 6.664462 264.158324
6046732 2 1 1 1 1 1 0 2 1 3 4224 817 4178 808 8 0 3 730 745 1515 7.189818 -1.000000 2.492374 264.158324
6046732 2 1 1 2 1 2 2 0 3 1 4178 808 4224 817 8 0 3 1515 1530 1730 7.345262 -1.000000 2.492374 264.158324
6046732 2 1 2 1 1 3 0 7 1 4 4224 817 4224 817 2 0 3 1730 1731 1930 3.678811 -1.000000 0.717967 264.158324
6046732 2 1 2 2 1 4 7 0 4 1 4224 817 4224 817 2 0 3 1930 1931 400 3.678811 -1.000000 0.717967 264.158324
6046790 2 1 1 1 1 1 0 1 1 2 18796 2531 16872 2463 3 0 1 545 555 1430 11.001753 -1.000000 5.526984 29.515945
6046790 2 1 1 2 1 2 1 0 2 1 16872 2463 18796 2531 3 0 1 1430 1445 400 12.031014 -1.000000 5.526983 29.515945
6046794 1 1 1 1 1 1 0 4 1 4 31367 1981 31773 1920 3 0 1 800 805 806 6.850393 -1.000000 1.974200 93.373343
6046794 1 1 1 1 2 2 4 1 4 2 31773 1920 31838 1922 3 0 1 806 807 1155 3.790764 -1.000000 0.437761 93.373343
6046794 1 1 1 2 1 9 1 0 2 1 31838 1922 31367 1981 3 0 1 1712 1720 400 7.149084 -1.000000 1.999922 93.373343
6046794 1 1 2 1 1 3 1 4 2 4 31838 1922 31357 1882 3 0 1 1155 1201 1303 7.374011 -1.000000 2.922597 93.373343
6046794 1 1 2 2 1 4 4 4 4 4 31357 1882 31357 1882 3 0 1 1303 1306 1310 2.904639 -1.000000 0.959904 93.373343
6046794 1 1 2 2 2 5 4 1 4 2 31357 1882 31838 1922 3 0 1 1310 1317 1449 7.467598 -1.000000 2.922597 93.373343
6046794 1 1 3 1 1 6 1 4 2 4 31838 1922 31773 1920 3 0 1 1449 1451 1453 3.782496 -1.000000 0.437761 93.373343
6046794 1 1 3 1 2 7 4 7 4 4 31773 1920 31367 1981 3 0 1 1453 1500 1610 6.866538 -1.000000 1.974200 93.373343
6046794 1 1 3 2 1 8 7 1 4 2 31367 1981 31838 1922 3 0 1 1610 1616 1712 7.142549 -1.000000 1.999922 93.373343
6046794 2 1 1 1 1 3 0 4 1 4 31367 1981 31768 1920 3 0 1 1015 1022 1135 6.850393 -1.000000 1.974200 93.373343
6046794 2 1 1 2 1 4 4 0 4 1 31768 1920 31367 1981 3 0 1 1135 1142 1245 6.866538 -1.000000 1.974200 93.373343
6046794 2 1 2 1 1 5 0 5 1 4 31367 1981 26376 1966 3 0 1 1245 1250 1333 4.840352 -1.000000 1.012019 93.373343
6046794 2 1 2 2 1 6 5 0 4 1 26376 1966 31367 1981 3 0 1 1333 1337 1535 4.876361 -1.000000 1.012019 93.373343
6046794 2 1 3 1 1 7 0 5 1 4 31367 1981 26311 1990 4 0 2 1535 1540 1615 5.588661 -1.000000 1.603591 93.373343
6046794 2 1 3 2 1 8 5 0 4 1 26311 1990 31367 1981 4 0 2 1615 1620 400 5.623303 -1.000000 1.603591 93.373343
6046794 2 1 4 1 1 1 0 7 1 4 31367 1981 31367 1981 1 0 3 815 816 930 3.499977 -1.000000 0.520758 93.373343
6046794 2 1 4 2 1 2 7 0 4 1 31367 1981 31367 1981 1 0 3 930 931 1015 3.499977 -1.000000 0.520758 93.373343
6046854 1 1 1 1 1 1 0 1 1 4 22135 1119 22664 982 3 0 1 756 810 1301 11.065294 -1.000000 4.016409 634.852043
6046854 1 1 1 2 1 2 1 4 4 4 22664 982 26438 1144 3 0 1 1301 1316 1337 9.940166 -1.000000 3.680564 634.852043
6046854 1 1 1 2 2 3 4 1 4 4 26438 1144 22664 982 3 0 1 1337 1351 1740 10.310583 -1.000000 3.680564 634.852043
6046854 1 1 1 2 3 4 1 7 4 4 22664 982 23188 199 3 0 1 1740 1756 1935 6.347839 -1.000000 1.521311 634.852043
6046854 1 1 1 2 4 5 7 0 4 1 23188 199 22135 1119 3 0 1 1935 1949 400 11.477589 -1.000000 4.174543 634.852043
6046903 1 1 1 1 1 1 0 9 1 4 13198 1394 13931 1395 4 0 2 935 945 1005 5.995165 -1.000000 2.439325 126.242542
6046903 1 1 1 2 1 2 9 0 4 1 13931 1395 13198 1394 4 0 2 1005 1010 1245 5.999246 -1.000000 2.439325 126.242542
6046903 1 1 2 1 1 3 0 9 1 4 13198 1394 12902 1438 4 0 2 1245 1255 1425 6.517250 -1.000000 2.793701 126.242542
6046903 1 1 2 2 1 4 9 0 4 1 12902 1438 13198 1394 4 0 2 1425 1440 400 6.507363 -1.000000 2.793701 126.242542
6046903 2 1 1 1 1 1 0 3 1 4 13198 1394 13931 1395 4 0 1 940 945 1005 5.995165 -1.000000 2.439325 126.242542
6046903 2 1 1 2 1 2 3 0 4 1 13931 1395 13198 1394 4 0 1 1005 1010 1050 5.999246 -1.000000 2.439325 126.242542
6046903 2 1 2 1 1 7 0 3 1 4 13198 1394 12902 1438 4 0 1 1245 1255 1420 6.517250 -1.000000 2.793701 126.242542
6046903 2 1 2 2 1 8 3 0 4 1 12902 1438 13198 1394 4 0 1 1420 1440 400 6.507363 -1.000000 2.793701 126.242542
6046903 2 1 3 1 1 3 0 5 1 4 13198 1394 12899 1438 3 0 1 1050 1100 1115 6.517250 -1.000000 2.793701 126.242542
6046903 2 1 3 2 1 4 5 0 4 1 12899 1438 13198 1394 3 0 1 1115 1120 1155 6.507363 -1.000000 2.793701 126.242542
6046903 2 1 4 1 1 5 0 5 1 4 13198 1394 12899 1438 3 0 1 1155 1205 1220 6.517250 -1.000000 2.793701 126.242542
6046903 2 1 4 2 1 6 5 0 4 1 12899 1438 13198 1394 3 0 1 1220 1230 1245 6.507363 -1.000000 2.793701 126.242542
6046930 1 1 1 1 1 1 0 4 1 4 3142 2665 8530 757 4 0 1 930 1000 1100 17.620693 -1.000000 8.164094 305.931394
6046930 1 1 1 1 2 2 4 6 4 4 8530 757 3234 2693 4 0 1 1100 1115 1230 15.318096 -1.000000 8.443347 305.931394
6046930 1 1 1 2 1 3 6 0 4 1 3234 2693 3142 2665 4 0 1 1230 1245 1630 7.869022 -1.000000 3.358358 305.931394
6046930 1 1 2 1 1 4 0 6 1 4 3142 2665 3234 2693 4 0 1 1630 1645 1800 7.917050 -1.000000 3.358357 305.931394
6046930 1 1 2 2 1 5 6 0 4 1 3234 2693 3142 2665 4 0 1 1800 1815 400 7.869022 -1.000000 3.358358 305.931394
6046930 2 1 1 1 1 1 0 4 1 4 3142 2665 8530 757 4 0 2 930 1000 1100 17.620693 -1.000000 8.164094 305.931394
6046930 2 1 1 1 2 2 4 6 4 4 8530 757 3234 2693 4 0 2 1100 1115 1230 15.318096 -1.000000 8.443347 305.931394
6046930 2 1 1 2 1 3 6 0 4 1 3234 2693 3142 2665 4 0 2 1230 1245 1630 7.869022 -1.000000 3.358358 305.931394
6046930 2 1 2 1 1 4 0 6 1 4 3142 2665 3234 2693 4 0 2 1630 1645 1800 7.917050 -1.000000 3.358357 305.931394
6046930 2 1 2 2 1 5 6 0 4 1 3234 2693 3142 2665 4 0 2 1800 1815 400 7.869022 -1.000000 3.358358 305.931394
6046941 1 1 1 1 1 1 0 1 1 2 10459 523 27276 946 3 0 1 700 722 1645 13.578055 -1.000000 5.109416 28.269941
6046941 1 1 1 2 1 2 1 0 2 1 27276 946 10459 523 3 0 1 1645 1715 1826 13.007954 -1.000000 5.103952 28.269941
6046941 1 1 2 1 1 3 0 8 1 4 10459 523 27189 480 3 0 1 1826 1834 1936 6.361551 -1.000000 1.907398 28.269941
6046941 1 1 2 2 1 4 8 0 4 1 27189 480 10459 523 3 0 1 1936 1940 400 6.373652 -1.000000 1.907397 28.269941
6046950 1 1 1 1 1 1 0 1 1 2 2714 2727 31265 2756 3 0 1 500 515 1450 11.189698 -1.000000 5.061556 49.923764
6046950 1 1 1 2 1 2 1 0 2 1 31265 2756 2714 2727 3 0 1 1450 1505 1525 11.196636 -1.000000 5.058877 49.923764
6046950 1 1 2 1 1 3 0 4 1 4 2714 2727 32562 2731 4 0 1 1525 1530 1535 8.591144 -1.000000 3.590967 49.923764
6046950 1 1 2 1 2 4 4 6 4 4 32562 2731 32995 2733 4 0 1 1535 1536 1604 5.368542 -1.000000 1.464047 49.923764
6046950 1 1 2 2 1 5 6 4 4 4 32995 2733 32964 2735 4 0 1 1604 1605 1620 4.327000 -1.000000 0.647663 49.923764
6046950 1 1 2 2 2 6 4 5 4 4 32964 2735 32703 2743 4 0 1 1620 1625 1635 7.695541 -1.000000 2.940843 49.923764
6046950 1 1 2 2 3 7 5 0 4 1 32703 2743 2714 2727 4 0 1 1635 1645 400 8.372540 -1.000000 3.824393 49.923764
6046950 2 1 1 1 1 1 0 4 1 4 2714 2727 32861 2739 3 0 1 1300 1315 1400 6.557567 -1.000000 1.980964 49.923764
6046950 2 1 1 2 1 2 4 0 4 1 32861 2739 2714 2727 3 0 1 1400 1415 1525 6.515769 -1.000000 1.980964 49.923764
6046950 2 1 2 1 1 3 0 4 1 4 2714 2727 32562 2731 4 0 2 1525 1530 1535 8.591144 -1.000000 3.590967 49.923764
6046950 2 1 2 1 2 4 4 6 4 4 32562 2731 32995 2733 4 0 2 1535 1536 1604 5.368542 -1.000000 1.464047 49.923764
6046950 2 1 2 2 1 5 6 4 4 4 32995 2733 32964 2735 4 0 2 1604 1605 1620 4.327000 -1.000000 0.647663 49.923764
6046950 2 1 2 2 2 6 4 5 4 4 32964 2735 32703 2743 4 0 2 1620 1625 1635 7.695541 -1.000000 2.940843 49.923764
6046950 2 1 2 2 3 7 5 0 4 1 32703 2743 2714 2727 4 0 2 1635 1645 400 8.372540 -1.000000 3.824393 49.923764
6046975 2 1 1 1 1 1 0 3 1 4 23824 423 24090 413 5 0 1 710 725 735 9.667355 -1.000000 4.846823 48.823059
6046975 2 1 1 1 2 2 3 1 4 2 24090 413 23763 436 3 0 1 735 745 1105 11.600287 -1.000000 5.834378 48.823059
6046975 2 1 1 2 1 6 1 0 2 1 23763 436 23824 423 3 0 1 1630 1638 400 6.591529 -1.000000 2.101534 48.823059
6046975 2 1 2 1 1 3 1 5 2 4 23763 436 23786 431 3 0 1 1105 1108 1111 5.948110 -1.000000 2.118282 48.823059
6046975 2 1 2 1 2 4 5 6 4 4 23786 431 23836 432 3 0 1 1111 1112 1128 3.109674 -1.000000 0.554837 48.823059
6046975 2 1 2 2 1 5 6 1 4 2 23836 432 23763 436 3 0 1 1128 1132 1630 6.028737 -1.000000 2.096172 48.823059
6046975 3 1 1 1 1 1 0 2 1 3 23824 423 24090 413 5 0 2 710 725 1520 9.667355 -1.000000 4.846823 48.823059
6046975 3 1 1 2 1 2 2 6 3 4 24090 413 9576 448 5 0 2 1520 1535 1630 12.676261 -1.000000 6.428459 48.823059
6046975 3 1 1 2 2 3 6 0 4 1 9576 448 23824 423 5 0 2 1630 1640 400 7.961132 -1.000000 2.980004 48.823059
6046975 4 1 1 1 1 1 0 2 1 3 23824 423 24090 413 5 0 2 710 725 1520 9.667355 -1.000000 4.846823 48.823059
6046975 4 1 1 2 1 2 2 6 3 4 24090 413 9576 448 5 0 2 1520 1535 1630 12.676261 -1.000000 6.428459 48.823059
6046975 4 1 1 2 2 3 6 0 4 1 9576 448 23824 423 5 0 2 1630 1640 400 7.961132 -1.000000 2.980004 48.823059
6047032 1 1 1 1 1 1 0 5 1 4 31156 1891 31882 1923 4 0 2 1200 1205 1305 8.203497 -1.000000 2.411267 36.310471
6047032 1 1 1 2 1 2 5 0 4 1 31882 1923 31156 1891 4 0 2 1305 1310 400 8.000115 -1.000000 2.411267 36.310471
6047046 1 1 1 1 1 1 0 10 1 6 6061 1154 -1 -1 3 0 1 1225 1245 1246 -1.000000 -1.000000 -1.000000 213.404873
6047046 1 1 1 1 2 1 10 4 6 4 -1 -1 22734 673 6 3 1 1246 1305 1759 -1.000000 -1.000000 -1.000000 213.404873
6047046 1 1 1 2 1 2 4 5 4 4 22734 673 6021 1139 4 0 2 1759 1814 1822 9.907261 -1.000000 4.013160 213.404873
6047046 1 1 1 2 2 3 5 0 4 1 6021 1139 6061 1154 4 0 2 1822 1831 400 7.812575 -1.000000 2.872205 213.404873
6047046 3 1 1 1 1 1 0 3 1 4 6061 1154 6011 1174 4 0 1 1225 1229 1230 6.787436 -1.000000 2.163126 213.404873
6047046 3 1 1 2 1 2 3 0 4 1 6011 1174 6061 1154 3 0 1 1230 1234 400 6.761917 -1.000000 2.163126 213.404873
6047141 1 1 1 1 1 1 0 1 1 2 22718 981 27413 971 0 0 3 615 620 1700 5.845249 -1.000000 0.940890 33.485045
6047141 1 1 1 2 1 2 1 5 2 4 27413 971 22141 1105 3 0 3 1700 1750 1830 9.111359 -1.000000 2.979579 33.485045
6047141 1 1 1 2 2 3 5 0 4 1 22141 1105 22718 981 3 0 1 1830 1845 400 11.201765 -1.000000 3.584971 33.485045
6047149 1 1 1 1 1 3 0 4 1 4 27080 1230 22182 1113 3 0 1 1058 1111 1335 8.234992 -1.000000 3.246505 154.705691
6047149 1 1 1 1 2 4 4 4 4 4 22182 1113 23658 776 3 0 1 1335 1358 1412 23.896864 -1.000000 11.927046 154.705691
6047149 1 1 1 1 3 5 4 3 4 4 23658 776 23465 256 5 0 1 1412 1425 1433 15.280221 -1.000000 5.910995 154.705691
6047149 1 1 1 2 1 6 3 7 4 4 23465 256 26481 1156 3 0 1 1433 1510 1526 28.257519 -1.000000 15.055201 154.705691
6047149 1 1 1 2 2 7 7 0 4 1 26481 1156 27080 1230 3 0 1 1526 1534 400 5.205096 -1.000000 1.873715 154.705691
6047149 1 1 2 1 1 1 0 4 1 4 27080 1230 9855 1138 3 0 1 854 909 919 8.306486 -1.000000 3.135578 154.705691
6047149 1 1 2 2 1 2 4 0 4 1 9855 1138 27080 1230 3 0 1 919 937 1058 7.879156 -1.000000 3.135578 154.705691
6047184 1 1 1 1 1 3 0 6 1 4 5893 281 9863 1138 3 0 1 1335 1355 1425 17.343168 -1.000000 9.988441 53.812839
6047184 1 1 1 1 2 4 6 4 4 4 9863 1138 26979 1168 3 0 1 1425 1430 1438 9.296747 -1.000000 3.879765 53.812839
6047184 1 1 1 1 3 5 4 1 4 2 26979 1168 28656 1131 3 0 1 1438 1445 2050 7.582722 -1.000000 2.544716 53.812839
6047184 1 1 1 2 1 6 1 3 2 4 28656 1131 28673 1146 4 0 1 2050 2056 2115 4.844145 -1.000000 1.008383 53.812839
6047184 1 1 1 2 2 7 3 0 4 1 28673 1146 5893 281 4 0 1 2115 2140 400 18.487213 -1.000000 10.869237 53.812839
6047184 1 1 2 1 1 1 0 3 1 4 5893 281 27360 935 4 0 1 705 738 740 23.125771 -1.000000 11.195602 53.812839
6047184 1 1 2 2 1 2 3 0 4 1 27360 935 5893 281 3 0 1 740 810 1335 22.330385 -1.000000 11.193260 53.812839
6047184 2 1 1 1 1 1 0 4 1 4 5893 281 6628 275 3 0 1 910 920 928 9.465134 -1.000000 5.898532 53.812839
6047184 2 1 1 1 2 2 4 1 4 2 6628 275 5889 272 3 0 1 928 935 1710 7.741099 -1.000000 4.770760 53.812839
6047184 2 1 1 2 1 3 1 0 2 1 5889 272 5893 281 3 0 1 1710 1715 400 4.490273 -1.000000 1.670994 53.812839
6047204 1 1 1 1 1 1 0 1 1 4 28047 457 23153 197 3 0 1 700 715 1145 13.868969 -1.000000 4.693626 28.166385
6047204 1 1 1 1 2 2 1 1 4 4 23153 197 23153 197 3 0 1 1145 1210 1815 5.137486 -1.000000 0.137486 28.166385
6047204 1 1 1 2 1 3 1 3 4 4 23153 197 27264 996 3 0 1 1815 1825 1827 8.426163 -1.000000 2.023697 28.166385
6047204 1 1 1 2 2 4 3 5 4 4 27264 996 22174 1120 4 0 1 1827 1840 1900 9.136055 -1.000000 3.113882 28.166385
6047204 1 1 1 2 3 5 5 3 4 4 22174 1120 27264 996 4 0 1 1900 1925 2017 9.573774 -1.000000 3.113882 28.166385
6047204 1 1 1 2 4 6 3 0 4 1 27264 996 28047 457 3 0 1 2017 2035 400 14.928227 -1.000000 6.462577 28.166385
6047204 2 1 1 1 1 1 0 1 1 4 28047 457 24195 23 3 0 1 645 705 1730 21.157787 -1.000000 9.154016 28.166385
6047204 2 1 1 2 1 2 1 4 4 4 24195 23 24301 1075 3 0 1 1730 1735 1745 5.530408 -1.000000 1.271897 28.166385
6047204 2 1 1 2 2 3 4 5 4 4 24301 1075 24814 519 3 0 1 1745 1815 1820 18.979515 -1.000000 7.382180 28.166385
6047204 2 1 1 2 3 4 5 0 4 1 24814 519 28047 457 3 0 1 1820 1830 400 5.898393 -1.000000 1.528829 28.166385
6047268 1 1 1 1 1 1 0 9 1 4 15721 1297 22923 675 5 0 2 830 915 945 56.518059 -1.000000 34.341846 599.865346
6047268 1 1 1 1 2 2 9 9 4 4 22923 675 22734 673 5 0 2 945 946 1030 3.772627 -1.000000 0.403455 599.865346
6047268 1 1 1 2 1 3 9 4 4 4 22734 673 6395 1265 5 0 2 1030 1100 1105 17.650585 -1.000000 10.052951 599.865346
6047268 1 1 1 2 2 4 4 0 4 1 6395 1265 15721 1297 5 0 2 1105 1145 400 31.176014 -1.000000 25.560234 599.865346
6047268 2 1 1 1 1 5 0 1 1 4 15721 1297 15363 1293 4 0 1 1400 1410 2300 6.241711 -1.000000 2.688572 599.865346
6047268 2 1 1 2 1 6 1 0 4 1 15363 1293 15721 1297 4 0 1 2300 2310 400 6.217758 -1.000000 2.688572 599.865346
6047268 2 1 2 1 1 1 0 9 1 4 15721 1297 22923 675 5 0 1 830 915 945 56.518059 -1.000000 34.341846 599.865346
6047268 2 1 2 1 2 2 9 9 4 4 22923 675 22734 673 5 0 1 945 946 1030 3.772627 -1.000000 0.403455 599.865346
6047268 2 1 2 2 1 3 9 4 4 4 22734 673 6395 1265 5 0 1 1030 1100 1105 17.650585 -1.000000 10.052951 599.865346
6047268 2 1 2 2 2 4 4 0 4 1 6395 1265 15721 1297 5 0 1 1105 1145 1400 31.176014 -1.000000 25.560234 599.865346
6047297 1 1 1 1 1 1 0 1 1 2 17415 2477 9120 1640 3 0 1 639 730 1715 42.072701 -1.000000 22.879774 21.917044
6047297 1 1 1 2 1 2 1 0 2 1 9120 1640 17415 2477 3 0 1 1715 1810 400 41.554905 -1.000000 22.879774 21.917044
6047297 2 1 1 1 1 1 0 1 1 2 17415 2477 19094 2385 3 0 1 810 840 1800 20.273285 -1.000000 8.971981 21.917044
