hhno day dow jttours phtours fhtours hdexpfac
6100819 1 4 0 0 0 56.435041
6100847 1 6 0 0 0 25.036661
6100890 1 6 0 0 0 61.176273
6100979 1 3 0 0 0 108.083727
6101035 1 3 0 0 0 28.269941
6101148 1 6 0 0 0 28.166385
6101161 1 3 0 0 0 33.485045
6101174 1 2 0 0 0 84.856632
6101350 1 2 0 0 0 262.684195
6101357 1 2 0 0 0 166.749227
6101367 1 4 0 0 0 169.069989
6101405 1 5 0 0 0 36.147607
6101424 1 3 0 0 0 137.011743
6101440 1 6 0 0 0 268.548462
6101500 1 5 0 0 0 35.398008
6101530 1 4 0 0 0 41.793933
6101567 1 6 0 0 0 20.217977
6101676 1 4 0 0 0 134.064439
6101720 1 6 0 0 0 93.952797
6101735 1 5 0 0 0 41.793933
6101769 1 6 0 0 0 35.398008
6101776 1 5 0 0 0 48.823059
6101793 1 2 0 0 0 213.404873
6101811 1 6 0 0 0 182.57381
6101870 1 6 0 0 0 108.976317
6101871 1 6 0 0 0 68.473848
6101894 1 2 0 0 0 62.923576
6101916 1 2 0 0 0 39.283898
6102009 1 2 0 0 0 76.114657
6102066 1 5 0 0 0 89.431445
6102078 1 3 0 0 0 551.26131
6102152 1 5 0 0 0 36.091791
6102281 1 5 0 0 0 45.577711
6102326 1 5 0 0 0 271.598641
6102347 1 2 0 0 0 34.050388
6102363 1 3 0 0 0 96.595376
6102392 1 3 0 0 0 25.036661
6102444 1 2 0 0 0 30.470701
6102481 1 4 0 0 0 31.102812
6102514 1 4 0 0 0 389.562024
6102519 1 2 0 0 0 94.813693
6102556 1 5 0 0 0 236.871753
6102588 1 6 0 0 0 36.762699
6102643 1 2 0 0 0 33.491023
6102654 1 5 0 0 0 25.036661
6102671 1 6 0 0 0 154.138983
6102732 1 4 0 0 0 51.434422
6102757 1 5 0 0 0 271.598641
6102787 1 4 0 0 0 33.485045
6102830 1 4 0 0 0 28.646696
6102904 1 2 0 0 0 18.721745
6102959 1 4 0 0 0 28.166385
6103051 1 2 0 0 0 147.111491
6103110 1 6 0 0 0 38.178395
6103134 1 2 0 0 0 137.011743
6103138 1 5 0 0 0 134.064439
6103218 1 2 0 0 0 28.166385
6103270 1 3 0 0 0 45.690247
6103277 1 3 0 0 0 267.564734
6103355 1 4 0 0 0 350.436434
6103452 1 4 0 0 0 137.011743
6103512 1 2 0 0 0 36.091791
6103520 1 2 0 0 0 54.563678
6103555 1 6 0 0 0 28.269941
6103575 1 3 0 0 0 33.485045
6103618 1 2 0 0 0 25.036661
6103631 1 6 0 0 0 293.062607
6103677 1 2 0 0 0 25.036661
6103730 1 2 0 0 0 37.194337
6103801 1 2 0 0 0 54.064863
6103824 1 6 0 0 0 29.198546
6103857 1 6 0 0 0 21.137344
6103863 1 6 0 0 0 36.091791
6103893 1 2 0 0 0 37.361886
6104000 1 6 0 0 0 25.036661
6104055 1 4 0 0 0 371.646942
6104164 1 4 0 0 0 28.166385
6104205 1 5 0 0 0 61.176273
6104212 1 2 0 0 0 18.721745
6104231 1 2 0 0 0 63.644305
6104276 1 6 0 0 0 54.967206
6104312 1 3 0 0 0 237.834127
6104317 1 3 0 0 0 149.633111
6104327 1 6 0 0 0 9.620649
6104329 1 4 0 0 0 223.017177
6104422 1 6 0 0 0 41.793933
6104439 1 6 0 0 0 28.646696
6104456 1 2 0 0 0 92.717871
6104462 1 3 0 0 0 40.617794
6104463 1 4 0 0 0 231.183156
6104531 1 5 0 0 0 24.499764
6104544 1 6 0 0 0 211.877055
6104568 1 3 0 0 0 33.485045
6104638 1 3 0 0 0 417.829419
6104693 1 3 0 0 0 126.877858
6104702 1 6 0 0 0 137.011743
6104734 1 2 0 0 0 21.917044
6104743 1 2 0 0 0 211.191837
6104753 1 2 0 0 0 36.091791
6104755 1 5 0 0 0 28.166385
6104768 1 4 0 0 0 33.485045
6104773 1 4 0 0 0 34.050388
6104781 1 4 0 0 0 32.683296
6104795 1 3 0 0 0 144.149147
6104832 1 4 0 0 0 77.550021
6104918 1 6 0 0 0 51.434422
6104938 1 2 0 0 0 37.361886
6104946 1 2 0 0 0 47.844572
6104980 1 5 0 0 0 308.766485
6105000 1 5 0 0 0 267.564734
6105111 1 6 0 0 0 37.313893
6105120 1 6 0 0 0 30.470701
6105175 1 4 0 0 0 33.485045
6105191 1 3 0 0 0 29.515945
6105203 1 5 0 0 0 35.588113
6105222 1 5 0 0 0 134.248838
6105240 1 6 0 0 0 30.470701
6105250 1 3 0 0 0 45.577711
6105402 1 4 0 0 0 48.680414
6105421 1 5 0 0 0 81.039689
6105468 1 4 0 0 0 25.036661
6105471 1 4 0 0 0 105.772175
6105495 1 4 0 0 0 152.032385
6105511 1 4 0 0 0 72.390905
6105543 1 4 0 0 0 39.283898
6105584 1 3 0 0 0 94.185266
6105611 1 2 0 0 0 229.521213
6105614 1 5 0 0 0 370.442419
6105618 1 4 0 0 0 33.485045
6105643 1 6 0 0 0 75.124736
6105746 1 5 0 0 0 77.333599
6105790 1 5 0 0 0 53.55241
6105817 1 3 0 0 0 37.361886
6105819 1 4 0 0 0 158.01842
6105854 1 5 0 0 0 815.105051
6105871 1 3 0 0 0 25.036661
6105878 1 5 0 0 0 154.138983
6105947 1 4 0 0 0 46.190103
6105977 1 2 0 0 0 288.496806
6106056 1 6 0 0 0 159.768622
6106102 1 6 0 0 0 73.132648
6106181 1 3 0 0 0 28.166385
6106254 1 3 0 0 0 37.361886
6106271 1 4 0 0 0 183.364685
6106303 1 5 0 0 0 42.773716
6106334 1 6 0 0 0 38.996259
6106353 1 4 0 0 0 66.534369
6106359 1 5 0 0 0 94.813693
6106398 1 3 0 0 0 75.375899
6106454 1 4 0 0 0 33.485045
6106536 1 5 0 0 0 108.299039
6106547 1 3 0 0 0 28.166385
6106557 1 6 0 0 0 25.036661
6106580 1 3 0 0 0 227.287254
6106594 1 3 0 0 0 141.838572
6106628 1 6 0 0 0 30.894782
6106644 1 4 0 0 0 154.138983
6106688 1 4 0 0 0 25.036661
6106710 1 5 0 0 0 38.996259
6106759 1 4 0 0 0 287.288564
6106817 1 4 0 0 0 115.672948
6106847 1 6 0 0 0 60.463179
6106852 1 6 0 0 0 94.813693
6106854 1 4 0 0 0 25.036661
6106964 1 4 0 0 0 171.744158
6107016 1 2 0 0 0 267.564734
6107068 1 2 0 0 0 159.768622
6107115 1 2 0 0 0 36.091791
6107135 1 3 0 0 0 92.113419
6107139 1 2 0 0 0 29.515945
6107153 1 2 0 0 0 211.877055
6107163 1 4 0 0 0 26.094022
6107198 1 6 0 0 0 182.921611
6107231 1 6 0 0 0 56.488517
6107233 1 4 0 0 0 180.441185
6107240 1 5 0 0 0 45.690895
6107306 1 3 0 0 0 33.362385
6107324 1 4 0 0 0 251.579282
6107384 1 5 0 0 0 582.009001
6107402 1 5 0 0 0 42.679143
6107413 1 5 0 0 0 33.485045
6107451 1 3 0 0 0 77.333599
6107458 1 5 0 0 0 496.764224
6107473 1 4 0 0 0 40.752751
6107567 1 4 0 0 0 33.485045
6107586 1 2 0 0 0 33.485045
6107591 1 4 0 0 0 137.011743
6107592 1 4 0 0 0 267.564734
6107620 1 6 0 0 0 56.156329
6107676 1 4 0 0 0 102.7956
6107687 1 3 0 0 0 72.093499
6107789 1 2 0 0 0 166.870346
6107928 1 3 0 0 0 147.705371
6107958 1 3 0 0 0 37.623064
6108000 1 5 0 0 0 38.578848
6108081 1 5 0 0 0 59.858056
6108153 1 2 0 0 0 183.233818
6108265 1 6 0 0 0 443.877364
6108277 1 6 0 0 0 153.058606
6108356 1 3 0 0 0 30.470701
6108373 1 6 0 0 0 188.146177
6108426 1 3 0 0 0 34.050388
6108453 1 6 0 0 0 42.645539
6108473 1 5 0 0 0 77.297641
6108558 1 2 0 0 0 28.166385
6108581 1 4 0 0 0 33.485045
6108622 1 5 0 0 0 68.460955
6108635 1 6 0 0 0 250.336826
6108666 1 2 0 0 0 137.011743
6108719 1 5 0 0 0 118.58062
6108740 1 2 0 0 0 456.754591
6108750 1 3 0 0 0 27.12883
6108775 1 3 0 0 0 42.430714
6108785 1 2 0 0 0 42.7073
6108806 1 2 0 0 0 33.485045
6108956 1 5 0 0 0 199.172667
6108983 1 4 0 0 0 49.83204
6109001 1 4 0 0 0 183.24506
6109040 1 4 0 0 0 35.398008
6109046 1 6 0 0 0 21.917044
6109094 1 4 0 0 0 42.083275
6109095 1 6 0 0 0 183.24506
6109118 1 5 0 0 0 25.036661
6109162 1 4 0 0 0 70.390371
6109281 1 4 0 0 0 66.272859
6109289 1 5 0 0 0 182.57381
6109318 1 2 0 0 0 28.646696
6109328 1 6 0 0 0 124.710173
6109337 1 3 0 0 0 31.00837
6109391 1 3 0 0 0 39.283898
6109425 1 2 0 0 0 93.373343
6109487 1 3 0 0 0 180.441185
6109525 1 6 0 0 0 108.125578
6109557 1 5 0 0 0 25.036661
6109561 1 3 0 0 0 169.270761
6109567 1 5 0 0 0 61.176273
6109577 1 5 0 0 0 170.892475
6109619 1 2 0 0 0 101.138933
6109691 1 5 0 0 0 164.934016
6109717 1 3 0 0 0 150.065711
6109722 1 5 0 0 0 58.567632
6109747 1 6 0 0 0 33.485045
6109785 1 5 0 0 0 291.87799
6109802 1 5 0 0 0 225.347537
6109853 1 3 0 0 0 223.017177
6109882 1 6 0 0 0 63.887752
6109909 1 2 0 0 0 48.270624
6109913 1 4 0 0 0 38.996259
6109979 1 2 0 0 0 318.089004
6110008 1 2 0 0 0 42.7073
6110014 1 5 0 0 0 40.752751
6110015 1 4 0 0 0 166.749227
6110023 1 2 0 0 0 33.491023
6110032 1 4 0 0 0 66.534369
6110036 1 5 0 0 0 267.564734
6110040 1 6 0 0 0 178.729634
6110054 1 6 0 0 0 28.166385
6110056 1 5 0 0 0 44.700354
6110111 1 5 0 0 0 318.089004
6110149 1 5 0 0 0 74.933574
6110217 1 3 0 0 0 438.779874
6110231 1 3 0 0 0 25.036661
6110237 1 6 0 0 0 29.515945
6110292 1 3 0 0 0 36.091791
6110329 1 3 0 0 0 108.083727
6110337 1 2 0 0 0 26.425928
6110354 1 2 0 0 0 33.485045
6110449 1 5 0 0 0 37.623064
6110450 1 2 0 0 0 23.808105
6110466 1 2 0 0 0 318.089004
6110478 1 4 0 0 0 451.842032
6110492 1 2 0 0 0 35.398008
6110518 1 3 0 0 0 33.485045
6110662 1 5 0 0 0 21.137344
6110704 1 2 0 0 0 28.269941
6110817 1 4 0 0 0 51.434422
6110868 1 2 0 0 0 21.170268
6110899 1 2 0 0 0 33.491023
6110906 1 4 0 0 0 48.314826
6110944 1 4 0 0 0 175.346514
6110964 1 2 0 0 0 409.720815
6111003 1 3 0 0 0 62.893049
6111009 1 5 0 0 0 48.270624
6111013 1 3 0 0 0 28.166385
6111032 1 5 0 0 0 33.485045
6111078 1 4 0 0 0 53.603665
6111079 1 5 0 0 0 33.491023
6111084 1 2 0 0 0 25.036661
6111101 1 4 0 0 0 38.482243
6111136 1 3 0 0 0 42.773716
6111139 1 5 0 0 0 33.485045
6111161 1 5 0 0 0 43.943943
6111162 1 3 0 0 0 25.036661
6111202 1 6 0 0 0 42.7073
6111298 1 6 0 0 0 30.573918
6111305 1 5 0 0 0 183.364685
6111372 1 4 0 0 0 48.823059
6111432 1 6 0 0 0 48.314826
6111549 1 4 0 0 0 267.564734
6111618 1 4 0 0 0 48.823059
6111626 1 6 0 0 0 42.7073
6111693 1 2 0 0 0 267.564734
6111799 1 6 0 0 0 25.036661
6111819 1 2 0 0 0 35.398008
6111849 1 6 0 0 0 154.138983
6111892 1 2 0 0 0 111.213837
6111897 1 6 0 0 0 70.353725
6111961 1 5 0 0 0 253.338649
6111973 1 2 0 0 0 41.610018
6112014 1 5 0 0 0 197.510331
6112099 1 4 0 0 0 25.036661
6112104 1 2 0 0 0 41.793933
6112110 1 4 0 0 0 255.948241
6112112 1 6 0 0 0 78.772343
6112118 1 6 0 0 0 33.422311
6112164 1 5 0 0 0 28.166385
6112185 1 2 0 0 0 74.426996
6112206 1 2 0 0 0 93.373343
6112209 1 6 0 0 0 33.485045
6112256 1 2 0 0 0 71.53298
6112280 1 5 0 0 0 25.036661
6112293 1 6 0 0 0 64.380723
6112297 1 3 0 0 0 33.485045
6112316 1 5 0 0 0 183.24506
6112318 1 5 0 0 0 183.24506
6112336 1 3 0 0 0 28.166385
6112362 1 5 0 0 0 63.330683
6112441 1 3 0 0 0 42.773716
6112500 1 4 0 0 0 42.058518
6112526 1 5 0 0 0 33.422311
6112687 1 4 0 0 0 49.83204
6112754 1 3 0 0 0 2282.995849
6112755 1 2 0 0 0 74.049043
6112791 1 4 0 0 0 40.752751
6112831 1 2 0 0 0 38.359917
6112854 1 4 0 0 0 267.564734
6112859 1 6 0 0 0 33.485045
6112865 1 6 0 0 0 56.435041
6112872 1 5 0 0 0 33.485045
6112878 1 5 0 0 0 264.158324
6112917 1 6 0 0 0 33.362385
6113049 1 2 0 0 0 33.362385
6113088 1 2 0 0 0 53.812839
6113107 1 3 0 0 0 22.384402
6113211 1 4 0 0 0 36.091791
6113215 1 4 0 0 0 113.615907
6113254 1 4 0 0 0 38.513922
6113269 1 4 0 0 0 48.823059
6113290 1 4 0 0 0 303.337984
6113466 1 3 0 0 0 33.485045
6113469 1 4 0 0 0 124.148547
6113521 1 3 0 0 0 137.011743
6113597 1 4 0 0 0 37.361886
6113662 1 4 0 0 0 35.446109
6113669 1 2 0 0 0 108.083727
6113674 1 4 0 0 0 27.656752
6113741 1 4 0 0 0 137.011743
6113924 1 6 0 0 0 268.548462
6113981 1 4 0 0 0 70.64002
6113982 1 2 0 0 0 154.138983
6114094 1 4 0 0 0 68.930674
6114173 1 5 0 0 0 21.137344
6114227 1 5 0 0 0 49.968956
6114246 1 3 0 0 0 37.194337
6114428 1 5 0 0 0 359.173598
6114477 1 6 0 0 0 369.607629
6114513 1 2 0 0 0 144.025053
6114519 1 4 0 0 0 21.917044
6114530 1 6 0 0 0 267.564734
6114550 1 6 0 0 0 57.136455
6114607 1 2 0 0 0 28.166385
6114674 1 4 0 0 0 156.191013
6114704 1 5 0 0 0 51.434422
6114720 1 4 0 0 0 169.270761
6114740 1 2 0 0 0 37.361886
6114757 1 6 0 0 0 33.485045
6114786 1 4 0 0 0 36.707855
6114797 1 5 0 0 0 622.362122
6114853 1 3 0 0 0 70.481008
6114856 1 2 0 0 0 14.677798
6114864 1 5 0 0 0 318.089004
6114895 1 5 0 0 0 33.362385
6114945 1 2 0 0 0 66.830507
6114947 1 3 0 0 0 110.838023
6114961 1 6 0 0 0 27.12883
6114983 1 2 0 0 0 23.808105
6114990 1 5 0 0 0 457.886865
6114994 1 3 0 0 0 73.859995
6115005 1 3 0 0 0 44.906579
6115021 1 6 0 0 0 36.147607
6115036 1 4 0 0 0 463.791469
6115049 1 6 0 0 0 33.485045
6115063 1 4 0 0 0 56.308003
6115079 1 6 0 0 0 45.577711
6115103 1 6 0 0 0 33.485045
6115135 1 2 0 0 0 18.721745
6115157 1 6 0 0 0 25.036661
6115169 1 3 0 0 0 42.7073
6115170 1 5 0 0 0 33.485045
6115213 1 4 0 0 0 156.191013
6115278 1 4 0 0 0 37.623064
6115310 1 2 0 0 0 30.573918
6115312 1 5 0 0 0 126.877858
6115375 1 2 0 0 0 197.510331
6115406 1 4 0 0 0 33.485045
6115442 1 2 0 0 0 41.793933
6115457 1 4 0 0 0 166.749227
6115524 1 2 0 0 0 33.485045
6115569 1 2 0 0 0 200.792823
6115622 1 4 0 0 0 38.578848
6115640 1 5 0 0 0 361.860674
6115675 1 5 0 0 0 33.485045
6115780 1 4 0 0 0 21.137344
6115829 1 6 0 0 0 108.083727
6115849 1 2 0 0 0 461.243936
6115867 1 3 0 0 0 108.976317
6115884 1 4 0 0 0 30.573918
6115886 1 2 0 0 0 33.485045
6116025 1 2 0 0 0 48.823059
6116048 1 6 0 0 0 49.71534
6116049 1 3 0 0 0 178.717656
6116082 1 5 0 0 0 40.752751
6116103 1 2 0 0 0 154.138983
6116114 1 4 0 0 0 52.817316
6116127 1 4 0 0 0 25.036661
6116149 1 4 0 0 0 33.485045
6116223 1 3 0 0 0 47.259034
6116271 1 3 0 0 0 41.793933
6116296 1 3 0 0 0 30.573918
6116333 1 6 0 0 0 38.178395
6116336 1 5 0 0 0 61.176273
6116341 1 4 0 0 0 38.359917
6116357 1 6 0 0 0 33.491023
6116582 1 6 0 0 0 24.499764
6116590 1 4 0 0 0 38.996259
6116615 1 3 0 0 0 223.017177
6116714 1 2 0 0 0 428.097973
6116733 1 5 0 0 0 370.442419
6116758 1 2 0 0 0 438.535219
6116763 1 2 0 0 0 96.595376
6116852 1 4 0 0 0 135.558447
6116865 1 6 0 0 0 223.017177
6116900 1 3 0 0 0 308.766485
6116955 1 5 0 0 0 64.404002
6116960 1 3 0 0 0 40.752751
6116964 1 4 0 0 0 237.834127
6116968 1 4 0 0 0 264.158324
6116971 1 3 0 0 0 33.485045
6116973 1 4 0 0 0 233.344876
6117011 1 6 0 0 0 89.252164
6117050 1 2 0 0 0 42.7073
6117105 1 2 0 0 0 25.036661
6117121 1 6 0 0 0 28.269941
6117130 1 6 0 0 0 68.038188
6117177 1 3 0 0 0 48.015299
6117201 1 4 0 0 0 272.026515
6117212 1 3 0 0 0 23.260241
6117219 1 6 0 0 0 33.485045
6117270 1 6 0 0 0 194.049587
6117373 1 5 0 0 0 237.834127
6117395 1 6 0 0 0 38.178395
6117444 1 5 0 0 0 100.085864
6117446 1 6 0 0 0 146.604002
6117500 1 5 0 0 0 25.036661
6117527 1 6 0 0 0 160.429048
6117557 1 5 0 0 0 25.036661
6117587 1 2 0 0 0 158.01842
6117603 1 2 0 0 0 232.474821
6117613 1 5 0 0 0 318.089004
6117627 1 5 0 0 0 25.036661
6117637 1 5 0 0 0 469.566607
6117650 1 2 0 0 0 137.011743
6117688 1 4 0 0 0 33.485045
6117702 1 4 0 0 0 33.485045
6117766 1 2 0 0 0 485.640462
6117782 1 3 0 0 0 33.485045
6117822 1 5 0 0 0 38.996259
6117834 1 3 0 0 0 440.755259
6117841 1 4 0 0 0 118.319379
6117844 1 6 0 0 0 55.171323
6117861 1 4 0 0 0 154.138983
6117875 1 2 0 0 0 14.713853
6117907 1 5 0 0 0 33.485045
6117908 1 3 0 0 0 32.8328
6118028 1 3 0 0 0 252.772788
6118065 1 5 0 0 0 25.036661
6118091 1 2 0 0 0 114.989709
6118110 1 3 0 0 0 28.652366
6118161 1 2 0 0 0 37.361886
6118195 1 3 0 0 0 37.361886
6118222 1 4 0 0 0 45.577711
6118286 1 4 0 0 0 34.050388
6118330 1 3 0 0 0 210.488295
6118341 1 3 0 0 0 30.894782
6118342 1 4 0 0 0 21.917044
6118348 1 4 0 0 0 118.319379
6118382 1 4 0 0 0 100.511836
6118398 1 5 0 0 0 137.011743
6118469 1 6 0 0 0 154.138983
6118520 1 3 0 0 0 213.147218
6118548 1 5 0 0 0 111.229671
6118562 1 3 0 0 0 1075.190389
6118660 1 3 0 0 0 166.749227
6118675 1 2 0 0 0 48.270624
6118681 1 5 0 0 0 96.595376
6118703 1 3 0 0 0 293.482969
6118712 1 5 0 0 0 55.577715
6118735 1 3 0 0 0 47.844572
6118752 1 2 0 0 0 794.830576
6118802 1 5 0 0 0 264.158324
6118830 1 5 0 0 0 166.749227
6118839 1 5 0 0 0 183.24506
6118898 1 6 0 0 0 96.780977
6118908 1 3 0 0 0 105.772175
6118980 1 4 0 0 0 38.178395
6119119 1 4 0 0 0 64.714195
6119232 1 4 0 0 0 33.485045
6119292 1 6 0 0 0 40.752751
6119344 1 3 0 0 0 26.992497
6119389 1 2 0 0 0 154.138983
6119390 1 2 0 0 0 51.434422
6119404 1 4 0 0 0 39.941642
6119444 1 5 0 0 0 21.917044
6119474 1 6 0 0 0 267.564734
6119479 1 2 0 0 0 370.442419
6119565 1 6 0 0 0 63.314837
6119569 1 5 0 0 0 446.776948
6119595 1 5 0 0 0 41.793933
6119602 1 5 0 0 0 42.7073
6119616 1 6 0 0 0 71.965201
6119715 1 3 0 0 0 33.491023
6119721 1 5 0 0 0 96.595376
6119816 1 5 0 0 0 25.036661
6119867 1 3 0 0 0 45.577711
6119934 1 4 0 0 0 153.058606
6120111 1 4 0 0 0 182.901751
6120130 1 2 0 0 0 294.801634
6120146 1 6 0 0 0 39.370542
6120153 1 5 0 0 0 211.877055
6120154 1 4 0 0 0 405.070474
6120229 1 5 0 0 0 318.089004
6120270 1 3 0 0 0 136.616588
6120284 1 4 0 0 0 267.564734
6120398 1 3 0 0 0 166.749227
6120401 1 6 0 0 0 30.470701
6120429 1 2 0 0 0 511.191552
6120450 1 5 0 0 0 25.036661
6120475 1 2 0 0 0 97.072078
6120618 1 5 0 0 0 45.690247
6120641 1 2 0 0 0 223.017177
6120681 1 5 0 0 0 144.183873
6120687 1 3 0 0 0 295.634039
6120718 1 6 0 0 0 33.485045
6120810 1 2 0 0 0 166.749227
6120833 1 3 0 0 0 33.485045
6120888 1 3 0 0 0 34.524483
6120917 1 5 0 0 0 26.425928
6121019 1 6 0 0 0 33.485045
6121054 1 6 0 0 0 25.036661
6121079 1 2 0 0 0 48.155801
6121105 1 3 0 0 0 77.333599
6121139 1 6 0 0 0 32.683296
6121168 1 3 0 0 0 48.270624
6121191 1 4 0 0 0 183.24506
6121344 1 6 0 0 0 40.167908
6121373 1 2 0 0 0 137.011743
6121411 1 2 0 0 0 54.967206
6121425 1 6 0 0 0 276.508094
6121439 1 3 0 0 0 28.166385
6121444 1 2 0 0 0 41.793933
6121460 1 2 0 0 0 271.598641
6121472 1 3 0 0 0 28.166385
6121476 1 6 0 0 0 33.485045
6121506 1 2 0 0 0 38.513922
6121528 1 2 0 0 0 69.661149
6121583 1 5 0 0 0 120.905139
6121599 1 2 0 0 0 318.089004
6121634 1 3 0 0 0 307.193613
6121653 1 2 0 0 0 33.485045
6121680 1 4 0 0 0 48.314826
6121730 1 6 0 0 0 30.894782
6121795 1 4 0 0 0 182.57381
6121893 1 2 0 0 0 492.938877
6121950 1 3 0 0 0 166.749227
6121960 1 2 0 0 0 41.610018
6121972 1 3 0 0 0 136.28075
6122004 1 3 0 0 0 33.485045
6122017 1 3 0 0 0 84.646428
6122030 1 2 0 0 0 164.470286
6122051 1 5 0 0 0 169.069989
6122086 1 4 0 0 0 332.951748
6122087 1 2 0 0 0 253.338649
6122089 1 3 0 0 0 48.314826
6122117 1 6 0 0 0 318.089004
6122162 1 5 0 0 0 293.729004
6122183 1 5 0 0 0 137.011743
6122212 1 4 0 0 0 56.422038
6122218 1 2 0 0 0 108.083727
6122227 1 5 0 0 0 25.036661
6122317 1 3 0 0 0 33.491023
6122450 1 2 0 0 0 83.043818
6122492 1 5 0 0 0 68.286379
6122641 1 4 0 0 0 169.270761
6122697 1 5 0 0 0 34.050388
6122735 1 3 0 0 0 234.076796
6122758 1 5 0 0 0 70.353725
6122785 1 4 0 0 0 263.539331
6122859 1 6 0 0 0 57.829705
6122866 1 4 0 0 0 65.389831
6122899 1 4 0 0 0 48.270624
6122905 1 4 0 0 0 182.901751
6122981 1 5 0 0 0 33.485045
6122986 1 6 0 0 0 42.718737
6123057 1 2 0 0 0 48.270624
6123062 1 3 0 0 0 94.813693
6123081 1 3 0 0 0 28.166385
6123091 1 3 0 0 0 40.752751
6123115 1 6 0 0 0 325.436372
6123150 1 3 0 0 0 97.016045
6123175 1 5 0 0 0 183.24506
6123210 1 2 0 0 0 35.588113
6123255 1 3 0 0 0 70.390371
6123261 1 3 0 0 0 25.036661
6123271 1 3 0 0 0 40.752751
6123293 1 2 0 0 0 38.178395
6123343 1 4 0 0 0 89.252164
6123353 1 4 0 0 0 44.546927
6123372 1 5 0 0 0 320.923748
6123388 1 5 0 0 0 47.844572
6123454 1 5 0 0 0 26.941138
6123455 1 2 0 0 0 56.422038
6123471 1 2 0 0 0 28.269941
6123478 1 3 0 0 0 27.781438
6123515 1 4 0 0 0 40.752751
6123517 1 2 0 0 0 204.939961
6123577 1 2 0 0 0 318.089004
6123596 1 2 0 0 0 18.721745
6123599 1 3 0 0 0 21.137344
6123663 1 2 0 0 0 66.534369
6123692 1 3 0 0 0 78.227921
6123693 1 2 0 0 0 154.138983
6123799 1 6 0 0 0 61.88748
6123800 1 2 0 0 0 458.543647
6123836 1 4 0 0 0 54.064863
6123918 1 5 0 0 0 45.690247
6123936 1 2 0 0 0 90.013899
6123952 1 5 0 0 0 30.470701
6123978 1 2 0 0 0 154.138983
6124037 1 4 0 0 0 25.036661
6124051 1 4 0 0 0 42.773716
6124068 1 3 0 0 0 28.646696
6124162 1 4 0 0 0 318.089004
6124202 1 6 0 0 0 33.491023
6124235 1 2 0 0 0 33.491023
6124254 1 4 0 0 0 83.671355
6124293 1 4 0 0 0 51.434422
6124306 1 2 0 0 0 34.050388
6124310 1 3 0 0 0 44.700354
6124339 1 3 0 0 0 226.819698
6124412 1 6 0 0 0 115.672948
6124418 1 4 0 0 0 36.091791
6124450 1 4 0 0 0 54.967206
6124464 1 6 0 0 0 37.361886
6124470 1 3 0 0 0 30.470701
6124495 1 5 0 0 0 267.564734
6124611 1 3 0 0 0 146.604002
6124613 1 6 0 0 0 619.396852
6124631 1 5 0 0 0 88.852583
6124663 1 4 0 0 0 23.184859
6124679 1 3 0 0 0 293.062607
6124723 1 6 0 0 0 14.1055
6124753 1 4 0 0 0 53.900485
6124781 1 2 0 0 0 33.485045
6124788 1 4 0 0 0 28.269941
6124815 1 6 0 0 0 183.24506
6124899 1 6 0 0 0 43.474893
6124913 1 3 0 0 0 33.485045
6125006 1 6 0 0 0 64.380723
6125019 1 4 0 0 0 53.812839
6125022 1 3 0 0 0 77.333599
6125046 1 2 0 0 0 45.690247
6125047 1 6 0 0 0 75.841246
6125060 1 2 0 0 0 79.818923
6125100 1 3 0 0 0 56.308003
6125113 1 2 0 0 0 19.86928
6125123 1 5 0 0 0 288.496806
6125132 1 2 0 0 0 154.705691
6125134 1 5 0 0 0 32.8328
6125201 1 2 0 0 0 128.199029
6125283 1 4 0 0 0 436.188038
6125319 1 6 0 0 0 25.036661
6125343 1 5 0 0 0 38.482243
6125419 1 2 0 0 0 52.814987
6125422 1 5 0 0 0 165.983085
6125456 1 2 0 0 0 28.166385
6125469 1 3 0 0 0 183.24506
6125473 1 3 0 0 0 56.46665
6125556 1 3 0 0 0 170.894055
6125610 1 2 0 0 0 118.319379
6125656 1 2 0 0 0 183.24506
6125687 1 5 0 0 0 28.166385
6125701 1 3 0 0 0 77.550021
6125717 1 2 0 0 0 60.463179
6125780 1 5 0 0 0 370.442419
6125804 1 3 0 0 0 28.166385
6125817 1 5 0 0 0 30.470701
6125829 1 6 0 0 0 169.069989
6125836 1 5 0 0 0 25.036661
6125840 1 4 0 0 0 43.552692
6125881 1 2 0 0 0 223.017177
6125890 1 3 0 0 0 37.361886
6126031 1 3 0 0 0 331.126554
6126049 1 4 0 0 0 33.485045
6126076 1 4 0 0 0 69.957105
6126099 1 5 0 0 0 28.166385
6126159 1 2 0 0 0 33.485045
6126181 1 5 0 0 0 37.623064
6126234 1 4 0 0 0 33.485045
6126250 1 2 0 0 0 283.192257
6126253 1 4 0 0 0 24.268958
6126322 1 4 0 0 0 28.166385
6126327 1 2 0 0 0 33.485045
6126333 1 3 0 0 0 31.00837
6126352 1 6 0 0 0 219.969229
6126363 1 3 0 0 0 42.86015
6126386 1 3 0 0 0 93.373343
6126440 1 3 0 0 0 634.852043
6126498 1 4 0 0 0 84.994878
6126504 1 5 0 0 0 28.166385
6126508 1 2 0 0 0 24.499764
6126545 1 6 0 0 0 33.485045
6126576 1 6 0 0 0 41.793933
6126602 1 2 0 0 0 108.083727
6126667 1 6 0 0 0 262.684195
6126676 1 6 0 0 0 70.481008
