hhno pno day beghom endhom hbtours wbtours uwtours wktours sctours estours pbtours shtours mltours sotours retours metours wkstops scstops esstops pbstops shstops mlstops sostops restops mestops wkathome pdexpfac
4003861 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 2 0 -1 79.03918
4003861 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 79.03918
4003861 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 79.03918
4003882 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 95.072171
4003884 1 1 1 1 1 2 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 -1 95.072171
4003973 1 1 1 1 2 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 -1 95.072171
4004029 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 411.558288
4004098 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.059292
4004157 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 60.014051
4004188 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 -1 36.566009
4004188 2 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 2 1 1 1 2 0 0 -1 36.566009
4004188 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 36.566009
4004400 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 137.052019
4004400 2 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 137.052019
4004435 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 58.690487
4004435 2 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 58.690487
4004435 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 58.690487
4004525 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 41.020422
4004533 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 77.316287
4004533 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 77.316287
4004533 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 77.316287
4004563 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 89.91426
4004563 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 89.91426
4004563 3 1 1 1 2 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 89.91426
4004569 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 -1 390.974711
4004569 2 1 1 1 4 1 1 1 0 1 1 1 0 0 0 0 0 0 1 3 0 2 0 0 0 -1 390.974711
4004569 3 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 -1 390.974711
4004569 4 1 1 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 -1 390.974711
4004623 1 1 1 1 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 50.216765
4004623 2 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 50.216765
4004630 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.74421
4004630 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.74421
4004702 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 86.513716
4004702 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 86.513716
4004714 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.631883
4004714 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.631883
4004715 1 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 -1 41.122288
4004715 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 41.122288
4004790 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 152.590907
4004817 1 1 1 1 2 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 -1 49.705394
4004817 2 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 49.705394
4004929 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 70.321744
4004929 2 1 1 1 3 0 1 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 70.321744
4004929 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 70.321744
4004929 4 1 1 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 70.321744
4004942 1 1 1 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 -1 47.273498
4004963 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 -1 49.705394
4004963 2 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 -1 49.705394
4005090 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 77.17766
4005090 2 1 1 1 2 0 1 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 -1 77.17766
4005090 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 77.17766
4005101 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 -1 429.296097
4005101 2 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 -1 429.296097
4005101 3 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 429.296097
4005354 1 1 1 1 1 2 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 -1 32.136679
4005354 2 1 1 1 3 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 32.136679
4005359 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 157.009368
4005384 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 49.742836
4005420 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 -1 27.094128
4005420 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1 27.094128
4005420 3 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 27.094128
4005420 4 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 27.094128
4005428 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.949159
4005432 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 102.630533
4005432 2 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 102.630533
4005432 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 102.630533
4005432 4 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 102.630533
4005478 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.949159
4005548 1 1 1 1 3 0 0 1 0 2 0 0 0 0 0 0 0 0 3 0 0 1 1 1 0 -1 63.878809
4005570 1 1 1 1 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 30.856071
4005608 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 5 2 1 0 0 1 0 -1 189.74803
4005608 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 189.74803
4005608 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 189.74803
4005649 1 1 1 1 3 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 3 0 1 0 0 -1 39.778653
4005649 2 1 1 1 3 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 3 0 1 0 0 -1 39.778653
4005680 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 47.062368
4005680 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 47.062368
4005681 1 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 -1 55.949159
4005696 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 -1 179.472904
4005696 2 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 -1 179.472904
4005716 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 52.881307
4005771 1 1 1 1 2 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 -1 79.971202
4005771 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 79.971202
4005845 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 110.719844
4005845 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 110.719844
4005895 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 -1 313.49546
4005895 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 313.49546
4005895 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 313.49546
4005895 4 1 1 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 -1 313.49546
4005895 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 313.49546
4005992 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 -1 88.949804
4005992 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 88.949804
4006011 1 1 1 1 2 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 62.530603
4006025 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 51.393154
4006030 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 80.65394
4006030 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 80.65394
4006048 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.74421
4006048 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.74421
4006078 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 49.705394
4006078 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 49.705394
4006212 1 1 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 3 0 0 0 0 -1 60.408755
4006212 2 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 -1 60.408755
4006212 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 60.408755
4006212 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 60.408755
4006343 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 220.687131
4006343 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 220.687131
4006377 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.949159
4006384 1 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 -1 227.201861
4006384 2 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 -1 227.201861
4006384 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 227.201861
4006437 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 79.971202
4006437 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 79.971202
4006485 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 329.149798
4006485 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 329.149798
4006513 1 1 1 1 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 -1 953.0157
4006513 2 1 1 1 2 0 0 1 0 0 0 0 0 1 0 0 1 0 0 2 3 0 0 0 0 -1 953.0157
4006513 3 1 1 1 3 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 -1 953.0157
4006513 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 953.0157
4006513 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 953.0157
4006586 1 1 1 1 2 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 -1 42.375747
4006586 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 42.375747
4006593 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 41.833007
4006604 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 40.422902
4006604 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 40.422902
4006670 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 122.657259
4006761 1 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 0 -1 32.136679
4006761 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 32.136679
4006807 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 177.624229
4006833 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 71.085157
4006902 1 1 1 1 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 52.881307
4006947 1 1 1 1 4 0 0 0 0 2 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 -1 200.564162
4006947 2 1 0 1 2 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 -1 200.564162
4006947 3 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 200.564162
4006947 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 200.564162
4006951 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 -1 51.903642
4006979 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 379.995433
4006979 2 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 379.995433
4007026 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 950.354145
4007051 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 3 0 2 0 0 1 0 0 0 -1 56.470739
4007064 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 300.496058
4007070 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 411.558288
4007126 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 41.833007
4007189 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 -1 79.971202
4007189 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 79.971202
4007195 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 71.085157
4007233 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 55.949159
4007250 1 1 1 1 2 0 2 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 -1 121.444961
4007250 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 121.444961
4007250 3 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 121.444961
4007313 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 37.15015
4007313 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 37.15015
4007384 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 -1 35.923689
4007384 2 1 1 1 2 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 1 -1 35.923689
4007393 1 1 1 1 2 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 -1 95.072171
4007446 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 188.911523
4007446 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 188.911523
4007448 1 1 1 1 2 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 96.625921
4007448 2 1 1 1 2 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 96.625921
4007448 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 96.625921
4007448 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 96.625921
4007486 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 -1 653.468124
4007486 2 1 1 1 4 0 0 1 0 2 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 -1 653.468124
4007486 3 1 1 1 3 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 3 1 0 -1 653.468124
4007486 4 1 1 1 3 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 1 1 2 0 -1 653.468124
4007486 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 653.468124
4007486 6 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 653.468124
4007511 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 -1 54.280683
4007565 1 1 1 1 2 0 1 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 -1 52.339183
4007565 2 1 1 1 2 0 1 2 0 0 0 0 0 0 0 0 1 0 3 0 1 0 0 0 0 -1 52.339183
4007565 3 1 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 52.339183
4007612 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 -1 51.621166
4007612 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 51.621166
4007657 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 43.27885
4007657 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 43.27885
4007687 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 0 0 -1 54.091196
4007687 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.091196
4007937 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 368.804512
4007937 2 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 368.804512
4007937 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 368.804512
4007937 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 368.804512
4008048 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 -1 138.620516
4008048 2 1 1 1 2 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 138.620516
4008048 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 138.620516
4008048 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 138.620516
4008126 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 63.878809
4008135 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 -1 52.881307
4008160 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 189.74803
4008230 1 1 1 1 2 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1 2 0 0 0 0 -1 413.820865
4008230 2 1 1 1 2 0 2 2 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 -1 413.820865
4008230 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 413.820865
4008230 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 413.820865
4008230 5 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 413.820865
4008263 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 51.903642
4008290 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 -1 41.122288
4008290 2 1 1 1 2 1 1 1 0 0 0 0 0 0 1 0 0 0 0 4 0 0 0 0 0 -1 41.122288
4008360 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 34.499866
4008360 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 34.499866
4008400 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 87.717786
4008400 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 87.717786
4008437 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 -1 79.971202
4008437 2 1 1 1 2 1 1 1 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 -1 79.971202
4008444 1 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 45.969239
4008462 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 -1 42.375747
4008462 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 -1 42.375747
4008471 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 42.004281
4008471 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 42.004281
4008471 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 42.004281
4008471 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 42.004281
4008485 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 -1 534.052894
4008485 2 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 534.052894
4008490 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 -1 55.949159
4008507 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 2 1 0 0 0 -1 29.231968
4008507 2 1 1 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 2 1 0 0 0 -1 29.231968
4008532 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 160.440661
4008532 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 160.440661
4008561 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 102.473354
4008561 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 102.473354
4008643 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 37.15015
4008643 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 37.15015
4008673 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 95.072171
4008807 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 95.072171
4008869 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 160.440661
4008869 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 160.440661
4008886 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 62.887599
