hhno pno pptyp pagey pgend pwtyp pwpcl pwtaz pwautime pwaudist pstyp pspcl pstaz psautime psaudist puwmode puwarrp puwdepp ptpass ppaidprk pdiary pproxy psexpfac
6089824 2 1 49 2 1 12590 1396 17.541504 10.247099 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 117.165118
6089824 3 8 3 2 0 0 0 -1.000000 -1.000000 2 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 117.165118
6089855 1 1 53 1 1 6404 2372 7.760265 2.160162 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 29.515945
6089855 2 4 54 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 29.515945
6089871 1 4 42 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 34.050388
6089907 1 1 34 2 1 30168 1654 19.460115 11.873425 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 56.435041
6089907 2 1 38 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 56.435041
6089907 3 7 6 1 0 0 0 -1.000000 -1.000000 1 31866 1934 6.292707 1.791378 -1 -1 -1 -1 -1 -1 -1 56.435041
6089907 4 8 3 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 56.435041
6089941 1 1 39 1 1 5908 571 23.690317 15.735711 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 463.791469
6089941 2 1 35 2 1 28592 1129 21.362442 12.771059 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 463.791469
6089941 3 7 9 2 0 0 0 -1.000000 -1.000000 1 19240 1215 9.078456 4.213968 -1 -1 -1 -1 -1 -1 -1 463.791469
6089941 4 7 5 1 0 0 0 -1.000000 -1.000000 1 28592 1129 21.362442 12.771059 -1 -1 -1 -1 -1 -1 -1 463.791469
6089951 1 1 42 1 1 20085 2357 13.966446 6.160441 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.390371
6089951 2 1 41 2 1 20097 2357 13.966446 6.160441 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.390371
6089951 3 8 1 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.390371
6089998 1 2 24 1 2 23154 197 55.382889 33.062439 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.793933
6090017 1 4 50 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 295.634039
6090017 2 4 41 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 295.634039
6090033 1 4 60 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6090053 1 1 59 1 1 31733 1911 5.981801 1.389695 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.793933
6090072 1 3 75 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 166.749227
6090072 2 3 73 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 166.749227
6090171 1 3 70 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 52.095468
6090171 2 4 39 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 52.095468
6090171 3 4 44 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 52.095468
6090171 4 7 8 1 0 0 0 -1.000000 -1.000000 1 28741 511 4.250068 0.627324 -1 -1 -1 -1 -1 -1 -1 52.095468
6090208 1 4 62 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 186.142046
6090208 2 3 65 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 186.142046
6090208 3 5 19 1 0 0 0 -1.000000 -1.000000 1 23432 241 80.683319 52.139748 -1 -1 -1 -1 -1 -1 -1 186.142046
6090208 4 3 97 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 186.142046
6090259 1 4 42 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6090300 1 1 43 1 1 30036 2013 30.608017 18.016251 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 36.161500
6090365 1 4 50 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6090380 1 2 50 1 2 25036 902 16.886847 7.348650 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6090473 1 4 57 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 35.398008
6090503 1 4 56 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6090555 1 1 29 2 1 5017 647 18.494635 9.581507 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 370.442419
6090555 2 1 30 1 1 22718 981 16.295029 6.693432 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 370.442419
6090555 3 5 -1 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 370.442419
6090556 1 4 50 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 36.091791
6090556 2 3 73 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 36.091791
6090574 1 1 28 1 1 19069 2368 20.643034 11.678960 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.269941
6090583 1 4 52 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 197.510331
6090583 2 4 50 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 197.510331
6090604 1 1 35 1 1 19687 2511 26.391960 18.255188 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.996259
6090604 2 1 35 2 1 27385 1001 11.572720 4.159923 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.996259
6090604 3 8 1 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.996259
6090610 1 3 81 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 137.011743
6090642 1 2 37 2 2 20094 2357 23.038040 15.331913 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 234.076796
6090642 2 4 57 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 234.076796
6090642 3 1 72 1 1 23465 256 13.633783 6.637022 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 234.076796
6090680 1 3 84 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6090730 1 6 18 2 0 0 0 -1.000000 -1.000000 1 10050 598 17.488197 8.853705 -1 -1 -1 -1 -1 -1 -1 40.752751
6090730 2 2 21 1 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6090748 1 1 59 1 1 118 2295 11.150774 4.266963 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 44.975084
6090748 2 2 59 2 2 1164 2262 6.423201 1.600125 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 44.975084
6090755 1 2 59 2 2 25730 1669 23.656742 13.790525 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.491023
6090755 2 2 59 1 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.491023
6090780 1 3 85 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 137.011743
6090870 1 1 63 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 32.982249
6090870 2 1 62 2 1 25794 1838 12.390893 6.287038 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 32.982249
6090874 1 1 25 1 1 6854 2249 5.464527 1.245106 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.333599
6090883 1 4 45 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6090883 2 1 53 2 1 23257 748 22.449327 11.735179 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6090901 1 3 74 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.640020
6090901 2 3 80 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.640020
6090901 3 5 48 2 2 26713 387 19.678608 11.220048 1 22648 209 12.907458 4.973570 -1 -1 -1 -1 -1 -1 -1 70.640020
6090901 4 4 25 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.640020
6090929 1 3 65 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 156.316879
6090929 2 3 66 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 156.316879
6090930 1 4 62 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 137.011743
6090931 1 1 42 2 1 20788 1677 29.574787 22.518360 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 288.496806
6090934 1 1 35 1 1 28588 1133 45.488495 25.112131 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 288.496806
6090936 1 4 59 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 34.050388
6090950 1 4 56 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6090950 2 2 40 1 2 25257 825 20.501371 12.227089 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6090955 1 1 56 1 1 9647 376 3.773976 0.854340 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 53.812839
6090955 2 2 52 2 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 53.812839
6090955 3 1 23 2 1 9647 376 3.773976 0.854340 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 53.812839
6090957 1 1 61 2 1 28676 1145 16.950504 6.525799 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.269941
6090991 1 3 65 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 257.903099
6091029 1 3 79 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 365.726257
6091029 2 1 58 2 1 22353 927 12.682599 4.495517 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 365.726257
6091029 3 7 13 1 0 0 0 -1.000000 -1.000000 1 6572 483 10.294546 3.893543 -1 -1 -1 -1 -1 -1 -1 365.726257
6091032 1 3 66 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.178395
6091032 2 4 63 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.178395
6091046 1 4 57 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6091175 1 3 67 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 237.834127
6091185 1 1 30 1 1 25714 1996 27.446495 16.205091 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 147.359979
6091185 2 1 26 2 1 21604 1667 23.963577 14.753411 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 147.359979
6091214 1 1 34 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 73.132648
6091214 2 1 35 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 73.132648
6091214 3 7 8 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 73.132648
6091214 4 7 6 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 73.132648
6091217 1 1 54 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.269941
6091227 1 3 75 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 35.617320
6091227 2 3 73 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 35.617320
6091258 1 2 58 1 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 235.535171
6091258 2 4 57 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 235.535171
6091267 1 4 52 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 365.726257
6091267 2 1 52 1 1 9614 380 10.609407 4.134391 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 365.726257
6091267 3 7 14 2 0 0 0 -1.000000 -1.000000 1 26422 1136 23.452795 10.691320 -1 -1 -1 -1 -1 -1 -1 365.726257
6091285 1 2 67 2 2 31416 1887 19.034428 11.234230 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 120.905139
6091285 2 3 69 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 120.905139
6091302 1 3 65 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 29.515945
6091302 2 1 63 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 29.515945
6091330 1 3 70 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 23.808105
6091330 2 3 69 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 23.808105
6091357 1 1 57 1 1 31156 1891 4.658712 0.829356 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 64.723648
6091357 2 4 57 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 64.723648
6091357 3 1 26 1 1 31156 1891 4.658712 0.829356 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 64.723648
6091439 1 3 71 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.137344
6091456 1 3 66 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 37.361886
6091475 1 4 61 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6091486 1 1 23 2 1 24903 891 34.254677 19.970583 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 350.436434
6091486 2 1 25 1 1 1313 313 10.756095 4.185064 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 350.436434
6091486 3 7 6 2 0 0 0 -1.000000 -1.000000 1 1437 2201 6.389248 2.651248 -1 -1 -1 -1 -1 -1 -1 350.436434
6091490 1 1 42 2 1 22648 209 26.473202 10.459819 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.823059
6091490 2 1 46 1 1 10339 262 20.031801 8.259440 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.823059
6091490 3 7 7 1 0 0 0 -1.000000 -1.000000 1 23461 770 8.284897 2.873909 -1 -1 -1 -1 -1 -1 -1 48.823059
6091490 4 7 7 2 0 0 0 -1.000000 -1.000000 1 23461 770 8.284897 2.873909 -1 -1 -1 -1 -1 -1 -1 48.823059
6091500 1 2 59 2 2 23304 687 23.393339 10.389327 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 154.138983
6091500 2 1 59 1 1 25120 683 23.615334 10.627217 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 154.138983
6091530 1 1 28 1 1 20271 2397 28.001558 17.538076 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.166385
6091530 2 1 26 2 1 22513 222 10.684292 3.172092 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.166385
6091553 1 1 58 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 29.515945
6091553 2 4 57 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 29.515945
6091558 1 1 47 2 1 15690 1295 67.534035 46.627743 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.333599
6091560 1 3 83 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 105.772175
6091568 1 3 88 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 137.011743
6091582 1 3 65 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.178395
6091582 2 3 65 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.178395
6091612 1 2 -1 2 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.171323
6091612 2 4 -1 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.171323
6091612 3 5 -1 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 55.171323
6091660 1 5 40 1 2 21673 1038 19.289457 8.790311 2 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6091662 1 1 23 1 1 6022 1139 4.576627 0.848243 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 182.573810
6091662 2 1 22 2 1 23168 968 13.827622 5.360305 1 26433 1144 7.110315 2.035941 -1 -1 -1 -1 -1 -1 -1 182.573810
6091801 1 1 28 2 1 5682 318 31.002153 18.832945 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.513922
6091801 2 1 30 1 1 29109 1531 4.654224 0.791028 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.513922
6091884 1 1 49 1 1 22401 166 14.102007 5.826334 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 619.396852
6091884 2 4 44 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 619.396852
6091884 3 7 13 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 619.396852
6091884 4 7 13 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 619.396852
6091884 5 7 9 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 619.396852
6091887 1 1 52 1 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 623.034565
6091887 2 2 36 2 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 623.034565
6091887 3 5 20 1 2 0 0 -1.000000 -1.000000 2 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 623.034565
6091887 4 1 19 1 1 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 623.034565
6091887 5 7 10 2 0 0 0 -1.000000 -1.000000 1 18478 2548 3.655445 1.822607 -1 -1 -1 -1 -1 -1 -1 623.034565
6091908 1 1 58 1 1 4797 229 38.989517 21.312555 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 24.042110
6091919 1 1 62 1 1 9837 1140 11.399076 5.977142 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 31.008370
6091997 1 1 41 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 249.110062
6091997 2 2 22 2 2 23689 777 43.984070 24.794664 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 249.110062
6092086 1 2 64 2 2 15690 1295 20.862104 13.178942 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 211.877055
6092126 1 1 32 2 1 32539 2703 26.165766 16.821489 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.362385
6092126 2 1 34 1 1 3379 2669 6.812719 2.065886 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.362385
6092154 1 1 57 1 1 4968 636 66.862350 43.484657 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 64.380723
6092157 1 1 57 2 1 31733 1911 6.818220 1.928060 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.491023
6092157 2 1 54 1 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.491023
6092201 1 1 25 2 1 24973 261 37.301731 28.210312 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 45.690895
6092201 2 1 22 1 1 28241 259 39.159740 28.186255 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 45.690895
6092203 1 4 47 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 137.011743
6092265 1 3 72 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 223.017177
6092265 2 1 25 2 1 23273 754 12.533784 5.031846 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 223.017177
6092300 1 5 24 2 0 0 0 -1.000000 -1.000000 1 26433 1144 8.959898 3.322152 -1 -1 -1 -1 -1 -1 -1 25.036661
6092316 1 1 29 1 1 4797 229 36.666580 17.443472 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.680414
6092316 2 4 30 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.680414
6092316 3 8 1 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.680414
6092356 1 1 53 1 1 9412 562 4.371476 1.062039 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.166385
6092356 2 1 53 2 1 19731 2387 28.504593 18.563595 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.166385
6092366 1 1 38 1 1 13512 1338 7.719342 2.784845 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 271.598641
6092366 2 4 38 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 271.598641
6092366 3 7 8 2 0 0 0 -1.000000 -1.000000 1 13198 1394 3.028926 1.130477 -1 -1 -1 -1 -1 -1 -1 271.598641
6092366 4 8 4 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 271.598641
6092430 1 1 25 -1 1 22734 673 27.655903 14.381485 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 318.089004
6092442 1 4 50 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 43.943943
6092442 2 1 47 2 1 6401 1264 50.560394 30.358118 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 43.943943
6092511 1 3 81 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 37.361886
6092520 1 4 56 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.573918
6092520 2 1 55 1 1 22828 987 36.964676 20.452614 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.573918
6092550 1 1 31 1 1 27871 785 18.996334 9.561790 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 176.899449
6092550 2 4 -1 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 176.899449
6092550 3 4 29 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 176.899449
6092550 4 7 10 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 176.899449
6092550 5 7 9 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 176.899449
6092550 6 7 7 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 176.899449
