hhno pno day tour jtindex parent subtrs pdpurp tlvorig tardest tlvdest tarorig toadtyp tdadtyp topcl totaz tdpcl tdtaz tmodetp tpathtp tautotime tautocost tautodist tripsh1 tripsh2 phtindx1 phtindx2 fhtindx1 fhtindx2 toexpfac
6119292 2 1 1 -1 0 0 4 2030 2031 2040 2050 1 4 23991 416 5121 540 3 0 8.658912 -1.000000 3.258295 1 1 -1 -1 -1 -1 40.752751
6119292 2 1 2 -1 0 0 7 930 1030 1800 1930 1 4 23991 416 0 0 3 0 -1.000000 -1.000000 -1.000000 1 1 -1 -1 -1 -1 40.752751
6119344 1 1 1 -1 0 0 1 745 801 1231 1249 1 2 19697 2510 20102 2361 3 0 9.351824 -1.000000 3.554965 2 2 -1 -1 -1 -1 26.992497
6119344 1 1 2 -1 0 0 1 1255 1303 1852 1859 1 2 19697 2510 20102 2361 3 0 9.351824 -1.000000 3.554965 1 1 -1 -1 -1 -1 26.992497
6119344 1 1 3 -1 0 0 4 1931 1940 1952 2001 1 4 19697 2510 19673 2398 4 0 5.783404 -1.000000 1.484395 1 1 -1 -1 -1 -1 26.992497
6119344 2 1 1 -1 0 0 1 623 640 1540 1640 1 2 19697 2510 24195 23 3 0 25.565687 -1.000000 13.407454 1 3 -1 -1 -1 -1 26.992497
6119344 2 1 2 -1 0 0 4 1931 1940 1952 2001 1 4 19697 2510 19673 2398 4 0 5.783404 -1.000000 1.484395 1 1 -1 -1 -1 -1 26.992497
6119389 1 1 1 -1 0 0 1 745 800 1110 1820 1 2 22828 987 23809 455 3 0 15.648826 -1.000000 7.221200 1 4 -1 -1 -1 -1 154.138983
6119389 2 1 1 -1 0 0 1 1415 1435 1830 1850 1 2 22828 987 9875 1148 3 0 10.014610 -1.000000 3.995149 1 1 -1 -1 -1 -1 154.138983
6119389 2 1 2 -1 0 0 2 740 755 1100 1115 1 3 22828 987 28676 1145 3 0 6.974959 -1.000000 1.981578 1 1 -1 -1 -1 -1 154.138983
6119404 1 1 1 -1 0 0 4 800 850 1120 1233 1 4 1211 2234 23145 966 5 0 37.553387 -1.000000 17.794607 1 2 -1 -1 -1 -1 39.941642
6119404 1 1 2 -1 0 0 5 1600 1610 1700 1710 1 2 1211 2234 118 2295 5 0 7.582519 -1.000000 2.449257 1 1 -1 -1 -1 -1 39.941642
6119404 3 1 1 -1 0 0 5 1600 1610 1700 1710 1 4 1211 2234 118 2295 5 0 7.582519 -1.000000 2.449257 1 1 -1 -1 -1 -1 39.941642
6119404 3 1 2 -1 0 0 9 800 850 1120 1233 1 4 1211 2234 23145 966 5 0 37.553387 -1.000000 17.794607 1 2 -1 -1 -1 -1 39.941642
6119444 1 1 1 -1 0 0 5 1555 1607 1723 1750 1 4 6412 1253 19069 2368 3 0 8.413111 -1.000000 2.945879 1 2 -1 -1 -1 -1 21.917044
6119444 2 1 1 -1 0 0 1 655 1150 1730 1735 1 4 6412 1253 19052 2367 3 0 8.016471 -1.000000 2.665694 4 1 -1 -1 -1 -1 21.917044
6119474 1 1 1 -1 0 0 9 947 1010 1051 1108 1 4 24398 1058 21326 107 3 0 16.031910 -1.000000 7.466583 1 1 -1 -1 -1 -1 267.564734
6119474 2 1 1 -1 0 1 1 622 636 1705 1855 1 2 24398 1058 23342 694 3 0 12.495064 -1.000000 5.402596 1 2 -1 -1 -1 -1 267.564734
6119474 2 1 2 -1 1 1 6 1110 1116 1140 1147 2 4 23342 694 23330 699 3 0 5.448328 -1.000000 1.383353 1 1 -1 -1 -1 -1 267.564734
6119479 1 1 1 -1 0 0 1 700 730 1630 1650 1 2 9702 394 4870 153 4 0 19.094774 -1.000000 10.022103 1 1 -1 -1 -1 -1 370.442419
6119479 2 1 1 -1 0 0 1 1600 1636 2125 2145 1 2 9702 394 4827 161 4 0 19.267141 -1.000000 10.112191 1 1 -1 -1 -1 -1 370.442419
6119565 1 1 1 -1 0 0 1 600 700 1530 1630 1 4 13935 1364 5013 639 3 0 71.858650 -1.000000 46.188824 1 1 -1 -1 -1 -1 63.314837
6119565 2 1 1 -1 0 0 5 930 1020 1115 1210 1 4 13935 1364 12900 1438 3 0 7.622996 -1.000000 3.011130 2 2 -1 -1 -1 -1 63.314837
6119565 2 1 2 -1 0 0 5 1400 1405 1420 1425 1 4 13935 1364 13564 1374 3 0 4.945621 -1.000000 0.955894 1 1 -1 -1 -1 -1 63.314837
6119569 1 1 1 -1 0 0 1 735 840 1030 1217 1 2 21058 1758 25002 909 4 0 30.279385 -1.000000 15.016141 2 3 -1 -1 -1 -1 446.776948
6119569 1 1 2 -1 0 1 1 1218 1315 1810 1850 1 2 21058 1758 25002 909 4 0 30.279385 -1.000000 15.016141 3 1 -1 -1 -1 -1 446.776948
6119569 1 1 3 -1 2 1 1 1515 1525 1530 1545 2 4 25002 909 27476 930 3 0 8.091761 -1.000000 2.207593 1 1 -1 -1 -1 -1 446.776948
6119569 2 1 1 -1 0 0 1 750 810 1150 1216 1 4 21058 1758 23599 1670 3 0 9.420716 -1.000000 4.056094 1 2 -1 -1 -1 -1 446.776948
6119569 2 1 2 -1 0 0 1 1400 1445 2010 2020 1 4 21058 1758 5801 868 3 0 14.170627 -1.000000 6.151719 2 1 -1 -1 -1 -1 446.776948
6119569 2 1 3 -1 0 0 3 1218 1225 1235 1301 1 4 21058 1758 21158 1665 4 0 7.607838 -1.000000 3.027929 1 2 -1 -1 -1 -1 446.776948
6119569 3 1 1 -1 0 0 4 1232 1250 1309 1321 1 4 21058 1758 9087 1633 3 0 10.732634 -1.000000 4.218611 1 1 -1 -1 -1 -1 446.776948
6119569 3 1 2 -1 0 0 7 1501 1519 1811 1825 1 4 21058 1758 20762 1764 3 0 12.415178 -1.000000 7.660319 1 1 -1 -1 -1 -1 446.776948
6119595 1 1 1 -1 0 0 2 1717 1854 2058 2225 1 4 31746 1924 22521 181 5 0 53.320473 -1.000000 31.723091 3 3 -1 -1 -1 -1 41.793933
6119602 1 1 1 -1 0 0 1 700 710 1635 1715 1 2 31011 1892 31707 1909 3 0 7.707267 -1.000000 2.420969 1 2 -1 -1 -1 -1 42.707300
6119602 2 1 1 -1 0 0 5 900 905 945 950 1 4 31011 1892 30878 1906 3 0 6.288807 -1.000000 1.802963 1 1 -1 -1 -1 -1 42.707300
6119616 1 1 1 -1 0 0 3 655 708 715 808 1 4 31015 1892 31748 1924 4 0 8.273103 -1.000000 2.714941 1 2 -1 -1 -1 -1 71.965201
6119616 1 1 2 -1 0 0 3 1445 1501 1518 1532 1 4 31015 1892 31748 1924 4 0 8.273103 -1.000000 2.714941 1 1 -1 -1 -1 -1 71.965201
6119616 1 1 3 -1 0 0 6 1120 1138 1308 1422 1 4 31015 1892 29704 1792 4 0 11.850611 -1.000000 5.409959 1 2 -1 -1 -1 -1 71.965201
6119616 2 1 1 -1 0 0 1 728 845 1145 1819 1 4 31015 1892 4797 229 5 0 57.358742 -1.000000 33.695396 2 6 -1 -1 -1 -1 71.965201
6119616 3 1 1 -1 0 0 2 728 745 1738 1819 1 3 31015 1892 31748 1924 4 0 8.273103 -1.000000 2.714941 1 2 -1 -1 -1 -1 71.965201
6119616 4 1 1 -1 0 0 2 655 708 1518 1532 1 3 31015 1892 31748 1924 4 0 8.273103 -1.000000 2.714941 1 1 -1 -1 -1 -1 71.965201
6119715 2 1 1 -1 0 0 1 700 710 1700 1710 1 2 31150 1897 31015 1892 3 0 4.535228 -1.000000 0.785286 1 1 -1 -1 -1 -1 33.491023
6119721 1 1 1 -1 0 0 5 1845 1851 1916 1921 1 4 4391 1622 5729 1629 5 0 7.229423 -1.000000 2.137820 1 1 -1 -1 -1 -1 96.595376
6119721 2 1 1 -1 0 0 1 640 912 1330 1430 1 2 4391 1622 26779 658 3 0 44.440323 -1.000000 19.674786 2 1 -1 -1 -1 -1 96.595376
6119721 2 1 2 -1 0 0 5 1845 1851 1916 1921 1 4 4391 1622 5729 1629 5 0 7.229423 -1.000000 2.137820 1 1 -1 -1 -1 -1 96.595376
6119721 3 1 1 -1 0 0 5 1845 1851 1916 1921 1 4 4391 1622 5729 1629 5 0 7.229423 -1.000000 2.137820 1 1 -1 -1 -1 -1 96.595376
6119816 1 1 1 -1 0 0 5 1000 1110 1210 1220 1 4 9446 549 6141 649 3 0 8.247484 -1.000000 2.888671 2 1 -1 -1 -1 -1 25.036661
6119934 1 1 1 -1 0 0 1 630 700 1510 1545 1 2 30204 1655 20437 1782 3 0 23.627535 -1.000000 15.193360 1 1 -1 -1 -1 -1 153.058606
6119934 1 1 2 -1 0 0 8 1630 1645 1800 1810 1 4 30204 1655 29952 1994 3 0 6.109256 -1.000000 1.727936 1 1 -1 -1 -1 -1 153.058606
6119934 2 1 1 -1 0 0 1 710 725 1800 1820 1 2 30204 1655 30036 2013 2 0 7.087728 -1.000000 2.530659 1 1 -1 -1 -1 -1 153.058606
6119934 3 1 1 -1 0 0 1 1130 1235 1730 1815 1 4 30204 1655 9214 715 3 0 44.499496 -1.000000 22.853041 1 1 -1 -1 -1 -1 153.058606
6120111 1 1 1 -1 0 0 4 1845 1852 2009 2015 1 4 1344 307 1258 312 3 0 4.800201 -1.000000 1.185754 1 1 -1 -1 -1 -1 182.901751
6120111 1 1 2 -1 0 0 5 1034 1045 1159 1214 1 4 1344 307 1469 2185 3 0 8.654061 -1.000000 3.203302 1 3 -1 -1 -1 -1 182.901751
6120111 2 1 1 -1 0 0 5 1345 1402 1456 1512 1 4 1344 307 5601 323 3 0 9.815485 -1.000000 4.221276 1 1 -1 -1 -1 -1 182.901751
6120130 1 1 1 -1 0 0 1 700 830 1615 1730 1 2 21055 1818 6390 13 3 0 43.851143 -1.000000 27.349903 1 1 -1 -1 -1 -1 294.801634
6120146 1 1 1 -1 0 0 1 800 825 1200 1845 1 4 19800 2502 19052 2367 5 0 23.698082 -1.000000 10.850071 1 4 -1 -1 -1 -1 39.370542
6120146 2 1 1 -1 0 0 1 645 720 1550 1630 1 2 19800 2502 5017 647 3 0 43.785217 -1.000000 22.260178 1 1 -1 -1 -1 -1 39.370542
6120146 2 1 2 -1 0 0 6 1858 1911 1955 2021 1 4 19800 2502 17386 2493 1 0 6.412738 -1.000000 1.507447 1 1 -1 -1 -1 -1 39.370542
6120153 1 1 1 -1 0 1 1 730 815 1745 1850 1 2 15844 1296 10224 2379 3 0 40.856544 -1.000000 25.288042 1 2 -1 -1 -1 -1 211.877055
6120153 1 1 2 -1 1 1 6 1115 1125 1210 1220 2 4 10224 2379 19069 2368 5 0 5.445202 -1.000000 1.435406 1 1 -1 -1 -1 -1 211.877055
6120154 1 1 1 -1 0 0 1 625 700 1900 1915 1 2 541 2183 501 2178 3 0 7.480623 -1.000000 2.702629 1 1 -1 -1 -1 -1 405.070474
6120154 3 1 1 -1 0 0 2 700 800 1500 1545 1 3 541 2183 32539 2703 3 0 25.622955 -1.000000 15.360933 1 1 -1 -1 -1 -1 405.070474
6120229 1 1 1 -1 0 0 1 800 835 1705 1745 1 2 20180 96 6353 1263 3 0 25.244879 -1.000000 12.425366 1 1 -1 -1 -1 -1 318.089004
6120270 1 1 1 -1 0 0 3 605 624 915 1050 1 4 1657 2112 895 2120 5 0 17.796177 -1.000000 9.624935 1 2 -1 -1 -1 -1 136.616588
6120270 1 1 2 -1 0 0 4 1220 1225 1240 1245 1 4 1657 2112 1677 2112 3 0 3.942688 -1.000000 3.215994 1 1 -1 -1 -1 -1 136.616588
6120270 2 1 1 -1 0 0 3 605 624 805 1050 1 4 1657 2112 895 2120 5 0 17.796177 -1.000000 9.624935 1 4 -1 -1 -1 -1 136.616588
6120270 2 1 2 -1 0 0 4 1200 1205 1210 1215 1 4 1657 2112 1677 2112 3 0 3.942688 -1.000000 3.215994 1 1 -1 -1 -1 -1 136.616588
6120270 2 1 3 -1 0 0 5 1530 1535 1540 1545 1 4 1657 2112 1698 2211 3 0 5.783941 -1.000000 2.433680 1 1 -1 -1 -1 -1 136.616588
6120270 2 1 4 -1 0 0 8 1800 1820 2030 2156 1 4 1657 2112 2419 2176 3 0 14.039683 -1.000000 6.888238 1 3 -1 -1 -1 -1 136.616588
6120284 1 1 1 -1 0 0 1 700 800 1200 1445 1 4 6604 273 0 0 3 0 -1.000000 -1.000000 -1.000000 1 2 -1 -1 -1 -1 267.564734
6120284 2 1 1 -1 0 0 1 800 845 1800 1845 1 2 6604 273 4514 366 3 0 30.870136 -1.000000 18.308538 1 1 -1 -1 -1 -1 267.564734
6120401 1 1 1 -1 0 0 4 1500 1510 1540 1635 1 4 27741 46 21421 17 3 0 10.730715 -1.000000 4.140658 1 2 -1 -1 -1 -1 30.470701
6120429 1 1 1 -1 0 0 1 815 825 1705 1740 1 4 22767 1004 23167 968 2 0 6.212311 -1.000000 1.068740 1 2 -1 -1 -1 -1 511.191552
6120429 2 1 1 -1 0 0 1 845 852 1755 1800 1 2 22767 1004 23167 968 2 0 6.212311 -1.000000 1.068740 1 1 -1 -1 -1 -1 511.191552
6120429 2 1 2 -1 0 0 7 1845 1915 2125 2130 1 4 22767 1004 28659 990 3 0 5.562887 -1.000000 1.287926 2 1 -1 -1 -1 -1 511.191552
6120429 3 1 1 -1 0 0 1 645 655 1800 1810 1 4 22767 1004 9345 655 3 0 9.610198 -1.000000 3.559211 1 1 -1 -1 -1 -1 511.191552
6120450 1 1 1 -1 0 0 2 948 957 1439 1450 1 3 26780 658 26779 658 1 0 3.480486 -1.000000 0.465767 1 1 -1 -1 -1 -1 25.036661
6120450 1 1 2 -1 0 0 6 1834 1847 1955 2009 1 4 26780 658 22665 982 3 0 8.321055 -1.000000 2.449647 1 1 -1 -1 -1 -1 25.036661
6120450 1 1 3 -1 0 0 8 2244 2255 2244 2320 1 4 26780 658 26512 1193 4 0 16.895241 -1.000000 11.125693 1 1 -1 -1 -1 -1 25.036661
6120475 1 1 1 -1 0 0 1 630 710 1500 1745 1 2 5523 370 11157 1558 3 0 37.629829 -1.000000 24.173771 2 2 -1 -1 -1 -1 97.072078
6120475 1 1 2 -1 0 0 3 1830 1850 1900 1940 1 4 5523 370 5603 323 5 0 15.168401 -1.000000 7.594846 1 1 -1 -1 -1 -1 97.072078
6120475 2 1 1 -1 0 0 1 730 940 1530 1655 1 2 5523 370 1317 313 5 0 16.856041 -1.000000 8.246952 2 2 -1 -1 -1 -1 97.072078
6120475 2 1 2 -1 0 0 3 1830 1850 1900 1940 1 4 5523 370 5603 323 5 0 15.168401 -1.000000 7.594846 1 1 -1 -1 -1 -1 97.072078
6120475 3 1 1 -1 0 0 2 730 740 1450 1800 1 4 5523 370 5507 375 5 0 6.658562 -1.000000 2.309652 1 2 -1 -1 -1 -1 97.072078
6120475 3 1 2 -1 0 0 4 1830 1850 1900 1940 1 4 5523 370 5603 323 5 0 15.168401 -1.000000 7.594846 1 1 -1 -1 -1 -1 97.072078
6120475 4 1 1 -1 0 0 2 730 740 1450 1655 1 4 5523 370 5507 375 5 0 6.658562 -1.000000 2.309652 1 3 -1 -1 -1 -1 97.072078
6120475 4 1 2 -1 0 0 3 1830 1850 1900 1940 1 4 5523 370 5603 323 5 0 15.168401 -1.000000 7.594846 1 1 -1 -1 -1 -1 97.072078
6120475 5 1 1 -1 0 0 1 750 800 1800 1810 1 4 5523 370 9646 376 3 0 7.692894 -1.000000 2.886581 1 1 -1 -1 -1 -1 97.072078
6120618 3 1 1 -1 0 0 3 350 355 400 405 1 3 1207 2234 6717 2195 4 0 7.740083 -1.000000 2.463883 1 1 -1 -1 -1 -1 45.690247
6120641 1 1 1 -1 0 0 4 1320 1335 1350 1405 1 4 27382 999 21643 1034 3 0 7.026161 -1.000000 2.227319 1 1 -1 -1 -1 -1 223.017177
6120641 1 1 2 -1 0 0 5 1030 1050 1145 1235 1 4 27382 999 22601 191 3 0 7.120046 -1.000000 1.849343 2 3 -1 -1 -1 -1 223.017177
6120681 1 1 1 -1 0 0 5 900 930 1015 1045 1 4 12785 1406 12898 1438 5 0 13.370670 -1.000000 8.099530 1 1 -1 -1 -1 -1 144.183873
6120681 2 1 1 -1 0 0 5 900 930 1015 1045 1 4 12785 1406 12898 1438 5 0 13.370670 -1.000000 8.099530 1 1 -1 -1 -1 -1 144.183873
6120681 3 1 1 -1 0 0 2 620 650 1450 1515 1 3 12785 1406 12557 1419 8 0 6.852564 -1.000000 3.160964 1 1 -1 -1 -1 -1 144.183873
6120681 4 1 1 -1 0 0 2 713 740 1540 1615 1 3 12785 1406 13198 1394 8 0 9.827544 -1.000000 5.876103 1 1 -1 -1 -1 -1 144.183873
6120687 1 1 1 -1 0 0 4 1329 1603 1642 1715 1 4 1850 2213 233 2297 3 0 13.209694 -1.000000 7.401548 6 2 -1 -1 -1 -1 295.634039
6120718 1 1 1 -1 0 0 1 617 652 1455 1537 1 2 9441 549 23415 698 3 0 22.907238 -1.000000 11.883734 1 2 -1 -1 -1 -1 33.485045
6120810 1 1 1 -1 0 0 3 806 825 827 917 1 4 9930 1182 22602 191 4 0 19.914286 -1.000000 11.703433 1 3 -1 -1 -1 -1 166.749227
6120810 1 1 2 -1 0 0 8 1024 1040 1140 1156 1 4 9930 1182 17944 1210 4 0 12.533902 -1.000000 5.662318 1 1 -1 -1 -1 -1 166.749227
6120810 2 1 1 -1 0 0 4 1815 1843 2100 2120 1 4 9930 1182 27483 921 4 0 23.132902 -1.000000 13.299255 1 1 -1 -1 -1 -1 166.749227
6120810 2 1 2 -1 0 0 5 808 855 913 917 1 4 9930 1182 26523 1196 4 0 6.605297 -1.000000 2.358386 3 1 -1 -1 -1 -1 166.749227
6120810 2 1 3 -1 0 0 8 1024 1040 1140 1156 1 4 9930 1182 17944 1210 4 0 12.533902 -1.000000 5.662318 1 1 -1 -1 -1 -1 166.749227
6120833 1 1 1 -1 0 0 1 633 653 1525 1540 1 2 27831 43 21172 1666 3 0 19.092661 -1.000000 11.508613 1 1 -1 -1 -1 -1 33.485045
6120833 1 1 2 -1 0 0 2 1610 1628 2123 2133 1 3 27831 43 23153 197 3 0 22.656218 -1.000000 9.057773 1 1 -1 -1 -1 -1 33.485045
6120917 1 1 1 -1 0 1 1 650 748 1300 1325 1 2 19047 2367 22715 974 5 0 22.205263 -1.000000 10.083753 3 1 -1 -1 -1 -1 26.425928
6120917 1 1 2 -1 1 1 1 855 901 1000 1007 2 4 22715 974 23167 968 1 0 5.334442 -1.000000 0.713454 1 1 -1 -1 -1 -1 26.425928
6120917 1 1 3 -1 0 0 4 1850 1852 2035 2040 1 4 19047 2367 19069 2368 5 0 7.710729 -1.000000 2.546154 1 1 -1 -1 -1 -1 26.425928
6120917 2 1 1 -1 0 0 1 750 820 1700 1740 1 4 19047 2367 21580 862 3 0 26.633951 -1.000000 13.628303 1 1 -1 -1 -1 -1 26.425928
6120917 2 1 2 -1 0 0 4 1850 1855 2035 2040 1 4 19047 2367 19069 2368 5 0 7.710729 -1.000000 2.546154 1 1 -1 -1 -1 -1 26.425928
6120917 3 1 1 -1 0 0 2 650 715 1450 1500 1 4 19047 2367 17664 2366 8 0 5.861694 -1.000000 1.719549 2 1 -1 -1 -1 -1 26.425928
6120917 3 1 2 -1 0 0 4 1850 1855 2035 2040 1 4 19047 2367 19069 2368 5 0 7.710729 -1.000000 2.546154 1 1 -1 -1 -1 -1 26.425928
6120917 4 1 1 -1 0 0 2 745 815 1540 1600 1 3 19047 2367 17664 2366 8 0 5.861694 -1.000000 1.719549 1 1 -1 -1 -1 -1 26.425928
6120917 4 1 2 -1 0 0 4 1850 1855 2035 2040 1 4 19047 2367 19069 2368 5 0 7.710729 -1.000000 2.546154 1 1 -1 -1 -1 -1 26.425928
6121019 1 1 1 -1 0 0 8 1000 1015 1215 1315 1 4 27760 75 27871 785 3 0 7.967242 -1.000000 2.444386 1 2 -1 -1 -1 -1 33.485045
6121019 1 1 2 -1 0 0 9 815 830 915 930 1 4 27760 75 23559 851 3 0 10.307866 -1.000000 3.789245 1 1 -1 -1 -1 -1 33.485045
6121054 1 1 1 -1 0 0 7 1530 1600 1800 1936 1 4 27656 1061 27186 480 4 0 20.350670 -1.000000 8.602664 1 2 -1 -1 -1 -1 25.036661
6121079 1 1 1 -1 0 0 1 630 700 1600 1635 1 2 21535 92 22931 674 3 0 27.060783 -1.000000 11.674870 1 1 -1 -1 -1 -1 48.155801
6121079 1 1 2 -1 0 0 6 1755 1800 2100 2105 1 4 21535 92 21454 95 3 0 7.625930 -1.000000 2.329955 1 1 -1 -1 -1 -1 48.155801
6121079 2 1 1 -1 0 0 1 745 755 1700 1720 1 2 21535 92 24303 1074 3 0 13.329082 -1.000000 4.897902 1 1 -1 -1 -1 -1 48.155801
6121079 2 1 2 -1 0 0 6 1755 1800 2000 2005 1 4 21535 92 21454 95 3 0 7.625930 -1.000000 2.329955 1 1 -1 -1 -1 -1 48.155801
6121079 3 1 1 -1 0 0 9 535 545 1100 1105 1 4 21535 92 24317 59 4 0 10.310852 -1.000000 3.613819 1 1 -1 -1 -1 -1 48.155801
6121079 4 1 1 -1 0 0 3 535 545 552 600 1 4 21535 92 24317 59 4 0 10.310852 -1.000000 3.613819 1 1 -1 -1 -1 -1 48.155801
6121079 4 1 2 -1 0 0 3 1030 1035 1100 1105 1 4 21535 92 24317 59 4 0 10.310852 -1.000000 3.613819 1 1 -1 -1 -1 -1 48.155801
6121105 1 1 1 -1 0 0 1 700 725 1700 1740 1 2 6653 2266 22513 222 3 0 35.464218 -1.000000 16.644440 1 1 -1 -1 -1 -1 77.333599
6121139 1 1 1 -1 0 0 1 700 730 1800 1830 1 2 17326 2451 6395 1265 3 0 22.760126 -1.000000 11.077694 1 1 -1 -1 -1 -1 32.683296
6121139 2 1 1 -1 0 0 7 1500 1510 2100 2120 1 4 17326 2451 17386 2493 4 0 5.814590 -1.000000 1.402341 1 1 -1 -1 -1 -1 32.683296
6121168 1 1 1 -1 0 0 6 1145 1200 1210 1225 1 4 5499 367 5501 367 1 0 3.881730 -1.000000 1.001463 1 1 -1 -1 -1 -1 48.270624
6121168 1 1 2 -1 0 0 6 1431 1506 1531 1542 1 4 5499 367 5501 367 1 0 3.881730 -1.000000 1.001463 2 1 -1 -1 -1 -1 48.270624
6121168 1 1 3 -1 0 0 7 730 754 759 823 1 4 5499 367 5501 367 1 0 3.881730 -1.000000 1.001463 1 1 -1 -1 -1 -1 48.270624
6121168 1 1 4 -1 0 0 9 2030 2045 2245 2300 1 4 5499 367 23905 415 4 0 13.034067 -1.000000 5.472136 1 1 -1 -1 -1 -1 48.270624
6121168 2 1 1 -1 0 0 1 1000 1055 1930 1955 1 2 5499 367 23025 983 4 0 29.925402 -1.000000 14.438807 1 1 -1 -1 -1 -1 48.270624
6121168 2 1 2 -1 0 0 5 800 815 830 845 1 4 5499 367 5603 323 3 0 12.674955 -1.000000 5.911274 1 1 -1 -1 -1 -1 48.270624
6121168 2 1 3 -1 0 0 9 2030 2045 2245 2300 1 4 5499 367 23905 415 4 0 13.034067 -1.000000 5.472136 1 1 -1 -1 -1 -1 48.270624
6121191 1 1 1 -1 0 0 1 810 825 1810 1915 1 2 28656 1131 22513 222 3 0 13.283582 -1.000000 4.263204 1 2 -1 -1 -1 -1 183.245060
6121191 1 1 2 -1 0 0 7 2000 2010 2210 2220 1 4 28656 1131 26488 1161 3 0 9.486279 -1.000000 4.227100 1 1 -1 -1 -1 -1 183.245060
6121344 1 1 1 -1 0 0 3 715 725 730 740 1 4 10638 1538 29239 1528 5 0 7.857401 -1.000000 2.880526 1 1 -1 -1 -1 -1 40.167908
6121344 1 1 2 -1 0 0 3 1415 1430 1435 1540 1 4 10638 1538 29239 1528 5 0 7.857401 -1.000000 2.880526 1 2 -1 -1 -1 -1 40.167908
6121344 1 1 3 -1 0 0 3 1715 1725 1800 1823 1 4 10638 1538 11157 1558 5 0 5.417905 -1.000000 1.566421 1 2 -1 -1 -1 -1 40.167908
6121344 2 1 1 -1 0 0 5 900 915 1015 1030 1 4 10638 1538 29101 1531 3 0 5.832090 -1.000000 1.617109 1 1 -1 -1 -1 -1 40.167908
6121344 2 1 2 -1 0 0 5 1300 1305 1420 1425 1 4 10638 1538 11181 1560 3 0 4.313554 -1.000000 0.656434 1 1 -1 -1 -1 -1 40.167908
6121344 2 1 3 -1 0 0 5 1530 1540 1645 1650 1 4 10638 1538 11162 1558 3 0 5.417905 -1.000000 1.566421 1 1 -1 -1 -1 -1 40.167908
6121344 2 1 4 -1 0 0 6 530 600 730 800 1 4 10638 1538 29315 1506 3 0 16.132805 -1.000000 10.476953 1 1 -1 -1 -1 -1 40.167908
6121344 3 1 1 -1 0 0 3 715 725 730 740 1 4 10638 1538 29239 1528 5 0 7.857401 -1.000000 2.880526 1 1 -1 -1 -1 -1 40.167908
6121344 3 1 2 -1 0 0 3 1415 1430 1435 1540 1 4 10638 1538 29239 1528 5 0 7.857401 -1.000000 2.880526 1 2 -1 -1 -1 -1 40.167908
6121344 3 1 3 -1 0 0 4 1715 1725 1800 1823 1 4 10638 1538 11157 1558 5 0 5.417905 -1.000000 1.566421 1 2 -1 -1 -1 -1 40.167908
6121344 4 1 1 -1 0 0 3 1415 1430 1435 1540 1 4 10638 1538 29239 1528 5 0 7.857401 -1.000000 2.880526 1 2 -1 -1 -1 -1 40.167908
6121344 4 1 2 -1 0 0 7 1715 1725 1800 1823 1 4 10638 1538 11157 1558 5 0 5.417905 -1.000000 1.566421 1 2 -1 -1 -1 -1 40.167908
6121411 1 1 1 -1 0 0 1 722 834 1736 1950 1 2 19694 2510 22584 218 4 0 32.129181 -1.000000 17.981932 3 3 -1 -1 -1 -1 54.967206
6121411 2 1 1 -1 0 0 3 1435 1456 1520 1923 1 4 19694 2510 17905 2418 5 0 24.469707 -1.000000 12.665131 1 3 -1 -1 -1 -1 54.967206
6121411 3 1 1 -1 0 0 2 722 750 1520 1923 1 3 19694 2510 17905 2418 5 0 24.469707 -1.000000 12.665131 1 3 -1 -1 -1 -1 54.967206
6121425 1 1 1 -1 0 0 1 730 831 1645 1854 1 2 8509 2685 20406 2356 3 0 45.338814 -1.000000 28.258652 2 2 -1 -1 -1 -1 276.508094
6121439 1 1 1 -1 0 0 1 650 740 1630 1720 1 2 10414 489 20082 2357 4 0 32.576973 -1.000000 21.418600 2 1 -1 -1 -1 -1 28.166385
6121439 2 1 1 -1 0 0 1 1457 1656 1830 1908 1 4 10414 489 17257 2483 4 0 36.796722 -1.000000 21.146273 2 1 -1 -1 -1 -1 28.166385
6121444 1 1 1 -1 0 0 4 1115 1120 1150 1220 1 4 31131 1903 31145 1897 3 0 6.150784 -1.000000 1.714898 1 2 -1 -1 -1 -1 41.793933
6121444 1 1 2 -1 0 0 5 940 945 1045 1050 1 4 31131 1903 30795 1905 3 0 4.385760 -1.000000 0.771408 1 1 -1 -1 -1 -1 41.793933
6121460 1 1 1 -1 0 0 3 834 840 850 856 1 4 15363 1293 16450 2605 5 0 7.968278 -1.000000 2.997363 1 1 -1 -1 -1 -1 271.598641
6121460 1 1 2 -1 0 0 3 1441 1447 1503 1630 1 4 15363 1293 16450 2605 5 0 7.968278 -1.000000 2.997363 1 2 -1 -1 -1 -1 271.598641
6121460 2 1 1 -1 0 0 1 628 646 1446 1620 1 2 15363 1293 21216 2359 3 0 32.864326 -1.000000 18.588152 1 2 -1 -1 -1 -1 271.598641
6121472 1 1 1 -1 0 0 1 942 956 2100 2115 1 2 5233 526 22534 173 3 0 10.189905 -1.000000 3.028343 1 1 -1 -1 -1 -1 28.166385
6121472 2 1 1 -1 0 0 1 730 747 1605 1618 1 2 5233 526 23806 433 3 0 11.591558 -1.000000 4.866244 1 1 -1 -1 -1 -1 28.166385
6121476 1 1 1 -1 0 0 1 815 950 1730 1750 1 2 22690 978 22519 170 3 0 9.585851 -1.000000 2.544034 2 1 -1 -1 -1 -1 33.485045
